am_sid,probability,loiczid
Fis-22832,1,181585.0
Fis-22832,1,182306.0
Fis-22832,1,182305.0
Fis-22832,1,181584.0
Fis-22832,1,181583.0
Fis-22832,1,182304.0
Fis-22832,1,182303.0
Fis-22832,1,181582.0
Fis-22832,1,181581.0
Fis-22832,1,182302.0
Fis-22832,1,182301.0
Fis-22832,1,183030.0
Fis-22832,1,183029.0
Fis-22832,1,183750.0
Fis-22832,1,183749.0
Fis-22832,1,183028.0
Fis-22832,1,183027.0
Fis-22832,1,183748.0
Fis-22832,1,183747.0
Fis-22832,1,183026.0
Fis-22832,1,183025.0
Fis-22832,1,183746.0
Fis-22832,1,183745.0
Fis-22832,1,183024.0
Fis-22832,1,183023.0
Fis-22832,1,183744.0
Fis-22832,1,183743.0
Fis-22832,1,183022.0
Fis-22832,1,183021.0
Fis-22832,1,183742.0
Fis-22832,1,183741.0
Fis-22832,1,184470.0
Fis-22832,1,184469.0
Fis-22832,1,185190.0
Fis-22832,1,185189.0
Fis-22832,1,184468.0
Fis-22832,1,184467.0
Fis-22832,1,185188.0
Fis-22832,1,185187.0
Fis-22832,1,184466.0
Fis-22832,1,184465.0
Fis-22832,1,185186.0
Fis-22832,1,185185.0
Fis-22832,1,184464.0
Fis-22832,1,184463.0
Fis-22832,1,185184.0
Fis-22832,1,185183.0
Fis-22832,1,184462.0
Fis-22832,1,184461.0
Fis-22832,1,185182.0
Fis-22832,1,185181.0
Fis-22832,0.79,185910.0
Fis-22832,0.79,185909.0
Fis-22832,0.79,186630.0
Fis-22832,0.79,186629.0
Fis-22832,0.81,185908.0
Fis-22832,0.81,185907.0
Fis-22832,0.81,186628.0
Fis-22832,0.81,186627.0
Fis-22832,0.83,185906.0
Fis-22832,0.83,185905.0
Fis-22832,0.83,186626.0
Fis-22832,0.83,186625.0
Fis-22832,0.85,185904.0
Fis-22832,0.85,185903.0
Fis-22832,0.85,186624.0
Fis-22832,0.85,186623.0
Fis-22832,0.86,185902.0
Fis-22832,0.86,185901.0
Fis-22832,0.86,186622.0
Fis-22832,0.86,186621.0
Fis-22832,0.5,172940.0
Fis-22832,0.49,172939.0
Fis-22832,0.49,173660.0
Fis-22832,0.5,173659.0
Fis-22832,0.48,172938.0
Fis-22832,0.5,172937.0
Fis-22832,0.49,173658.0
Fis-22832,0.5,173657.0
Fis-22832,0.51,172936.0
Fis-22832,0.48,172935.0
Fis-22832,0.5,173656.0
Fis-22832,0.54,173655.0
Fis-22832,0.52,172934.0
Fis-22832,0.53,172933.0
Fis-22832,0.5,173654.0
Fis-22832,0.51,173653.0
Fis-22832,0.5,172932.0
Fis-22832,0.48,172931.0
Fis-22832,0.5,173652.0
Fis-22832,0.48,173651.0
Fis-22832,0.54,174380.0
Fis-22832,0.53,174379.0
Fis-22832,0.53,175100.0
Fis-22832,0.54,175099.0
Fis-22832,0.52,174378.0
Fis-22832,0.56,174377.0
Fis-22832,0.53,175098.0
Fis-22832,0.55,175097.0
Fis-22832,0.53,174376.0
Fis-22832,0.53,174375.0
Fis-22832,0.55,175096.0
Fis-22832,0.54,175095.0
Fis-22832,0.52,174374.0
Fis-22832,0.53,174373.0
Fis-22832,0.55,175094.0
Fis-22832,0.52,175093.0
Fis-22832,0.51,174372.0
Fis-22832,0.5,174371.0
Fis-22832,0.52,175092.0
Fis-22832,0.55,175091.0
Fis-22832,0.54,175820.0
Fis-22832,0.53,175819.0
Fis-22832,0.56,176540.0
Fis-22832,0.57,176539.0
Fis-22832,0.54,175818.0
Fis-22832,0.56,175817.0
Fis-22832,0.59,176538.0
Fis-22832,0.59,176537.0
Fis-22832,0.57,175816.0
Fis-22832,0.56,175815.0
Fis-22832,0.61,176536.0
Fis-22832,0.59,176535.0
Fis-22832,0.53,175814.0
Fis-22832,0.55,175813.0
Fis-22832,0.59,176534.0
Fis-22832,0.61,176533.0
Fis-22832,0.56,175812.0
Fis-22832,0.58,175811.0
Fis-22832,0.64,176532.0
Fis-22832,0.64,176531.0
Fis-22832,0.65,177260.0
Fis-22832,0.66,177259.0
Fis-22832,0.75,177980.0
Fis-22832,0.74,177979.0
Fis-22832,0.64,177258.0
Fis-22832,0.64,177257.0
Fis-22832,0.7,177978.0
Fis-22832,0.76,177977.0
Fis-22832,0.67,177256.0
Fis-22832,0.67,177255.0
Fis-22832,0.78,177976.0
Fis-22832,0.79,177975.0
Fis-22832,0.66,177254.0
Fis-22832,0.71,177253.0
Fis-22832,0.81,177974.0
Fis-22832,0.82,177973.0
Fis-22832,0.72,177252.0
Fis-22832,0.71,177251.0
Fis-22832,0.85,177972.0
Fis-22832,0.82,177971.0
Fis-22832,0.86,178700.0
Fis-22832,0.79,178699.0
Fis-22832,0.95,179420.0
Fis-22832,0.91,179419.0
Fis-22832,0.78,178698.0
Fis-22832,0.8,178697.0
Fis-22832,0.89,179418.0
Fis-22832,0.87,179417.0
Fis-22832,0.81,178696.0
Fis-22832,0.82,178695.0
Fis-22832,0.91,179416.0
Fis-22832,0.93,179415.0
Fis-22832,0.88,178694.0
Fis-22832,0.87,178693.0
Fis-22832,0.97,179414.0
Fis-22832,0.99,179413.0
Fis-22832,0.89,178692.0
Fis-22832,0.89,178691.0
Fis-22832,0.97,179412.0
Fis-22832,0.95,179411.0
Fis-22832,0.47,172930.0
Fis-22832,0.48,172929.0
Fis-22832,0.52,173650.0
Fis-22832,0.49,173649.0
Fis-22832,0.49,172928.0
Fis-22832,0.52,172927.0
Fis-22832,0.5,173648.0
Fis-22832,0.52,173647.0
Fis-22832,0.5,172926.0
Fis-22832,0.51,172925.0
Fis-22832,0.53,173646.0
Fis-22832,0.54,173645.0
Fis-22832,0.52,172924.0
Fis-22832,0.5,172923.0
Fis-22832,0.52,173644.0
Fis-22832,0.5,173643.0
Fis-22832,0.49,172922.0
Fis-22832,0.52,172921.0
Fis-22832,0.5,173642.0
Fis-22832,0.53,173641.0
Fis-22832,0.51,174370.0
Fis-22832,0.51,174369.0
Fis-22832,0.56,175090.0
Fis-22832,0.53,175089.0
Fis-22832,0.5,174368.0
Fis-22832,0.51,174367.0
Fis-22832,0.51,175088.0
Fis-22832,0.52,175087.0
Fis-22832,0.51,174366.0
Fis-22832,0.52,174365.0
Fis-22832,0.53,175086.0
Fis-22832,0.54,175085.0
Fis-22832,0.55,174364.0
Fis-22832,0.53,174363.0
Fis-22832,0.57,175084.0
Fis-22832,0.58,175083.0
Fis-22832,0.54,174362.0
Fis-22832,0.55,174361.0
Fis-22832,0.54,175082.0
Fis-22832,0.57,175081.0
Fis-22832,0.59,175810.0
Fis-22832,0.56,175809.0
Fis-22832,0.61,176530.0
Fis-22832,0.59,176529.0
Fis-22832,0.54,175808.0
Fis-22832,0.55,175807.0
Fis-22832,0.58,176528.0
Fis-22832,0.55,176527.0
Fis-22832,0.55,175806.0
Fis-22832,0.57,175805.0
Fis-22832,0.6,176526.0
Fis-22832,0.59,176525.0
Fis-22832,0.55,175804.0
Fis-22832,0.57,175803.0
Fis-22832,0.6,176524.0
Fis-22832,0.65,176523.0
Fis-22832,0.6,175802.0
Fis-22832,0.61,175801.0
Fis-22832,0.64,176522.0
Fis-22832,0.65,176521.0
Fis-22832,0.71,177250.0
Fis-22832,0.66,177249.0
Fis-22832,0.79,177970.0
Fis-22832,0.77,177969.0
Fis-22832,0.64,177248.0
Fis-22832,0.64,177247.0
Fis-22832,0.78,177968.0
Fis-22832,0.85,177967.0
Fis-22832,0.64,177246.0
Fis-22832,0.66,177245.0
Fis-22832,0.83,177966.0
Fis-22832,0.84,177965.0
Fis-22832,0.67,177244.0
Fis-22832,0.69,177243.0
Fis-22832,0.83,177964.0
Fis-22832,0.79,177963.0
Fis-22832,0.7,177242.0
Fis-22832,0.68,177241.0
Fis-22832,0.78,177962.0
Fis-22832,0.75,177961.0
Fis-22832,0.86,178690.0
Fis-22832,0.82,178689.0
Fis-22832,0.93,179410.0
Fis-22832,0.92,179409.0
Fis-22832,0.83,178688.0
Fis-22832,0.9,178687.0
Fis-22832,0.93,179408.0
Fis-22832,0.93,179407.0
Fis-22832,0.89,178686.0
Fis-22832,0.88,178685.0
Fis-22832,0.91,179406.0
Fis-22832,0.93,179405.0
Fis-22832,0.86,178684.0
Fis-22832,0.85,178683.0
Fis-22832,0.94,179404.0
Fis-22832,0.92,179403.0
Fis-22832,0.83,178682.0
Fis-22832,0.81,178681.0
Fis-22832,0.91,179402.0
Fis-22832,0.91,179401.0
Fis-22832,0.98,180140.0
Fis-22832,0.96,180139.0
Fis-22832,1,180860.0
Fis-22832,1,180859.0
Fis-22832,0.92,180138.0
Fis-22832,0.92,180137.0
Fis-22832,0.97,180858.0
Fis-22832,0.99,180857.0
Fis-22832,0.97,180136.0
Fis-22832,1,180135.0
Fis-22832,1,180856.0
Fis-22832,1,180855.0
Fis-22832,1,180134.0
Fis-22832,0.99,180133.0
Fis-22832,1,180854.0
Fis-22832,1,180853.0
Fis-22832,1,180132.0
Fis-22832,0.99,180131.0
Fis-22832,1,180852.0
Fis-22832,1,180851.0
Fis-22832,1,181580.0
Fis-22832,1,181579.0
Fis-22832,1,182300.0
Fis-22832,1,182299.0
Fis-22832,1,181578.0
Fis-22832,1,181577.0
Fis-22832,1,182298.0
Fis-22832,1,182297.0
Fis-22832,1,181576.0
Fis-22832,1,181575.0
Fis-22832,1,182296.0
Fis-22832,1,182295.0
Fis-22832,1,181574.0
Fis-22832,1,181573.0
Fis-22832,1,182294.0
Fis-22832,1,182293.0
Fis-22832,1,181572.0
Fis-22832,1,181571.0
Fis-22832,1,182292.0
Fis-22832,1,182291.0
Fis-22832,1,183020.0
Fis-22832,1,183019.0
Fis-22832,1,183740.0
Fis-22832,1,183739.0
Fis-22832,1,183018.0
Fis-22832,1,183017.0
Fis-22832,1,183738.0
Fis-22832,1,183737.0
Fis-22832,1,183016.0
Fis-22832,1,183015.0
Fis-22832,1,183736.0
Fis-22832,1,183735.0
Fis-22832,1,183014.0
Fis-22832,1,183013.0
Fis-22832,1,183734.0
Fis-22832,1,183733.0
Fis-22832,1,183012.0
Fis-22832,1,183011.0
Fis-22832,1,183732.0
Fis-22832,1,183731.0
Fis-22832,1,184460.0
Fis-22832,1,184459.0
Fis-22832,1,185180.0
Fis-22832,1,185179.0
Fis-22832,1,184458.0
Fis-22832,1,184457.0
Fis-22832,1,185178.0
Fis-22832,1,185177.0
Fis-22832,1,184456.0
Fis-22832,1,184455.0
Fis-22832,1,185176.0
Fis-22832,1,185175.0
Fis-22832,1,184454.0
Fis-22832,1,184453.0
Fis-22832,1,185174.0
Fis-22832,1,185173.0
Fis-22832,1,184452.0
Fis-22832,1,184451.0
Fis-22832,1,185172.0
Fis-22832,1,185171.0
Fis-22832,0.86,185900.0
Fis-22832,0.86,185899.0
Fis-22832,0.86,186620.0
Fis-22832,0.86,186619.0
Fis-22832,0.87,185898.0
Fis-22832,0.87,185897.0
Fis-22832,0.87,186618.0
Fis-22832,0.87,186617.0
Fis-22832,0.87,185896.0
Fis-22832,0.87,185895.0
Fis-22832,0.87,186616.0
Fis-22832,0.87,186615.0
Fis-22832,0.86,185894.0
Fis-22832,0.86,185893.0
Fis-22832,0.86,186614.0
Fis-22832,0.86,186613.0
Fis-22832,0.85,185892.0
Fis-22832,0.85,185891.0
Fis-22832,0.85,186612.0
Fis-22832,0.85,186611.0
Fis-22832,1,180130.0
Fis-22832,1,180129.0
Fis-22832,1,180850.0
Fis-22832,1,180849.0
Fis-22832,0.98,180128.0
Fis-22832,0.98,180127.0
Fis-22832,1,180848.0
Fis-22832,1,180847.0
Fis-22832,1,180126.0
Fis-22832,0.97,180125.0
Fis-22832,1,180846.0
Fis-22832,1,180845.0
Fis-22832,0.96,180124.0
Fis-22832,0.94,180123.0
Fis-22832,1,180844.0
Fis-22832,1,180843.0
Fis-22832,0.96,180122.0
Fis-22832,0.95,180121.0
Fis-22832,1,180842.0
Fis-22832,1,180841.0
Fis-22832,1,181570.0
Fis-22832,1,181569.0
Fis-22832,1,182290.0
Fis-22832,1,182289.0
Fis-22832,1,181568.0
Fis-22832,1,181567.0
Fis-22832,1,182288.0
Fis-22832,1,182287.0
Fis-22832,1,181566.0
Fis-22832,1,181565.0
Fis-22832,1,182286.0
Fis-22832,1,182285.0
Fis-22832,1,181564.0
Fis-22832,1,181563.0
Fis-22832,1,182284.0
Fis-22832,1,182283.0
Fis-22832,1,181562.0
Fis-22832,1,181561.0
Fis-22832,1,182282.0
Fis-22832,1,182281.0
Fis-22832,1,183010.0
Fis-22832,1,183009.0
Fis-22832,1,183730.0
Fis-22832,1,183729.0
Fis-22832,1,183008.0
Fis-22832,1,183007.0
Fis-22832,1,183728.0
Fis-22832,1,183727.0
Fis-22832,1,183006.0
Fis-22832,1,183005.0
Fis-22832,1,183726.0
Fis-22832,1,183725.0
Fis-22832,1,183004.0
Fis-22832,1,183003.0
Fis-22832,1,183724.0
Fis-22832,1,183723.0
Fis-22832,1,183002.0
Fis-22832,1,183001.0
Fis-22832,1,183722.0
Fis-22832,1,183721.0
Fis-22832,1,184450.0
Fis-22832,1,184449.0
Fis-22832,1,185170.0
Fis-22832,1,185169.0
Fis-22832,1,184448.0
Fis-22832,1,184447.0
Fis-22832,1,185168.0
Fis-22832,1,185167.0
Fis-22832,1,184446.0
Fis-22832,1,184445.0
Fis-22832,1,185166.0
Fis-22832,1,185165.0
Fis-22832,1,184444.0
Fis-22832,1,184443.0
Fis-22832,1,185164.0
Fis-22832,1,185163.0
Fis-22832,1,184442.0
Fis-22832,1,184441.0
Fis-22832,1,185162.0
Fis-22832,1,185161.0
Fis-22832,0.84,185890.0
Fis-22832,0.84,185889.0
Fis-22832,0.84,186610.0
Fis-22832,0.84,186609.0
Fis-22832,0.85,185888.0
Fis-22832,0.85,185887.0
Fis-22832,0.85,186608.0
Fis-22832,0.85,186607.0
Fis-22832,0.85,185886.0
Fis-22832,0.85,185885.0
Fis-22832,0.85,186606.0
Fis-22832,0.85,186605.0
Fis-22832,0.84,185884.0
Fis-22832,0.84,185883.0
Fis-22832,0.84,186604.0
Fis-22832,0.84,186603.0
Fis-22832,0.84,185882.0
Fis-22832,0.84,185881.0
Fis-22832,0.84,186602.0
Fis-22832,0.84,186601.0
Fis-22832,0.54,172920.0
Fis-22832,0.54,172919.0
Fis-22832,0.55,173640.0
Fis-22832,0.57,173639.0
Fis-22832,0.56,172918.0
Fis-22832,0.53,172917.0
Fis-22832,0.56,173638.0
Fis-22832,0.57,173637.0
Fis-22832,0.57,172916.0
Fis-22832,0.57,172915.0
Fis-22832,0.57,173636.0
Fis-22832,0.57,173635.0
Fis-22832,0.53,172914.0
Fis-22832,0.53,172913.0
Fis-22832,0.58,173634.0
Fis-22832,0.58,173633.0
Fis-22832,0.52,172912.0
Fis-22832,0.55,172911.0
Fis-22832,0.56,173632.0
Fis-22832,0.58,173631.0
Fis-22832,0.57,174360.0
Fis-22832,0.55,174359.0
Fis-22832,0.57,175080.0
Fis-22832,0.57,175079.0
Fis-22832,0.57,174358.0
Fis-22832,0.58,174357.0
Fis-22832,0.59,175078.0
Fis-22832,0.58,175077.0
Fis-22832,0.6,174356.0
Fis-22832,0.63,174355.0
Fis-22832,0.6,175076.0
Fis-22832,0.62,175075.0
Fis-22832,0.61,174354.0
Fis-22832,0.61,174353.0
Fis-22832,0.64,175074.0
Fis-22832,0.59,175073.0
Fis-22832,0.56,174352.0
Fis-22832,0.59,174351.0
Fis-22832,0.59,175072.0
Fis-22832,0.6,175071.0
Fis-22832,0.59,175800.0
Fis-22832,0.6,175799.0
Fis-22832,0.63,176520.0
Fis-22832,0.64,176519.0
Fis-22832,0.62,175798.0
Fis-22832,0.62,175797.0
Fis-22832,0.67,176518.0
Fis-22832,0.67,176517.0
Fis-22832,0.61,175796.0
Fis-22832,0.64,175795.0
Fis-22832,0.67,176516.0
Fis-22832,0.64,176515.0
Fis-22832,0.62,175794.0
Fis-22832,0.61,175793.0
Fis-22832,0.62,176514.0
Fis-22832,0.65,176513.0
Fis-22832,0.62,175792.0
Fis-22832,0.64,175791.0
Fis-22832,0.65,176512.0
Fis-22832,0.64,176511.0
Fis-22832,0.65,177240.0
Fis-22832,0.7,177239.0
Fis-22832,0.79,177960.0
Fis-22832,0.77,177959.0
Fis-22832,0.7,177238.0
Fis-22832,0.68,177237.0
Fis-22832,0.76,177958.0
Fis-22832,0.76,177957.0
Fis-22832,0.69,177236.0
Fis-22832,0.7,177235.0
Fis-22832,0.75,177956.0
Fis-22832,0.73,177955.0
Fis-22832,0.68,177234.0
Fis-22832,0.68,177233.0
Fis-22832,0.73,177954.0
Fis-22832,0.79,177953.0
Fis-22832,0.69,177232.0
Fis-22832,0.7,177231.0
Fis-22832,0.79,177952.0
Fis-22832,0.75,177951.0
Fis-22832,0.82,178680.0
Fis-22832,0.79,178679.0
Fis-22832,0.86,179400.0
Fis-22832,0.83,179399.0
Fis-22832,0.79,178678.0
Fis-22832,0.75,178677.0
Fis-22832,0.82,179398.0
Fis-22832,0.79,179397.0
Fis-22832,0.74,178676.0
Fis-22832,0.75,178675.0
Fis-22832,0.8,179396.0
Fis-22832,0.83,179395.0
Fis-22832,0.79,178674.0
Fis-22832,0.82,178673.0
Fis-22832,0.84,179394.0
Fis-22832,0.86,179393.0
Fis-22832,0.79,178672.0
Fis-22832,0.79,178671.0
Fis-22832,0.85,179392.0
Fis-22832,0.85,179391.0
Fis-22832,0.54,172910.0
Fis-22832,0.53,172909.0
Fis-22832,0.57,173630.0
Fis-22832,0.55,173629.0
Fis-22832,0.55,172908.0
Fis-22832,0.57,172907.0
Fis-22832,0.61,173628.0
Fis-22832,0.59,173627.0
Fis-22832,0.6,172906.0
Fis-22832,0.61,172905.0
Fis-22832,0.61,173626.0
Fis-22832,0.64,173625.0
Fis-22832,0.64,172904.0
Fis-22832,0.65,172903.0
Fis-22832,0.64,173624.0
Fis-22832,0.64,173623.0
Fis-22832,0.67,172902.0
Fis-22832,0.67,172901.0
Fis-22832,0.67,173622.0
Fis-22832,0.7,173621.0
Fis-22832,0.6,174350.0
Fis-22832,0.61,174349.0
Fis-22832,0.6,175070.0
Fis-22832,0.64,175069.0
Fis-22832,0.64,174348.0
Fis-22832,0.63,174347.0
Fis-22832,0.62,175068.0
Fis-22832,0.63,175067.0
Fis-22832,0.64,174346.0
Fis-22832,0.62,174345.0
Fis-22832,0.64,175066.0
Fis-22832,0.64,175065.0
Fis-22832,0.64,174344.0
Fis-22832,0.65,174343.0
Fis-22832,0.66,175064.0
Fis-22832,0.7,175063.0
Fis-22832,0.67,174342.0
Fis-22832,0.68,174341.0
Fis-22832,0.67,175062.0
Fis-22832,0.7,175061.0
Fis-22832,0.64,175790.0
Fis-22832,0.62,175789.0
Fis-22832,0.67,176510.0
Fis-22832,0.71,176509.0
Fis-22832,0.65,175788.0
Fis-22832,0.64,175787.0
Fis-22832,0.69,176508.0
Fis-22832,0.7,176507.0
Fis-22832,0.65,175786.0
Fis-22832,0.67,175785.0
Fis-22832,0.68,176506.0
Fis-22832,0.68,176505.0
Fis-22832,0.67,175784.0
Fis-22832,0.67,175783.0
Fis-22832,0.69,176504.0
Fis-22832,0.7,176503.0
Fis-22832,0.69,175782.0
Fis-22832,0.7,175781.0
Fis-22832,0.72,176502.0
Fis-22832,0.72,176501.0
Fis-22832,0.7,177230.0
Fis-22832,0.69,177229.0
Fis-22832,0.75,177950.0
Fis-22832,0.77,177949.0
Fis-22832,0.7,177228.0
Fis-22832,0.72,177227.0
Fis-22832,0.76,177948.0
Fis-22832,0.79,177947.0
Fis-22832,0.71,177226.0
Fis-22832,0.72,177225.0
Fis-22832,0.79,177946.0
Fis-22832,0.78,177945.0
Fis-22832,0.73,177224.0
Fis-22832,0.75,177223.0
Fis-22832,0.79,177944.0
Fis-22832,0.82,177943.0
Fis-22832,0.74,177222.0
Fis-22832,0.76,177221.0
Fis-22832,0.82,177942.0
Fis-22832,0.82,177941.0
Fis-22832,0.81,178670.0
Fis-22832,0.85,178669.0
Fis-22832,0.86,179390.0
Fis-22832,0.91,179389.0
Fis-22832,0.85,178668.0
Fis-22832,0.86,178667.0
Fis-22832,0.92,179388.0
Fis-22832,0.9,179387.0
Fis-22832,0.86,178666.0
Fis-22832,0.8,178665.0
Fis-22832,0.91,179386.0
Fis-22832,0.87,179385.0
Fis-22832,0.82,178664.0
Fis-22832,0.83,178663.0
Fis-22832,0.85,179384.0
Fis-22832,0.8,179383.0
Fis-22832,0.83,178662.0
Fis-22832,0.84,178661.0
Fis-22832,0.84,179382.0
Fis-22832,0.88,179381.0
Fis-22832,0.93,180120.0
Fis-22832,0.92,180119.0
Fis-22832,0.95,180840.0
Fis-22832,0.97,180839.0
Fis-22832,0.92,180118.0
Fis-22832,0.91,180117.0
Fis-22832,0.98,180838.0
Fis-22832,0.99,180837.0
Fis-22832,0.88,180116.0
Fis-22832,0.91,180115.0
Fis-22832,1,180836.0
Fis-22832,0.99,180835.0
Fis-22832,0.89,180114.0
Fis-22832,0.89,180113.0
Fis-22832,0.94,180834.0
Fis-22832,0.9,180833.0
Fis-22832,0.87,180112.0
Fis-22832,0.89,180111.0
Fis-22832,0.88,180832.0
Fis-22832,0.89,180831.0
Fis-22832,1,181560.0
Fis-22832,0.98,181559.0
Fis-22832,1,182280.0
Fis-22832,1,182279.0
Fis-22832,1,181558.0
Fis-22832,1,181557.0
Fis-22832,1,182278.0
Fis-22832,1,182277.0
Fis-22832,1,181556.0
Fis-22832,1,181555.0
Fis-22832,1,182276.0
Fis-22832,1,182275.0
Fis-22832,0.98,181554.0
Fis-22832,0.97,181553.0
Fis-22832,1,182274.0
Fis-22832,0.95,182273.0
Fis-22832,0.89,181552.0
Fis-22832,0.94,181551.0
Fis-22832,0.98,182272.0
Fis-22832,0.98,182271.0
Fis-22832,1,183e3
Fis-22832,1,182999.0
Fis-22832,1,183720.0
Fis-22832,1,183719.0
Fis-22832,1,182998.0
Fis-22832,1,182997.0
Fis-22832,1,183718.0
Fis-22832,1,183717.0
Fis-22832,1,182996.0
Fis-22832,1,182995.0
Fis-22832,1,183716.0
Fis-22832,1,183715.0
Fis-22832,1,182994.0
Fis-22832,1,182993.0
Fis-22832,1,183714.0
Fis-22832,1,183713.0
Fis-22832,1,182992.0
Fis-22832,1,182991.0
Fis-22832,1,183712.0
Fis-22832,1,183711.0
Fis-22832,1,184440.0
Fis-22832,1,184439.0
Fis-22832,1,185160.0
Fis-22832,1,185159.0
Fis-22832,1,184438.0
Fis-22832,1,184437.0
Fis-22832,1,185158.0
Fis-22832,1,185157.0
Fis-22832,1,184436.0
Fis-22832,1,184435.0
Fis-22832,1,185156.0
Fis-22832,1,185155.0
Fis-22832,1,184434.0
Fis-22832,1,184433.0
Fis-22832,1,185154.0
Fis-22832,1,185153.0
Fis-22832,1,184432.0
Fis-22832,1,184431.0
Fis-22832,1,185152.0
Fis-22832,1,185151.0
Fis-22832,0.84,185880.0
Fis-22832,0.84,185879.0
Fis-22832,0.84,186600.0
Fis-22832,0.84,186599.0
Fis-22832,0.83,185878.0
Fis-22832,0.83,185877.0
Fis-22832,0.83,186598.0
Fis-22832,0.83,186597.0
Fis-22832,0.83,185876.0
Fis-22832,0.83,185875.0
Fis-22832,0.83,186596.0
Fis-22832,0.83,186595.0
Fis-22832,0.83,185874.0
Fis-22832,0.83,185873.0
Fis-22832,0.83,186594.0
Fis-22832,0.83,186593.0
Fis-22832,0.83,185872.0
Fis-22832,0.83,185871.0
Fis-22832,0.83,186592.0
Fis-22832,0.83,186591.0
Fis-22832,0.9,180110.0
Fis-22832,0.92,180109.0
Fis-22832,0.93,180830.0
Fis-22832,0.96,180829.0
Fis-22832,0.92,180108.0
Fis-22832,0.94,180107.0
Fis-22832,0.99,180828.0
Fis-22832,1,180827.0
Fis-22832,0.94,180106.0
Fis-22832,0.96,180105.0
Fis-22832,0.99,180826.0
Fis-22832,0.97,180825.0
Fis-22832,0.9,180104.0
Fis-22832,0.91,180103.0
Fis-22832,0.95,180824.0
Fis-22832,0.91,180823.0
Fis-22832,0.9,180102.0
Fis-22832,0.92,180101.0
Fis-22832,0.92,180822.0
Fis-22832,0.97,180821.0
Fis-22832,0.97,181550.0
Fis-22832,0.96,181549.0
Fis-22832,0.96,182270.0
Fis-22832,1,182269.0
Fis-22832,0.96,181548.0
Fis-22832,0.98,181547.0
Fis-22832,1,182268.0
Fis-22832,1,182267.0
Fis-22832,1,181546.0
Fis-22832,0.99,181545.0
Fis-22832,1,182266.0
Fis-22832,1,182265.0
Fis-22832,0.99,181544.0
Fis-22832,0.96,181543.0
Fis-22832,0.99,182264.0
Fis-22832,0.96,182263.0
Fis-22832,0.95,181542.0
Fis-22832,0.98,181541.0
Fis-22832,0.97,182262.0
Fis-22832,0.98,182261.0
Fis-22832,1,182990.0
Fis-22832,1,182989.0
Fis-22832,1,183710.0
Fis-22832,1,183709.0
Fis-22832,1,182988.0
Fis-22832,1,182987.0
Fis-22832,1,183708.0
Fis-22832,1,183707.0
Fis-22832,1,182986.0
Fis-22832,1,182985.0
Fis-22832,1,183706.0
Fis-22832,1,183705.0
Fis-22832,0.99,182984.0
Fis-22832,0.96,182983.0
Fis-22832,1,183704.0
Fis-22832,1,183703.0
Fis-22832,0.97,182982.0
Fis-22832,0.98,182981.0
Fis-22832,1,183702.0
Fis-22832,1,183701.0
Fis-22832,1,184430.0
Fis-22832,1,184429.0
Fis-22832,1,185150.0
Fis-22832,1,185149.0
Fis-22832,1,184428.0
Fis-22832,1,184427.0
Fis-22832,1,185148.0
Fis-22832,1,185147.0
Fis-22832,1,184426.0
Fis-22832,1,184425.0
Fis-22832,1,185146.0
Fis-22832,1,185145.0
Fis-22832,1,184424.0
Fis-22832,1,184423.0
Fis-22832,1,185144.0
Fis-22832,1,185143.0
Fis-22832,1,184422.0
Fis-22832,1,184421.0
Fis-22832,1,185142.0
Fis-22832,1,185141.0
Fis-22832,0.83,185870.0
Fis-22832,0.83,185869.0
Fis-22832,0.83,186590.0
Fis-22832,0.83,186589.0
Fis-22832,0.83,185868.0
Fis-22832,0.83,185867.0
Fis-22832,0.83,186588.0
Fis-22832,0.83,186587.0
Fis-22832,0.83,185866.0
Fis-22832,0.83,185865.0
Fis-22832,0.83,186586.0
Fis-22832,0.83,186585.0
Fis-22832,0.84,185864.0
Fis-22832,0.84,185863.0
Fis-22832,0.84,186584.0
Fis-22832,0.84,186583.0
Fis-22832,0.85,185862.0
Fis-22832,0.85,185861.0
Fis-22832,0.85,186582.0
Fis-22832,0.85,186581.0
Fis-22832,0.71,172900.0
Fis-22832,0.69,172899.0
Fis-22832,0.71,173620.0
Fis-22832,0.69,173619.0
Fis-22832,0.68,172898.0
Fis-22832,0.69,172897.0
Fis-22832,0.68,173618.0
Fis-22832,0.7,173617.0
Fis-22832,0.68,172896.0
Fis-22832,0.67,172895.0
Fis-22832,0.65,173616.0
Fis-22832,0.66,173615.0
Fis-22832,0.65,172894.0
Fis-22832,0.64,172893.0
Fis-22832,0.68,173614.0
Fis-22832,0.68,173613.0
Fis-22832,0.68,172892.0
Fis-22832,0.67,172891.0
Fis-22832,0.71,173612.0
Fis-22832,0.74,173611.0
Fis-22832,0.73,174340.0
Fis-22832,0.71,174339.0
Fis-22832,0.69,175060.0
Fis-22832,0.72,175059.0
Fis-22832,0.68,174338.0
Fis-22832,0.68,174337.0
Fis-22832,0.71,175058.0
Fis-22832,0.73,175057.0
Fis-22832,0.67,174336.0
Fis-22832,0.67,174335.0
Fis-22832,0.7,175056.0
Fis-22832,0.7,175055.0
Fis-22832,0.71,174334.0
Fis-22832,0.72,174333.0
Fis-22832,0.7,175054.0
Fis-22832,0.77,175053.0
Fis-22832,0.74,174332.0
Fis-22832,0.78,174331.0
Fis-22832,0.77,175052.0
