iucn_sid,cellarea_tot,ocean_range,marine_range,mpa2015,pct2015,cat2015,speciesid
154643,16162106.58,14844404.18,14676559.412692,383808.176444,0.0261511002443863,2-5%,iucn154643
154676,12722588.72,11408401.21,11222619.207472,106544.052796,0.00949368866806629,0-2%,iucn154676
154677,11382928.53,10580676.26,10477884.538312,64574.665928,0.00616294879867068,0-2%,iucn154677
154680,437023.04,366447.3,350660.625732,1228.213752,0.00350257103841105,0-2%,iucn154680
154697,4227334.8,3697684.01,3667827.69718,61957.97748,0.0168922813706969,0-2%,iucn154697
154701,497984.23,460495.75,458392.136312,76551.115676,0.16699919045709,>10%,iucn154701
154706,684925.86,669733.75,668029.22628,5587.729748,0.00836449892935963,0-2%,iucn154706
154708,3743690.97,3125160.52,3066609.72008,40790.443456,0.0133014785640658,0-2%,iucn154708
154719,86545.14,69669.57,66689.91334,0,0,gap,iucn154719
154720,426393.26,362739.63,353266.402856,51364.951316,0.145400046256133,>10%,iucn154720
154734,4059690.93,3453127.52,3382597.60432,152144.253764,0.0449785258434798,2-5%,iucn154734
154753,267692.29,231188.4,225064.214132,6663.72772,0.0296081176019024,2-5%,iucn154753
154760,31371357.2,30082979.33,29909262.077332,1133510.914416,0.0378983243212503,2-5%,iucn154760
154780,1001519.06,850425.08,824864.94166,68535.266984,0.0830866527629071,5-10%,iucn154780
154788,3577905.22,3556468.22,3552999.285872,46293.977796,0.0130295488603337,0-2%,iucn154788
154809,283128.84,231902.28,229308.96948,3624.25328,0.0158051090989535,0-2%,iucn154809
154812,8074419.67,7214351.06,7088498.226784,88179.917512,0.012439858865847,0-2%,iucn154812
154818,4253197.98,3334608.58,3266281.626992,10673.9692,0.00326792678004007,0-2%,iucn154818
154829,1690380.36,1497304.52,1469967.671752,11366.069612,0.00773219019058644,0-2%,iucn154829
154831,219171.6,177517.21,167486.614168,455.909008,0.00272206235862344,0-2%,iucn154831
154841,280599.66,234713,228408.949116,45890.798828,0.200915064867681,>10%,iucn154841
154856,2534904.51,2143013.77,2118931.420748,3451.004176,0.00162865307588943,0-2%,iucn154856
154868,1139392.45,1137591.79,1138218.741188,3089.936996,0.00271471280887092,0-2%,iucn154868
154891,1077215.73,997982.79,995204.37354,287583.064,0.288968850666371,>10%,iucn154891
154904,631651.1,616577.39,614760.3861,5587.729748,0.00908928075774074,0-2%,iucn154904
154915,2111468.54,1750072.97,1711265.395508,5423.936896,0.00316954746483953,0-2%,iucn154915
154920,1319923.02,1139232.12,1119771.147416,174345.368756,0.155697321866456,>10%,iucn154920
154927,173915.43,173243.94,172809.968216,41.617136,0.000240826015013101,0-2%,iucn154927
154946,3951430.32,3592020.93,3554814.739596,515954.885056,0.145142552524309,>10%,iucn154946
154947,3542106.35,3166557.51,3114712.054088,21080.623316,0.0067680809493552,0-2%,iucn154947
154954,1726903.69,1456180.24,1404589.19502,16672.022244,0.011869678553068,0-2%,iucn154954
154957,263084.22,215527.49,206218.799664,1724.97708,0.00836479061467999,0-2%,iucn154957
154960,16662434.25,15772224.51,15643708.978536,434464.506892,0.0277724743849498,2-5%,iucn154960
154971,5739220.26,5106348.65,5033917.81418,20462.322528,0.00406489006839958,0-2%,iucn154971
154972,1617990.53,1305847.94,1263395.245836,31280.724508,0.0247592545651074,2-5%,iucn154972
155006,5628575.77,4940604.47,4878537.74162,22603.293896,0.00463321082937737,0-2%,iucn155006
155013,1978589.56,1798833.71,1756657.1179,12028.424048,0.0068473374373591,0-2%,iucn155013
155017,684925.86,669733.75,668029.22628,5587.729748,0.00836449892935963,0-2%,iucn155017
155029,7738942.45,6812109.36,6681189.8068,88125.516252,0.0131900932020083,0-2%,iucn155029
155032,2037080.25,1755303.64,1713187.265624,4574.714452,0.00267029445279803,0-2%,iucn155032
155033,82634.12,67976.5,66429.781836,148.561216,0.00223636465293178,0-2%,iucn155033
155034,9983329.84,9076681.05,8939048.033976,379883.4248,0.0424970783640628,2-5%,iucn155034
155076,1519401.45,1270830.63,1225270.011876,16672.022244,0.0136068148917426,0-2%,iucn155076
155079,5740780.95,5019416.85,4924922.166,148154.1649,0.0300825393592626,2-5%,iucn155079
155083,3937704.62,3531914.27,3504020.312288,4538.88866,0.00129533742829141,0-2%,iucn155083
155086,3056858.22,2435403.71,2384569.499724,7887.98994,0.00330793040039847,0-2%,iucn155086
155096,16191623.93,14690639.41,14491765.11224,86343.485888,0.00595810691239211,0-2%,iucn155096
155098,1992348.53,1744182.26,1720467.038444,4538.801828,0.00263812193234746,0-2%,iucn155098
155099,1296620.5,1087455.56,1068678.6382,80150.98766,0.0750000840243239,5-10%,iucn155099
155108,2447545.43,2116871.43,2086021.623296,85575.103752,0.0410231144281179,2-5%,iucn155108
155109,247168.35,243696.98,240932.573816,318.6952,0.00132275679851985,0-2%,iucn155109
155120,24368894.76,22671045.38,22450678.717524,459457.937,0.0204652136704165,2-5%,iucn155120
155146,10677761.14,9911736.33,9796328.882068,92236.340408,0.00941539851493113,0-2%,iucn155146
155180,166733.71,139846,140294.788272,656.971056,0.00468279017411738,0-2%,iucn155180
155186,17153218.54,15042940.1,14794759.658328,146771.66324,0.00992051690122468,0-2%,iucn155186
155193,5214174.03,4575048.51,4482228.349428,80618.960756,0.0179863573363656,0-2%,iucn155193
155194,292510.35,245466.47,238852.171284,126.62328,0.000530132421737303,0-2%,iucn155194
155220,5572116.87,4785015.34,4723308.759268,66887.753544,0.0141612071014316,0-2%,iucn155220
155221,6754871.99,5995707.01,5885303.642308,83208.156996,0.0141382946493766,0-2%,iucn155221
155238,6385198.05,5675817.15,5568873.747836,83071.857892,0.0149171738584091,0-2%,iucn155238
155250,1317468.49,1130880.3,1090069.57756,3481.844824,0.00319414915861951,0-2%,iucn155250
155252,1929367.96,1737331.43,1710721.781696,39220.687928,0.0229263977039661,2-5%,iucn155252
155270,3606861.55,3204016.63,3150664.575504,26531.451324,0.00842090634791102,0-2%,iucn155270
155276,12479803.14,11883920.99,11830987.745972,63822.914672,0.00539455504834998,0-2%,iucn155276
155290,17127011.04,16102971.99,15959614.35654,486954.275644,0.0305116567835146,2-5%,iucn155290
155292,111558.9,111438.14,111326.311212,1.190004,1.06893328903521e-05,0-2%,iucn155292
155308,9683718.89,9512984.36,9487610.04304,248039.648684,0.0261435332564031,2-5%,iucn155308
155313,529701.09,468170.33,452864.040504,2519.067248,0.00556252433996854,0-2%,iucn155313
155314,8153929.48,8102623.43,8090801.079632,214654.537344,0.0265306902532034,2-5%,iucn155314
158632,10740693.41,9676674.68,9527827.682252,377551.880288,0.0396262288613055,2-5%,iucn158632
165607,4672295.13,4258794.33,4206403.725668,9871.551364,0.00234679122780407,0-2%,iucn165607
165608,2375022.16,2114347,2068960.364188,4384.03366,0.00211895487989234,0-2%,iucn165608
165609,1036177.17,794639.1,776256.143856,2817.053516,0.00362902572597555,0-2%,iucn165609
165610,1661026.2,1371958.03,1350121.711516,765.522484,0.000567002572783178,0-2%,iucn165610
165611,6007445.16,5128577.96,5053914.986596,69313.360608,0.0137147856249725,0-2%,iucn165611
165612,2976043.01,2657416.37,2630789.932416,4063.198552,0.0015444785240867,0-2%,iucn165612
165613,657244.32,544085.55,539234.663192,1267.42164,0.00235040832222746,0-2%,iucn165613
165614,2025285.96,1634579.31,1595672.606548,4219.549264,0.0026443703092255,0-2%,iucn165614
165615,11961196.61,11467372.3,11413554.862468,425921.38536,0.0373171540762105,2-5%,iucn165615
165616,1790795.74,1546281.07,1519411.85128,39157.06638,0.0257711997882686,2-5%,iucn165616
165617,150821.65,150682.63,150611.341564,2.198408,1.45965634272358e-05,0-2%,iucn165617
165618,949117.71,770943.88,758200.694284,1197.66496,0.00157961469704404,0-2%,iucn165618
165619,5635989.23,5114209.87,5049502.307572,9992.817288,0.00197897073400981,0-2%,iucn165619
165620,5665074.76,5072485.69,4984435.280556,48146.090736,0.00965928696552951,0-2%,iucn165620
165621,1228255.06,1041638.24,1019975.74266,17242.772744,0.0169050811924532,0-2%,iucn165621
165622,16823032.05,15314231.29,15102290.593772,442747.525472,0.0293165809996123,2-5%,iucn165622
165623,11672702.19,10273047.41,10078279.209392,97168.961948,0.00964142389084118,0-2%,iucn165623
165624,2995223.72,2641427.67,2583276.485616,6791.517804,0.00262903248715962,0-2%,iucn165624
165625,878507.18,664615.01,649312.401332,2668.4923,0.00410972021252921,0-2%,iucn165625
165626,29893251.69,27170171.66,26826565.0868,507837.973312,0.0189304136280154,0-2%,iucn165626
165627,3540192.33,3144497.79,3119661.48346,60520.357244,0.0193996552397977,0-2%,iucn165627
165628,24174818.7,22169826.35,21916539.733724,532321.021728,0.0242885523077757,2-5%,iucn165628
165630,28062652.08,25784652.5,25485881.088052,521795.77004,0.0204739152724299,2-5%,iucn165630
165631,32602059.26,29675549.07,29309028.945088,576365.180032,0.0196651066506451,0-2%,iucn165631
165632,11969924.82,11013074.89,10894658.8296,316269.700484,0.0290297939045799,2-5%,iucn165632
165633,1662437.95,1426039.34,1378806.781888,16534.353228,0.0119917840883837,0-2%,iucn165633
165634,1139352.28,883031.21,863565.97842,3091.612024,0.00358005306051598,0-2%,iucn165634
165635,2106988.84,1785080.92,1722750.238996,16705.050812,0.00969673399768937,0-2%,iucn165635
165636,1530059.12,1387240.72,1363365.250708,10455.567384,0.00766894079086319,0-2%,iucn165636
165637,5673570.64,4839683.48,4772273.14368,66915.189544,0.0140216596010681,0-2%,iucn165637
165638,18896790.83,17393758.21,17193992.54296,392957.763388,0.0228543639533504,2-5%,iucn165638
165639,473872.26,458426.97,456074.655656,3147.43782,0.00690114607546619,0-2%,iucn165639
165640,18904432.57,17666315.04,17503828.6443,441908.34462,0.0252463820116237,2-5%,iucn165640
165641,23252421.01,21737449.69,21518053.160852,503193.071316,0.0233846931948037,2-5%,iucn165641
165642,4086295.85,3735626.84,3699663.432568,4182.86076,0.00113060575272292,0-2%,iucn165642
165643,6148852.89,5410246.19,5302862.309684,80576.119608,0.0151948353365414,0-2%,iucn165643
165644,620411.69,576823.47,571666.644052,1691.457964,0.00295881871296682,0-2%,iucn165644
165645,716124.78,697926.84,697636.827628,479.546756,0.00068738738697394,0-2%,iucn165645
165646,3587709.66,3129514.69,3089431.291284,43316.840856,0.0140209756333494,0-2%,iucn165646
165647,799636.11,640881.72,624122.321496,1250.27214,0.0020032485571148,0-2%,iucn165647
165648,5570915.46,4812097.91,4699595.479484,63258.089092,0.0134603263979106,0-2%,iucn165648
165649,1628581.67,1367133.86,1334651.6458,2319.365824,0.00173780613937636,0-2%,iucn165649
165650,21525499.86,20069636.73,19876441.174136,456289.727932,0.0229563091266933,2-5%,iucn165650
165651,29063925.19,26764948.64,26474511.274392,540610.801224,0.0204200483861969,2-5%,iucn165651
165652,16708652.86,15494302.74,15329041.537248,417451.821636,0.0272327412396682,2-5%,iucn165652
165653,9404860.83,8991902.25,8946139.57902,395393.83586,0.0441971458602385,2-5%,iucn165653
165654,2114114.42,1812994.1,1787843.873116,4260.021796,0.00238277058755432,0-2%,iucn165654
165655,684925.86,669733.75,668029.22628,5587.729748,0.00836449892935963,0-2%,iucn165655
165656,6872538.52,6090856.94,5968554.857704,79669.883072,0.0133482702214197,0-2%,iucn165656
165657,7510572.72,6839579.93,6754048.005284,396909.32004,0.058766138429795,5-10%,iucn165657
165658,151094.49,147663.89,146141.913068,11249.18296,0.0769743786969981,5-10%,iucn165658
165659,12419621.75,10957439.38,10756744.611492,167418.284232,0.0155640289212722,0-2%,iucn165659
165660,1763673.98,1516098.47,1495888.09016,61662.697068,0.0412214640076482,2-5%,iucn165660
165661,11966437.7,10499236.37,10309811.563588,198407.400904,0.0192445225288823,0-2%,iucn165661
165662,631651.1,616577.39,614760.3861,5587.729748,0.00908928075774074,0-2%,iucn165662
165663,1580512.66,1429197.88,1405376.8741,9081.595324,0.00646203555172048,0-2%,iucn165663
165664,8756266.6,7790547.93,7652003.380976,184870.84446,0.0241597964945515,2-5%,iucn165664
165665,18204524.74,17137882.16,16993859.004464,512589.752148,0.0301632343785688,2-5%,iucn165665
165666,1512776.02,1503233.78,1505219.6262,1737.963036,0.00115462421944867,0-2%,iucn165666
165667,22552478.95,21143717.2,20952630.918672,413341.908032,0.0197274466216865,0-2%,iucn165667
165668,24110425.54,22460131.39,22235150.731036,525469.158428,0.0236323632245293,2-5%,iucn165668
165669,28069087.8,25756590.35,25476798.4687,535856.795728,0.0210331292758914,2-5%,iucn165669
165670,1071391.55,824458.42,805506.196896,2855.69018,0.00354521193133503,0-2%,iucn165670
165671,3998601.27,3623582.24,3585869.106128,7608.544696,0.00212181328175017,0-2%,iucn165671
165672,18443566.57,17403907.46,17253049.216704,371852.192368,0.0215528390197822,2-5%,iucn165672
165673,6315440.94,5556592,5458463.841616,13182.282176,0.00241501685428355,0-2%,iucn165673
165674,1291119.12,1143155.67,1109335.849996,2303.545576,0.00207650872908173,0-2%,iucn165674
165675,203765.41,203627.2,203676.617472,0,0,gap,iucn165675
165676,7654577.02,6794484.46,6678009.422112,121710.898136,0.0182256253986397,0-2%,iucn165676
165677,2596777.38,2305661.27,2259914.576924,11515.069392,0.0050953560411444,0-2%,iucn165677
165678,8549081.44,8440734.97,8422763.64448,50765.151952,0.0060271371837995,0-2%,iucn165678
165679,1575809.9,1573433.26,1572214.801668,70.177232,4.46359059369924e-05,0-2%,iucn165679
165680,16681846.01,15452989.33,15273431.050208,313285.016012,0.0205117641859347,2-5%,iucn165680
165681,20584029.75,19309582.27,19132157.74696,516120.528404,0.0269765979995648,2-5%,iucn165681
165682,490041.15,445863.02,442637.634548,50772.06842,0.114703460476979,>10%,iucn165682
165683,11007631.9,9722428.34,9565383.963364,166332.613588,0.0173890158748529,0-2%,iucn165683
165684,4464332.59,4056692.38,4011896.99062,8375.895472,0.00208776433980813,0-2%,iucn165684
165685,3777133.01,3354718.6,3303802.010792,13090.156812,0.00396214929624732,0-2%,iucn165685
165686,21261968.65,19859893.46,19683851.2803,483091.77526,0.0245425434474547,2-5%,iucn165686
165687,235276.82,220957.64,220061.666344,71903.580944,0.326742872298351,>10%,iucn165687
165688,5348744.62,5199794.54,5186006.820148,367143.228516,0.0707949760284971,5-10%,iucn165688
165689,24160554.58,21946693.16,21672961.403964,536630.177228,0.0247603531066064,2-5%,iucn165689
165690,111558.9,111438.14,111326.311212,1.190004,1.06893328903521e-05,0-2%,iucn165690
165691,914606.97,696277.72,680584.547616,2668.4923,0.0039208828783248,0-2%,iucn165691
165692,13126231.51,11924910.2,11764211.888156,406993.037808,0.0345958608768135,2-5%,iucn165692
165693,2089036.51,1843190.14,1807711.91598,14687.324136,0.00812481458254795,0-2%,iucn165693
165694,16197480.63,14533263.5,14304709.922512,488411.7574,0.0341434226940431,2-5%,iucn165694
165695,4418422.6,3831835.94,3778931.816104,63872.36774,0.016902228155535,0-2%,iucn165695
165696,549247.95,412412.81,403469.91086,2811.482552,0.0069682582921916,0-2%,iucn165696
165697,13880836.77,12287399.06,12065947.996692,172407.676916,0.0142887800414246,0-2%,iucn165697
165698,577464.02,561980,560378.975404,3163.72226,0.00564568336583139,0-2%,iucn165698
165699,929883.31,848587.33,834177.15292,8775.426152,0.0105198591465638,0-2%,iucn165699
165700,1634934.8,1461136.2,1420578.454952,10746.800724,0.00756508778979273,0-2%,iucn165700
165701,544213.28,492145.18,481602.437364,1530.895484,0.0031787536051088,0-2%,iucn165701
165702,13295024.23,11718453.96,11495048.141476,142748.1153,0.0124182268349918,0-2%,iucn165702
165703,2370565.97,2050522.28,2020020.8283,69825.543964,0.0345667445532052,2-5%,iucn165703
165704,23215832.61,21543767.02,21321315.890916,544134.014624,0.0255206581717515,2-5%,iucn165704
165705,950818.71,732459.25,716656.128064,2668.4923,0.00372353238255111,0-2%,iucn165705
165706,852342.5,726854.2,702999.2683,74294.20742,0.105681770622122,>10%,iucn165706
165707,1977962.59,1732379.04,1693881.833112,3831.63618,0.00226204455653233,0-2%,iucn165707
165708,393014.64,392096.35,391379.101468,509.824536,0.00130263607353517,0-2%,iucn165708
165709,1736254.73,1490810.98,1470150.606256,3852.838804,0.00262071027798433,0-2%,iucn165709
165710,571411.51,490014.98,476189.968564,61537.335952,0.129228543258843,>10%,iucn165710
165711,7551744.19,6685613.13,6559684.14988,84116.060048,0.0128231875386163,0-2%,iucn165711
165712,27875514.21,25583734.19,25300486.176624,539852.353044,0.0213376276358985,2-5%,iucn165712
165713,13973259.94,13453372.89,13384291.952128,200813.441892,0.0150036656858843,0-2%,iucn165713
165714,24029671.97,22339774.39,22119166.55858,538384.214264,0.0243401672860572,2-5%,iucn165714
165715,203909.68,189000,186203.581324,1.190004,6.39087600538336e-06,0-2%,iucn165715
165716,28904424.83,26662972.75,26375649.430352,556973.850232,0.0211169719897421,2-5%,iucn165716
165717,741290.1,630540.7,622584.305732,106680.266764,0.171350716331616,>10%,iucn165717
165718,7100931.39,6295772.96,6172674.532704,228079.738148,0.0369499050921266,2-5%,iucn165718
165719,5011429.75,4548286.16,4486089.286332,9920.754296,0.00221144824875111,0-2%,iucn165719
165720,206406.95,169412.04,166988.812152,6713.52588,0.040203447126081,2-5%,iucn165720
165721,684925.86,669733.75,668029.22628,5587.729748,0.00836449892935963,0-2%,iucn165721
165723,5881592.58,5041848.2,4920700.7419,14962.74908,0.0030407760733327,0-2%,iucn165723
165724,1592486.67,1293985.88,1272356.07336,3064.908796,0.00240884518113415,0-2%,iucn165724
165725,16736954.43,15506324.31,15318617.429128,220203.316852,0.0143748819285276,0-2%,iucn165725
165726,384669.77,315088.11,308010.045764,456.306164,0.0014814651998384,0-2%,iucn165726
165727,115918.44,115780.54,115735.865304,2.198408,1.89950452629831e-05,0-2%,iucn165727
165822,2748234.23,2596116.43,2572781.064076,1232.060192,0.000478882641513256,0-2%,iucn165822
165823,82526.51,76754.19,76015.03314,1.167296,1.53561203854262e-05,0-2%,iucn165823
165824,120990.06,120932.44,120849.472568,2.304712,1.90709313911418e-05,0-2%,iucn165824
165825,1255342.44,1109913.02,1076253.873816,2294.025544,0.00213149109128521,0-2%,iucn165825
165826,36905.16,36444.21,36520.41522,1703.829156,0.0466541561955439,2-5%,iucn165826
165827,161114.06,160975.23,160999.940652,0,0,gap,iucn165827
165828,23353036.38,21610949.63,21377388.103188,450356.625024,0.0210669621026733,2-5%,iucn165828
165829,13857981.23,12409964.25,12204481.207564,180971.675072,0.0148282972454281,0-2%,iucn165829
