"","X.1","X","am_sid","sciname","am_category","iucn_sid","iucn_category","popn_trend","parent_sid","subpop_sid","popn_category","info_source","spp_group","id_no","spatial_source","category_score","trend_score","total_area","am_area","iucn_area","perc","am_perc","iucn_perc","sm_perc","sm_range","log_total_area"
"1672",1672,1692,"ITS-180629","Arctocephalus pusillus","LC",2060,"LC","Increasing",NA,NA,"LC","iucn","MAMMMARINE",NA,"iucn",0,0.5,2747437.20423367,1229512.88099672,2303346.61574843,28.4259259259259,15.8333333333333,55.7407407407407,64.2259414225941,"AM",14.8261791093968
"1673",1673,1693,"ITS-180634","Arctocephalus galapagoensis","EN",2057,"EN","Decreasing",NA,NA,"EN","iucn","MAMMMARINE",NA,"iucn",0.6,-0.5,179653.692937392,120805.326514372,154872.937750919,53.448275862069,13.7931034482759,32.7586206896552,79.4871794871795,"AM",12.0987863486198
"1674",1674,1694,"ITS-180635","Arctocephalus philippii","NT",2059,"NT","Increasing",NA,NA,"NT","iucn","MAMMMARINE",NA,"iucn",0.2,0.5,4112905.93118227,4002953.62505952,1308721.4574179,28.9340101522843,68.4644670050761,2.60152284263959,91.7505030181087,"IUCN",15.229640375855
"1675",1675,1695,"ITS-180659","Monachus monachus","CR",13653,"CR","Decreasing",NA,NA,"CR","iucn","MAMMMARINE",NA,"iucn",0.8,-0.5,2548308.97634453,2385054.76826828,645752.3037199,19.140625,74.90234375,5.95703125,76.2645914396887,"IUCN",14.7509405506241
"1676",1676,1696,"ITS-180661","Monachus schauinslandi","CR",13654,"CR","Decreasing",NA,NA,"CR","iucn","MAMMMARINE",NA,"iucn",0.8,-0.5,3641494.20724601,3641494.20724601,475770.862737733,13.1455399061033,86.8544600938967,0,100,"IUCN",15.1079046518784
"1677",1677,1697,"ITS-180671","Mirounga leonina","LC",13583,"LC","Unknown",NA,NA,"LC","iucn","MAMMMARINE",NA,"iucn",0,NA,170674274.56515,168559789.961775,73573243.6887555,52.2890940137098,44.2921131431117,3.4187928431785,93.8630003109591,"IUCN",18.9552674708723
"1678",1678,1698,"ITS-612591","Eubalaena japonica","EN",41711,"EN","Unknown",NA,133706,"EN","iucn","MAMMMARINE",NA,"iucn_parent",0.6,NA,38146115.8842391,38003806.1914244,6769317.0105323,21.4687556711633,78.1924868429012,0.338757485935515,98.4466019417476,"IUCN",17.4569344988272
"1679",1679,1699,"Fis-112900","Halichoeres stigmaticus","LC",187465,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA,1560595.35782934,1181638.26052325,593756.603098714,14.1791044776119,60.8208955223881,25,36.1904761904762,"IUCN",14.260577946054
"1680",1680,1700,"Fis-113012","Antennablennius adenensis",NA,46079214,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",46079214,"iucn",0,0,1876904.50880188,676237.867024363,1625906.30531698,22.5460122699387,13.0368098159509,64.4171779141104,63.3620689655172,"AM",14.4451344399015
"1681",1681,1701,"Fis-113020","Mimoblennius cirrosus",NA,46079868,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",46079868,"iucn",0,0,2265511.06262843,1689588.66682926,1508702.87918112,41.7201540436457,32.6059050064185,25.6739409499358,61.9047619047619,"IUCN",14.6333109261621
"1682",1682,1702,"Fis-113024","Parablennius opercularis",NA,46079911,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",46079911,"iucn",0,0,1263485.45041775,808863.5536425,691059.367724955,19.1343963553531,43.7357630979499,37.129840546697,34.0080971659919,"IUCN",14.0493846904435
"1683",1683,1703,"Fis-113197","Bodianus sanguineus","LC",187429,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA,477266.506776276,204264.237876494,361663.524441125,18.452380952381,23.8095238095238,57.7380952380952,43.6619718309859,"AM",13.0758303282634
"1684",1684,1704,"Fis-113245","Cirrhilabrus flavidorsalis","LC",187505,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA,5212494.07660941,2895228.31349077,3836768.09032942,29.1347851677457,26.3684520306062,44.496762801648,52.492046659597,"AM",15.4665690087067
"1685",1685,1705,"Fis-113380","Meiacanthus abditus",NA,48342460,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",48342460,"iucn",0,0,3303154.65469848,2763768.10778587,1076870.58625291,16.2011173184358,67.5046554934823,16.2942271880819,49.8567335243553,"IUCN",15.010388525771
"1686",1686,1706,"Fis-113466","Meiacanthus crinitus",NA,48342398,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",48342398,"iucn",0,0,2837764.10012228,2462970.02569582,694890.137720409,11.2798264642082,75.4880694143167,13.2321041214751,46.0176991150442,"IUCN",14.8585270113736
"1687",1687,1707,"Fis-113469","Meiacanthus geminatus",NA,48342185,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",48342185,"iucn",0,0,1735970.2097322,1453354.42133822,414227.367120029,7.58377425044092,76.1904761904762,16.2257495590829,31.8518518518519,"IUCN",14.3670770137627
"1688",1688,1708,"Fis-113542","Meiacanthus tongaensis",NA,48342099,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",48342099,"iucn",0,0,402918.434111401,257230.164263062,177767.646977258,8.08823529411765,55.1470588235294,36.7647058823529,18.0327868852459,"IUCN",12.9064894236979
"1689",1689,1709,"Fis-114176","Pictilabrus viridis","LC",187630,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA,604219.361909177,448340.552171086,302795.329090104,23.9495798319328,50.4201680672269,25.6302521008403,48.3050847457627,"IUCN",13.3116925929512
"1690",1690,1710,"Fis-115419","Ecsenius lubbocki",NA,48342234,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",48342234,"iucn",0,0,467174.27164707,341205.9506816,193559.432826986,14.4736842105263,58.5526315789474,26.9736842105263,34.9206349206349,"IUCN",13.0544576397312
"1691",1691,1712,"Fis-125999","Parablennius salensis",NA,185136,"LC","Unknown",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",185136,"iucn",0,NA,220253.70994432,23866.8552886164,220253.70994432,10.8108108108108,0,89.1891891891892,100,"AM",12.3025353878987
"1692",1692,1713,"Fis-126141","Choerodon zosterophorus","LC",187499,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA,8453980.41371887,5668858.21573978,5090793.63264922,27.0728190338861,40.1946647440519,32.732516222062,45.2682338758288,"IUCN",15.9501479432998
"1693",1693,1714,"Fis-127175","Torquigener andersonae",NA,193637,"LC","Unknown",NA,NA,"LC","iucn","PUFFERFISH",193637,"iucn",0,NA,109975.746305278,46974.9497282637,78333.4799928782,13.953488372093,27.906976744186,58.1395348837209,33.3333333333333,"AM",11.6080151323296
"1694",1694,1723,"Fis-132096","Cirrhilabrus condei","LC",187440,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA,3104836.90742859,2213781.4793214,1264495.59966882,12.007874015748,59.4488188976378,28.5433070866142,29.6116504854369,"IUCN",14.9484717461823
"1695",1695,1724,"Fis-132105","Cirrhilabrus pylei","LC",187580,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA,2967448.66207194,2651318.77276593,426965.775634848,3.7037037037037,85.4938271604938,10.8024691358025,25.531914893617,"IUCN",14.9032131052563
"1696",1696,1725,"Fis-132106","Cirrhilabrus walindi","LC",187770,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA,3729308.59005262,2384092.09184294,1594009.73410325,6.66118421052632,57.3190789473684,36.0197368421053,15.606936416185,"IUCN",15.1317334098407
"1697",1697,1726,"Fis-132342","Halichoeres orientalis","LC",187537,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA,1422569.84758785,782385.297825634,1037531.33578642,28.4615384615385,25.9615384615385,45.5769230769231,52.2968197879859,"AM",14.1679755457721
"1698",1698,1728,"Fis-134060","Torquigener vicinus",NA,193614,"LC","Unknown",NA,NA,"LC","iucn","PUFFERFISH",193614,"iucn",0,NA,415016.201457789,279923.099516355,172106.999135527,8.80503144654088,59.1194968553459,32.0754716981132,21.5384615384615,"IUCN",12.9360728381081
"1699",1699,1729,"Fis-134084","Lagocephalus suezensis",NA,193628,"LC","Unknown",NA,NA,"LC","iucn","PUFFERFISH",193628,"iucn",0,NA,19127961.6712836,2769458.66981509,17129078.8244431,4.08775252525253,10.7165404040404,85.1957070707071,27.6119402985075,"AM",16.7666617843167
"1700",1700,1730,"Fis-134094","Takifugu ocellatus",NA,167006,"NT","Decreasing",NA,NA,"NT","iucn","PUFFERFISH",167006,"iucn",0.2,-0.5,1363903.88927118,68380.4371327794,1363903.88927118,4.91803278688525,0,95.0819672131148,100,"AM",14.1258616524918
"1701",1701,1731,"Fis-135029","Coris hewetti","LC",187659,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA,180390.751993621,33584.5544367746,174306.215727353,15.2542372881356,3.38983050847458,81.3559322033898,81.8181818181818,"AM",12.1028806214032
"1702",1702,1732,"Fis-135071","Coris roseoviridis","LC",187603,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA,1047076.12136907,449534.258749956,634913.656232319,3.59116022099448,38.3977900552486,58.0110497237569,8.55263157894737,"AM",13.8615121914783
"1703",1703,1733,"Fis-138294","Parablennius cyclops",NA,48342258,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",48342258,"iucn",0,0,914498.549422557,671996.238089615,626064.270960577,41.4330218068536,32.398753894081,26.1682242990654,61.2903225806452,"IUCN",13.7261311606145
"1704",1704,1734,"Fis-138523","Cirrhilabrus adornatus","LC",187798,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA,815696.690043452,608311.905101369,352875.814581391,17.7358490566038,56.9811320754717,25.2830188679245,41.2280701754386,"IUCN",13.6117978614693
"1705",1705,1735,"Fis-139509","Centrolabrus caeruleus","LC",187595,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA,203503.965105852,21895.3036889865,203503.965105852,10.7142857142857,0,89.2857142857143,100,"AM",12.2234407682246
"1706",1706,1736,"Fis-139756","Stethojulis terina","LC",187738,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA,2476456.32794534,967386.094446141,2147384.43916908,25.7174392935982,14.0176600441501,60.2649006622517,64.7222222222222,"AM",14.722339196268
"1707",1707,1737,"Fis-140176","Xyrichtys mundiceps","LC",183754,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA,851445.395108456,562165.454054444,372292.608556783,9.75609756097561,55.4006968641115,34.8432055749129,21.875,"IUCN",13.6546906491466
"1708",1708,1738,"Fis-142115","Choerodon margaritiferus","LC",187371,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA,6094715.41845772,5393069.51293241,1378380.50501975,11.1441307578009,77.2164437840515,11.6394254581476,48.9130434782609,"IUCN",15.6229326288243
"1709",1709,1739,"Fis-142137","Halichoeres chlorocephalus","LC",187687,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA,5525264.0517776,4252030.10180253,2601847.02939198,23.9046034387133,53.1891292290627,22.9062673322241,51.0663507109005,"IUCN",15.524841596403
"1710",1710,1741,"Fis-143809","Parablennius sierraensis",NA,185140,"LC","Unknown",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",185140,"iucn",0,NA,778211.394981068,687026.666579831,282721.222812005,24.7058823529412,63.5294117647059,11.7647058823529,67.741935483871,"IUCN",13.5647534821664
"1711",1711,1742,"Fis-144755","Salarias patzneri",NA,48342256,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",48342256,"iucn",0,0,8539628.51667569,4223927.31564919,6155454.63670388,21.4772319827895,28.2179992828971,50.3047687343134,43.2178932178932,"AM",15.9602280656003
"1712",1712,1743,"Fis-145041","Cephalopholis polyspila","LC",132803,"LC","Unknown",NA,NA,"LC","iucn","GROUPERS",NA,"iucn",0,NA,160612.634336758,9212.65750699533,160612.634336758,5.76923076923077,0,94.2307692307692,100,"AM",11.9867507469943
"1713",1713,1744,"Fis-145098","Entomacrodus williamsi",NA,48342518,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",48342518,"iucn",0,0,3890949.99267691,2160351.36619455,2600404.84034662,22.2924901185771,33.201581027668,44.5059288537549,40.1709401709402,"AM",15.174163899835
"1714",1714,1745,"Fis-145099","Entomacrodus lemuria",NA,48342356,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",48342356,"iucn",0,0,1184938.10148731,500234.793772557,817179.872306459,11.2219451371571,30.1745635910224,58.6034912718205,27.1084337349398,"AM",13.9852010961553
"1715",1715,1746,"Fis-145208","Scarus trispinosus","EN",190748,"EN","Decreasing",NA,NA,"EN","iucn","PARROTFISH",NA,"iucn",0.6,-0.5,917707.224315309,600720.103935291,820334.577027601,54.5454545454545,10.7142857142857,34.7402597402597,83.5820895522388,"AM",13.7296336909733
"1716",1716,1747,"Fis-145245","Cirrhilabrus earlei","LC",187415,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA,3160743.61313774,2970591.63354139,236152.498067798,1.454898157129,92.5315227934045,6.01357904946654,19.4805194805195,"IUCN",14.9663178784928
"1717",1717,1748,"Fis-145250","Paracheilinus attenuatus","LC",187413,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA,1120659.63249817,966148.413499352,241012.677449143,7.54716981132075,78.9757412398922,13.4770889487871,35.8974358974359,"IUCN",13.9294280274915
"1718",1718,1750,"Fis-145446","Dodekablennos fraseri",NA,48342448,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",48342448,"iucn",0,0,150946.11315399,26378.0823741424,141959.163216684,11.5384615384615,5.76923076923077,82.6923076923077,66.6666666666667,"AM",11.9246781855752
"1719",1719,1751,"Fis-145460","Alticus montanoi",NA,48321164,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",48321164,"iucn",0,0,2388665.73450732,1213898.68134364,1599501.5863124,17.3482032218092,31.7224287484511,50.9293680297398,35.3535353535354,"AM",14.6862454979363
"1720",1720,1752,"Fis-145524","Takifugu snyderi",NA,193779,"LC","Unknown",NA,NA,"LC","iucn","PUFFERFISH",193779,"iucn",0,NA,1024198.74829408,431166.018066413,999043.844859245,39.6551724137931,2.46305418719212,57.8817733990148,94.1520467836257,"AM",13.8394211558795
"1721",1721,1753,"Fis-145527","Takifugu reticularis",NA,193624,"LC","Decreasing",NA,NA,"LC","iucn","PUFFERFISH",193624,"iucn",0,-0.5,1349358.98198153,566510.760531719,810109.557264174,1.89753320683112,39.4686907020873,58.6337760910816,4.58715596330275,"AM",14.1151402094862
"1722",1722,1754,"Fis-145595","Paracheilinus flavianalis","LC",187635,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA,2473137.33880991,1109117.88135206,1651204.81445613,11.4914425427873,34.2298288508557,54.278728606357,25.1336898395722,"AM",14.7209980802668
"1723",1723,1755,"Fis-145631","Meiacanthus fraseri",NA,48342416,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",48342416,"iucn",0,0,814275.809409114,679057.245060659,161761.656256189,3.30882352941176,79.7794117647059,16.9117647058824,16.3636363636364,"IUCN",13.6100544197919
"1724",1724,1756,"Fis-145633","Praealticus triangulus",NA,48342122,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",48342122,"iucn",0,0,1843571.1539209,331183.962377214,1720947.07998369,11.3144758735441,6.65557404326123,82.0299500831947,62.962962962963,"AM",14.4272150931021
"1725",1725,1757,"Fis-145639","Hypleurochilus multifilis",NA,196688,"LC","Unknown",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",196688,"iucn",0,NA,2312055.7518091,2219416.89999485,265405.721203365,8,87.75,4.25,65.3061224489796,"IUCN",14.6536476225879
"1726",1726,1758,"Fis-145643","Enchelyurus brunneolus",NA,48342148,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",48342148,"iucn",0,0,571719.579804752,129100.672464062,545773.636645017,18,4.5,77.5,80,"AM",13.2564039050559
"1727",1727,1759,"Fis-146176","Ecsenius tricolor",NA,48342339,"VU","Unknown",NA,NA,"VU","iucn","COMBTOOTHBLENNIES",48342339,"iucn",0.4,NA,3780822.85168235,3655774.78210753,201343.861863382,2.02922077922078,94.6428571428571,3.32792207792208,37.8787878787879,"IUCN",15.1454522295359
"1728",1728,1760,"Fis-146270","Cirrhilabrus bathyphilus","LC",187427,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA,1902674.50820848,1717168.54117108,303230.043304837,6.26959247648903,83.8557993730408,9.87460815047022,38.8349514563107,"IUCN",14.4587710902452
"1729",1729,1761,"Fis-148572","Prognathodes brasiliensis","LC",165613,"LC","Unknown",NA,NA,"LC","iucn","BUTTERFLYFISH",NA,"iucn",0,NA,878991.290158115,618549.485566587,658721.287336553,45.0847457627119,25.4237288135593,29.4915254237288,63.9423076923077,"AM",13.6865302678106
"1730",1730,1762,"Fis-149115","Suezichthys caudavittatus","LC",187390,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA,2267340.07809195,1357401.55225744,1868748.93734595,42.2535211267606,17.4135723431498,40.3329065300896,70.8154506437768,"AM",14.6341179306306
"1731",1731,1764,"Fis-149524","Siphonognathus caninis","LC",190680,"LC","Unknown",NA,NA,"LC","iucn","PARROTFISH",NA,"iucn",0,NA,935243.287437378,429039.637175973,930247.311532649,45.1612903225806,0.537634408602151,54.3010752688172,98.8235294117647,"AM",13.7485619748923
"1732",1732,1765,"Fis-150216","Canthigaster jamestyleri",NA,193725,"LC","Unknown",NA,NA,"LC","iucn","PUFFERFISH",193725,"iucn",0,NA,2470240.74139958,882099.391669448,2025439.63059591,17.5785797438882,17.6949941792782,64.7264260768335,49.8349834983498,"AM",14.7198261700083
"1733",1733,1766,"Fis-150301","Meiacanthus urostigma",NA,48342378,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",48342378,"iucn",0,0,873257.018164466,729696.107017118,232125.789465179,10.1754385964912,73.3333333333333,16.4912280701754,38.1578947368421,"IUCN",13.6799851994698
"1734",1734,1767,"Fis-150910","Canthigaster natalensis",NA,193695,"LC","Unknown",NA,NA,"LC","iucn","PUFFERFISH",193695,"iucn",0,NA,1671911.23370403,1342593.63139652,508932.733281821,11.0320284697509,68.8612099644128,20.1067615658363,35.4285714285714,"IUCN",14.3294779813275
"1735",1735,1768,"Fis-153187","Cirrhilabrus marjorie","LC",187410,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA,4201104.45142003,3933652.05359028,426837.269511039,3.89891696750903,89.5306859205776,6.57039711191336,37.2413793103448,"IUCN",15.2508580133083
"1736",1736,1769,"Fis-160906","Acanthopagrus chinshira",NA,170179,"NT","Unknown",NA,NA,"NT","iucn","SEABREAMS_PORGIES",170179,"iucn",0.2,NA,701352.002282528,681732.952932572,70405.3007066007,7.08661417322835,90.1574803149606,2.75590551181102,72,"IUCN",13.4607651830415
"1737",1737,1770,"Fis-161080","Epibulus brevis","LC",187622,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA,6965370.14496179,2541747.35475552,6536005.28329654,30.2776553547818,6.17011899515205,63.5522256500661,83.0713422007255,"AM",15.7564613073535
"1738",1738,1771,"Fis-161183","Cirrhilabrus cenderawasih","LC",187543,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA,308495.377099924,252773.293059226,74296.7407012036,6,76,18,25,"IUCN",12.6394621371259
"1739",1739,1772,"Fis-161547","Cirrhilabrus beauperryi","LC",187742,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA,3938505.74857002,2899565.54946238,1726919.95559314,17.3508907823393,56.4678543764524,26.1812548412084,39.8576512455516,"IUCN",15.1863119577081
"1740",1740,1773,"Fis-161602","Centropyge abei","LC",169679,"LC","Stable",NA,NA,"LC","iucn","ANGELFISH",NA,"iucn",0,0,2468184.27236674,2375891.58219736,126208.359956924,1.36986301369863,94.8941469489415,3.7359900373599,26.8292682926829,"IUCN",14.7189933258744
"1741",1741,1774,"Fis-162302","Rhabdoblennius nigropunctatus",NA,48342411,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",48342411,"iucn",0,0,3118845.29928809,2595204.6750114,644673.368101717,3.93852065321806,78.866474543708,17.195004803074,18.6363636363636,"IUCN",14.9529733949011
"1742",1742,1775,"Fis-162910","Roa jayakari","LC",165614,"LC","Stable",NA,NA,"LC","iucn","BUTTERFLYFISH",NA,"iucn",0,0,2428993.79814315,1210597.01313296,2029836.5485731,33.2931242460796,16.2846803377563,50.4221954161641,67.1532846715328,"AM",14.7029876547259
"1743",1743,1776,"Fis-163700","Canthigaster cyanospilota",NA,193799,"LC","Unknown",NA,NA,"LC","iucn","PUFFERFISH",193799,"iucn",0,NA,4839434.11814173,669303.240368596,4526663.35471723,7.38213399503722,6.69975186104218,85.9181141439206,52.4229074889868,"AM",15.3923083541181
"1744",1744,1777,"Fis-21777","Macropharyngodon cyanoguttatus","LC",187667,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA,1609218.88443953,983013.386345776,1000334.02671047,23.5831809872029,36.9287020109689,39.4881170018282,38.9728096676737,"AM",14.2912594542857
"1745",1745,1778,"Fis-21839","Scarus dubius","LC",154706,"LC","Unknown",NA,NA,"LC","iucn","PARROTFISH",NA,"iucn",0,NA,703287.905053141,120166.029139753,686464.650923599,14.5748987854251,2.42914979757085,82.9959514170041,85.7142857142857,"AM",13.4635216247263
"1746",1746,1779,"Fis-25103","Cirripectes vanderbilti",NA,48342499,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",48342499,"iucn",0,0,689278.083502315,83784.9321740109,686464.650923599,11.5702479338843,0.413223140495868,88.0165289256198,96.551724137931,"AM",13.443400073072
"1747",1747,1780,"Fis-25393","Prionurus biafraensis","LC",178021,"LC","Stable",NA,NA,"LC","iucn","SURGEONFISH_TANGS_UNICORNFISH",178021,"iucn",0,0,702379.968885658,473306.020146282,300259.509728581,10.0877192982456,57.4561403508772,32.4561403508772,23.7113402061856,"IUCN",13.4622298027951
