"am_sid","sciname","am_category","reviewed","iucn_sid","iucn_category","popn_trend","parent_sid","subpop_sid","popn_category","info_source","spp_group","id_no","spatial_source","category_score","trend_score","total_area","am_area","iucn_area","perc","am_perc","iucn_perc","sm_perc","sm_range","log_total_area","area_ratio","lg_area_pct","spp_group_text.x","spp_group_text.y"
"Fis-35341","Meiacanthus mossambicus",NA,NA,48342164,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",48342164,"iucn",0,0,1997428.3,1215596.1,1202217.8,21.013,39.344,39.642,34.815,"AM",14.507,98.899,0.328,"Blenniidae","Blenniidae"
"Fis-35293","Meiacanthus nigrolineatus",NA,NA,48342376,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",48342376,"iucn",0,0,1356589,1114554.8,646227.7,29.661,52.331,18.008,62.222,"IUCN",14.12,57.981,0.301,"Blenniidae","Blenniidae"
"Fis-32541","Meiacanthus smithi",NA,NA,48342445,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",48342445,"iucn",0,0,8371013.5,7198883.4,2173744.6,11.919,74.128,13.953,46.067,"IUCN",15.94,30.196,1.943,"Blenniidae","Blenniidae"
"Fis-167765","Microlipophrys canevae",NA,NA,185156,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",185156,"iucn",0,0,2225805.4,991118.3,2164464.1,42.362,2.709,54.93,93.99,"AM",14.616,45.79,0.584,"Blenniidae","Blenniidae"
"Fis-166721","Microlipophrys dalmatinus","DD",NA,194853,"LC","Unknown",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",194853,"iucn",0,NA,1940061.4,1172768.7,1511512.5,38.758,21.739,39.503,64.066,"AM",14.478,77.589,0.408,"Blenniidae","Blenniidae"
"Fis-165433","Microlipophrys nigriceps","LC",NA,194854,"LC","Unknown",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",194854,"iucn",0,NA,2413585.5,1205359.5,2266096.4,44.097,6.155,49.748,87.751,"AM",14.697,53.191,0.612,"Blenniidae","Blenniidae"
"Fis-28514","Microspathodon bairdii","LC",NA,183472,"LC","Unknown",NA,NA,"LC","iucn","DAMSELFISH",183472,"iucn",0,NA,1490034.3,786952.7,1164887.2,30.891,22.574,46.535,57.778,"AM",14.214,67.556,0.314,"Damselfish","Damselfish"
"Fis-28516","Microspathodon dorsalis","LC",NA,183825,"LC","Unknown",NA,NA,"LC","iucn","DAMSELFISH",183825,"iucn",0,NA,4047623.5,3271745.6,1274171.8,12.5,68.195,19.305,39.302,"IUCN",15.214,38.945,0.883,"Damselfish","Damselfish"
"Fis-26598","Mimoblennius atrocinctus",NA,NA,48342174,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",48342174,"iucn",0,0,11283123.9,10473325.1,1386606.2,5.342,87.169,7.489,41.633,"IUCN",16.239,13.239,2.827,"Blenniidae","Blenniidae"
"Fis-27382","Mycteroperca acutirostris","LC",NA,132830,"LC","Stable",NA,NA,"LC","iucn","GROUPERS",NA,"iucn",0,0,3731267.2,2516576.9,2137625.6,24.689,42.702,32.609,43.089,"IUCN",15.132,84.942,0.679,"Groupers","Groupers"
"Fis-23648","Mycteroperca interstitialis","VU",NA,64410,"VU","Decreasing",NA,NA,"VU","iucn","GROUPERS",NA,"iucn",0.4,-0.5,4872261.2,3365807.3,3653744.9,44.444,24.837,30.719,64.151,"AM",15.399,92.119,0.986,"Groupers","Groupers"
"Fis-24803","Mycteroperca jordani","EN",NA,14049,"EN","Decreasing",NA,NA,"EN","iucn","GROUPERS",NA,"iucn",0.6,-0.5,703520.5,279046.4,695435.8,38.077,1.154,60.769,97.059,"AM",13.464,40.125,0.188,"Groupers","Groupers"
"Fis-23649","Mycteroperca microlepis","LC",NA,14050,"LC","Decreasing",NA,NA,"LC","iucn","GROUPERS",NA,"iucn",0,-0.5,3757641,3283176.5,1658683.5,32.526,54.16,13.313,70.957,"IUCN",15.139,50.521,0.886,"Groupers","Groupers"
"Fis-26901","Mycteroperca olfax","VU",1,14051,"VU","Unknown",NA,NA,"VU","iucn","GROUPERS",NA,"iucn",0.4,NA,202732.6,67650.2,175039.3,19.697,13.636,66.667,59.091,"AM",12.22,38.649,0.047,"Groupers","Groupers"
"Fis-30327","Mycteroperca phenax","LC",NA,132729,"LC","Stable",NA,NA,"LC","iucn","GROUPERS",NA,"iucn",0,0,3153539.7,2198540.6,2351924.7,44.314,25.271,30.415,63.684,"AM",14.964,93.478,0.635,"Groupers","Groupers"
"Fis-33369","Mycteroperca prionura","NT",NA,14052,"NT","Decreasing",NA,NA,"NT","iucn","GROUPERS",NA,"iucn",0.2,-0.5,498587,357637.1,361725.4,44.944,26.966,28.09,62.5,"AM",13.12,98.87,0.098,"Groupers","Groupers"
"Fis-27393","Mycteroperca rosacea","VU",1,14053,"VU","Decreasing",NA,NA,"VU","iucn","GROUPERS",NA,"iucn",0.4,-0.5,563590.2,371209.7,460859.6,48.259,17.91,33.831,72.932,"AM",13.242,80.547,0.124,"Groupers","Groupers"
"Fis-23650","Mycteroperca rubra","LC",NA,14054,"LC","Unknown",NA,NA,"LC","iucn","GROUPERS",NA,"iucn",0,NA,3804545.4,2702846.5,3244632.3,55.718,15.9,28.382,77.799,"AM",15.152,83.302,0.876,"Groupers","Groupers"
"Fis-23651","Mycteroperca tigris","LC",NA,44682,"LC","Unknown",NA,NA,"LC","iucn","GROUPERS",NA,"iucn",0,NA,5013876.9,3043176.1,4394988,48.116,12.754,39.13,79.048,"AM",15.428,69.242,1.186,"Groupers","Groupers"
"Fis-23652","Mycteroperca venenosa","NT",NA,44683,"NT","Decreasing",NA,NA,"NT","iucn","GROUPERS",NA,"iucn",0.2,-0.5,4830704,3274728.6,3996996.2,50.12,17.771,32.108,73.824,"AM",15.391,81.93,1.079,"Groupers","Groupers"
"Fis-30328","Mycteroperca xenarcha","LC",NA,132811,"LC","Unknown",NA,NA,"LC","iucn","GROUPERS",NA,"iucn",0,NA,2171777.3,875033.8,1954115.8,30.026,10.053,59.921,74.917,"AM",14.591,44.779,0.527,"Groupers","Groupers"
"Fis-150326","Nannosalarias nativitatis",NA,NA,48342505,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",48342505,"iucn",0,0,14966116.8,8891521.4,10596885.8,30.092,29.21,40.698,50.744,"AM",16.521,83.907,2.86,"Blenniidae","Blenniidae"
"Fis-25957","Naso annulatus","LC",NA,177988,"LC","Stable",NA,NA,"LC","iucn","SURGEONFISH_TANGS_UNICORNFISH",177988,"iucn",0,0,28063778.7,13350568.2,23654759.8,31.636,15.882,52.482,66.577,"AM",17.15,56.439,6.385,"Acanthuridae","Acanthuridae"
"Fis-25958","Naso brachycentron","LC",NA,177983,"LC","Stable",NA,NA,"LC","iucn","SURGEONFISH_TANGS_UNICORNFISH",177983,"iucn",0,0,21932885.7,11801814.2,17022091.5,31.241,22.559,46.199,58.069,"AM",16.903,69.332,4.595,"Acanthuridae","Acanthuridae"
"Fis-25959","Naso brevirostris","LC",NA,177990,"LC","Stable",NA,NA,"LC","iucn","SURGEONFISH_TANGS_UNICORNFISH",177990,"iucn",0,0,32312296.4,15585046.2,29557346.2,39.345,8.834,51.82,81.664,"AM",17.291,52.728,7.978,"Acanthuridae","Acanthuridae"
"Fis-47651","Naso caesius","LC",NA,178013,"LC","Stable",NA,NA,"LC","iucn","SURGEONFISH_TANGS_UNICORNFISH",178013,"iucn",0,0,12326366.7,4930179.2,8926013,12.425,27.445,60.13,31.163,"AM",16.327,55.234,2.409,"Acanthuridae","Acanthuridae"
"Fis-146727","Naso elegans","LC",1,178004,"LC","Unknown",NA,NA,"LC","iucn","SURGEONFISH_TANGS_UNICORNFISH",178004,"iucn",0,NA,7916241.7,3011201.5,7160241.5,28.475,9.793,61.733,74.409,"AM",15.884,42.054,1.933,"Acanthuridae","Acanthuridae"
"Fis-32459","Naso fageni","LC",NA,177962,"LC","Unknown",NA,NA,"LC","iucn","SURGEONFISH_TANGS_UNICORNFISH",177962,"iucn",0,NA,12273286.1,10391970.9,3695626.6,14.538,70.369,15.093,49.063,"IUCN",16.323,35.562,2.805,"Acanthuridae","Acanthuridae"
"Fis-23657","Naso hexacanthus","LC",NA,178002,"LC","Stable",NA,NA,"LC","iucn","SURGEONFISH_TANGS_UNICORNFISH",178002,"iucn",0,0,30277632.3,13847046.8,26616356.1,33.258,12.235,54.507,73.105,"AM",17.226,52.025,7.185,"Acanthuridae","Acanthuridae"
"Fis-23658","Naso lituratus","LC",1,177950,"LC","Stable",NA,NA,"LC","iucn","SURGEONFISH_TANGS_UNICORNFISH",177950,"iucn",0,0,24707625.4,11877792,21751955.8,35.81,12.218,51.972,74.561,"AM",17.023,54.606,5.872,"Acanthuridae","Acanthuridae"
"Fis-31623","Naso lopezi","LC",NA,177979,"LC","Unknown",NA,NA,"LC","iucn","SURGEONFISH_TANGS_UNICORNFISH",177979,"iucn",0,NA,17358526.9,7057119.1,14898527.9,26.186,14.226,59.588,64.797,"AM",16.67,47.368,4.022,"Acanthuridae","Acanthuridae"
"Fis-32088","Naso maculatus","LC",NA,178020,"LC","Unknown",NA,NA,"LC","iucn","SURGEONFISH_TANGS_UNICORNFISH",178020,"iucn",0,NA,2373960.9,571560.4,2224079.9,17.723,6.338,75.939,73.659,"AM",14.68,25.699,0.6,"Acanthuridae","Acanthuridae"
"Fis-26340","Naso minor","LC",NA,177975,"LC","Stable",NA,NA,"LC","iucn","SURGEONFISH_TANGS_UNICORNFISH",177975,"iucn",0,0,13643461.2,9712877.4,7250237.6,24.057,47.387,28.556,45.725,"IUCN",16.429,74.646,2.622,"Acanthuridae","Acanthuridae"
"Fis-26339","Naso thynnoides","LC",NA,177980,"LC","Stable",NA,NA,"LC","iucn","SURGEONFISH_TANGS_UNICORNFISH",177980,"iucn",0,0,23707780.9,14124656.1,16391846,28.381,31.574,40.045,47.338,"AM",16.981,86.169,4.425,"Acanthuridae","Acanthuridae"
"Fis-146734","Naso tonganus","LC",NA,177951,"LC","Stable",NA,NA,"LC","iucn","SURGEONFISH_TANGS_UNICORNFISH",177951,"iucn",0,0,24344876.1,12680981.4,18771061.9,28.921,23.46,47.618,55.213,"AM",17.008,67.556,5.067,"Acanthuridae","Acanthuridae"
"Fis-23659","Naso unicornis","LC",NA,177970,"LC","Unknown",NA,NA,"LC","iucn","SURGEONFISH_TANGS_UNICORNFISH",177970,"iucn",0,NA,33777502.1,17144806.2,29179030.5,36.839,13.872,49.289,72.645,"AM",17.335,58.757,7.876,"Acanthuridae","Acanthuridae"
"Fis-25960","Naso vlamingii","LC",1,155120,"LC","Decreasing",NA,NA,"LC","iucn","SURGEONFISH_TANGS_UNICORNFISH",155120,"iucn",0,-0.5,26775400,10313766.7,24263930.4,28.958,9.545,61.497,75.211,"AM",17.103,42.507,6.55,"Acanthuridae","Acanthuridae"
"Fis-28640","Neoodax balteatus","LC",NA,190676,"LC","Unknown",NA,NA,"LC","iucn","PARROTFISH",NA,"iucn",0,NA,1463297.5,847086.6,1231728.6,41.779,16.275,41.946,71.965,"AM",14.196,68.772,0.332,"Parrotfish","Parrotfish"
"Fis-28522","Nexilosus latifrons","LC",NA,183789,"LC","Unknown",NA,NA,"LC","iucn","DAMSELFISH",183789,"iucn",0,NA,1255763.7,392750.1,1161899,23.934,8.057,68.009,74.815,"AM",14.043,33.802,0.314,"Damselfish","Damselfish"
"Fis-113829","Notolabrus celidotus","LC",NA,187662,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA,1189075.5,789896.1,901029.5,42.745,23.333,33.922,64.688,"AM",13.989,87.666,0.243,"Wrasses","Wrasses"
"Fis-113864","Notolabrus cinctus","LC",NA,187566,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA,432461.2,285897.5,286577.8,32.663,33.166,34.171,49.618,"AM",12.977,99.763,0.077,"Wrasses","Wrasses"
"Fis-113783","Notolabrus gymnogenis","LC",NA,187633,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA,318692.8,145530.2,248585.9,23.967,21.488,54.545,52.727,"AM",12.672,58.543,0.067,"Wrasses","Wrasses"
"Fis-113737","Notolabrus parilus","LC",NA,187535,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA,1143375.2,783028.7,938065.1,49.889,18.625,31.486,72.816,"AM",13.949,83.473,0.253,"Wrasses","Wrasses"
"Fis-113792","Notolabrus tetricus","LC",NA,187426,"LC","Stable",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,0,1917099.8,1693966.4,602895.7,20.983,66.401,12.616,62.451,"IUCN",14.466,35.591,0.457,"Wrasses","Wrasses"
"Fis-25713","Novaculichthys taeniourus","LC",NA,187441,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA,30674468.6,13029535.5,27772786,32.818,9.66,57.522,77.259,"AM",17.239,46.915,7.497,"Wrasses","Wrasses"
"Fis-23197","Oblada melanura",NA,NA,170197,"LC","Unknown",NA,NA,"LC","iucn","SEABREAMS_PORGIES",170197,"iucn",0,NA,5170765,2378045,5125144.1,45.312,0.862,53.827,98.134,"AM",15.459,46.4,1.383,"Sparidae","Sparidae"
"Fis-21342","Olisthops cyanomelas","LC",NA,190679,"LC","Unknown",NA,NA,"LC","iucn","PARROTFISH",NA,"iucn",0,NA,1665523.1,1024091.9,1360375.9,42.793,18.722,38.484,69.565,"AM",14.326,75.28,0.367,"Parrotfish","Parrotfish"
"Fis-29189","Omegophora armilla",NA,NA,193676,"LC","Unknown",NA,NA,"LC","iucn","PUFFERFISH",193676,"iucn",0,NA,1677851,1375274.5,1131390.3,49.55,31.982,18.468,72.848,"IUCN",14.333,82.267,0.371,"Pufferfish","Pufferfish"
"Fis-133976","Omegophora cyanopunctata",NA,NA,193803,"LC","Unknown",NA,NA,"LC","iucn","PUFFERFISH",193803,"iucn",0,NA,913442.1,643720.4,559308.1,31.302,39.335,29.363,51.598,"IUCN",13.725,86.887,0.174,"Pufferfish","Pufferfish"
"Fis-28969","Omobranchus anolius","LC",NA,155099,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",155099,"iucn",0,0,2246744,1475911,1291742.9,23.495,43.684,32.822,41.719,"IUCN",14.625,87.522,0.398,"Blenniidae","Blenniidae"
"Fis-50534","Omobranchus banditus",NA,NA,48342381,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",48342381,"iucn",0,0,1276124.3,1153363.4,244241.4,9.977,79.819,10.204,49.438,"IUCN",14.059,21.176,0.311,"Blenniidae","Blenniidae"
"Fis-26820","Omobranchus elongatus",NA,NA,48342312,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",48342312,"iucn",0,0,18253895.4,9131390.6,15177475.7,32.934,17.361,49.705,65.481,"AM",16.72,60.164,4.097,"Blenniidae","Blenniidae"
"Fis-145444","Omobranchus germaini",NA,NA,48342171,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",48342171,"iucn",0,0,12824096.3,6145309.5,10498050.7,29.589,18.426,51.985,61.625,"AM",16.367,58.538,2.834,"Blenniidae","Blenniidae"
"Fis-142714","Omobranchus obliquus",NA,NA,48342168,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",48342168,"iucn",0,0,12931100.9,7514466,8387504.6,22.797,35.291,41.911,39.246,"AM",16.375,89.591,2.264,"Blenniidae","Blenniidae"
"Fis-26596","Omobranchus punctatus",NA,1,172487,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",172487,"iucn",0,0,28077661.8,11452034.7,26924843.6,36.467,4.305,59.228,89.442,"AM",17.15,42.533,7.268,"Blenniidae","Blenniidae"
"Fis-138844","Omobranchus rotundiceps","LC",NA,155108,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",155108,"iucn",0,0,9801158.1,8696928.5,2437411.5,13.837,74.773,11.39,54.85,"IUCN",16.098,28.026,2.348,"Blenniidae","Blenniidae"
"Fis-56917","Omobranchus zebra",NA,NA,172376,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",172376,"iucn",0,0,6838860.6,6256388.9,1454464.4,12.853,78.578,8.569,60,"IUCN",15.738,23.248,1.689,"Blenniidae","Blenniidae"
"Fis-146038","Ophioblennius macclurei",NA,NA,46104090,"LC","Unknown",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",46104090,"iucn",0,NA,4382093.1,2640751.4,3529052.8,40.834,19.523,39.643,67.654,"AM",15.293,74.829,0.953,"Blenniidae","Blenniidae"
"Fis-32760","Ophioblennius steindachneri","LC",1,183308,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",183308,"iucn",0,0,1757500.3,780705.7,1580817.2,34.622,10.084,55.294,77.444,"AM",14.379,49.386,0.427,"Blenniidae","Blenniidae"
"Fis-139219","Ophthalmolepis lineolata","LC",NA,187409,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA,1215160.3,720719.8,1124604.4,51.76,7.867,40.373,86.806,"AM",14.01,64.087,0.304,"Wrasses","Wrasses"
"Fis-22805","Orcynopsis unicolor","LC",NA,170319,"LC","Stable",NA,NA,"LC","iucn","TUNAS_BILLFISHES",170319,"iucn",0,0,6573755.3,4355414.7,3354805.7,16.222,53.672,30.106,35.016,"IUCN",15.699,77.026,1.176,"Tunas/Billfishes","Tunas/Billfishes"
"Fis-47531","Oxycheilinus arenatus","LC",NA,187718,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA,15258185.3,10079294.1,8474417.8,21.441,44.324,34.235,38.511,"IUCN",16.541,84.077,2.721,"Wrasses","Wrasses"
"Fis-25704","Oxycheilinus bimaculatus","LC",NA,187523,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA,27417885.4,14828172,20620208.6,28.996,24.71,46.294,53.991,"AM",17.127,71.911,5.566,"Wrasses","Wrasses"
"Fis-47564","Oxycheilinus celebicus","LC",NA,187762,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA,17559836.2,11205123.9,11768908.6,30.558,33.476,35.967,47.722,"AM",16.681,95.21,3.177,"Wrasses","Wrasses"
"Fis-149118","Oxycheilinus digramma","LC",NA,187466,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA,26184367.3,13786203.8,21758969.5,35.437,17.187,47.376,67.34,"AM",17.081,63.359,5.873,"Wrasses","Wrasses"
"Fis-58709","Oxycheilinus mentalis","LC",NA,187735,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA,2203878.7,1684428.5,1010121.2,22.28,54.653,23.067,49.133,"IUCN",14.606,59.968,0.455,"Wrasses","Wrasses"
"Fis-47538","Oxycheilinus orientalis","LC",NA,187423,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA,18389954.9,7701757.2,14761066.6,21.982,20.016,58.002,52.34,"AM",16.727,52.176,3.984,"Wrasses","Wrasses"
"Fis-25708","Oxycheilinus unifasciatus","LC",NA,187674,"LC","Unknown",NA,NA,"LC","iucn","WRASSES",NA,"iucn",0,NA,23457546,11604251.8,17958621.9,25.871,23.506,50.623,52.394,"AM",16.971,64.617,4.848,"Wrasses","Wrasses"
"Fis-25943","Pachymetopon aeneum",NA,NA,170201,"LC","Increasing",NA,NA,"LC","iucn","SEABREAMS_PORGIES",170201,"iucn",0,0.5,337902.8,91651.3,314484.5,19.847,6.87,73.282,74.286,"AM",12.731,29.143,0.085,"Sparidae","Sparidae"
"Fis-25685","Pachymetopon grande",NA,NA,170208,"NT","Decreasing",NA,NA,"NT","iucn","SEABREAMS_PORGIES",170208,"iucn",0.2,-0.5,1238260.2,1123417.7,237882.9,11.034,78.621,10.345,51.613,"IUCN",14.029,21.175,0.303,"Sparidae","Sparidae"
"Fis-23206","Pagellus acarne",NA,NA,170229,"LC","Unknown",NA,NA,"LC","iucn","SEABREAMS_PORGIES",170229,"iucn",0,NA,5366381.5,3785908.4,4416864.8,51.052,21.726,27.222,70.147,"AM",15.496,85.715,1.192,"Sparidae","Sparidae"
"Fis-29463","Pagellus bellottii",NA,NA,170162,"LC","Unknown",NA,NA,"LC","iucn","SEABREAMS_PORGIES",170162,"iucn",0,NA,2136911,1288381.9,2054536,55.615,4.011,40.374,93.274,"AM",14.575,62.709,0.555,"Sparidae","Sparidae"
"Fis-23207","Pagellus bogaraveo",NA,NA,170244,"NT","Decreasing",NA,NA,"NT","iucn","SEABREAMS_PORGIES",170244,"iucn",0.2,-0.5,5493577.2,3895496.3,4692871,56.311,18.482,25.207,75.289,"AM",15.519,83.009,1.267,"Sparidae","Sparidae"
"Fis-23208","Pagellus erythrinus",NA,NA,170224,"LC","Unknown",NA,NA,"LC","iucn","SEABREAMS_PORGIES",170224,"iucn",0,NA,5623883.7,3988154,4812434.1,55.022,17.951,27.027,75.401,"AM",15.543,82.872,1.299,"Sparidae","Sparidae"
"Fis-31225","Pagrus africanus",NA,NA,170241,"LC","Unknown",NA,NA,"LC","iucn","SEABREAMS_PORGIES",170241,"iucn",0,NA,1557276.7,689462.8,1554227.3,43.86,0.195,55.945,99.558,"AM",14.258,44.36,0.42,"Sparidae","Sparidae"
"Fis-26110","Pagrus auratus","DD",NA,154734,"LC","Decreasing",NA,NA,"LC","iucn","SEABREAMS_PORGIES",154734,"iucn",0,-0.5,15218554,14511745.8,4044636.7,23.217,71.439,5.343,81.291,"IUCN",16.538,27.871,3.917,"Sparidae","Sparidae"
"Fis-26110","Pagrus auratus","DD",NA,170253,"LC","Stable",NA,NA,"LC","iucn","SEABREAMS_PORGIES",154734,"iucn_alias",0,0,15218554,14511745.8,4044636.7,23.217,71.439,5.343,81.291,"IUCN",16.538,27.871,3.917,"Sparidae","Sparidae"
"Fis-31224","Pagrus auriga",NA,NA,170220,"LC","Unknown",NA,NA,"LC","iucn","SEABREAMS_PORGIES",170220,"iucn",0,NA,4383647.4,2654878.8,3613282.6,42.282,19.829,37.889,68.075,"AM",15.293,73.476,0.975,"Sparidae","Sparidae"
"Fis-25173","Pagrus caeruleostictus",NA,NA,170159,"LC","Unknown",NA,NA,"LC","iucn","SEABREAMS_PORGIES",170159,"iucn",0,NA,4618527,2996276.6,3890037.3,48.093,17.758,34.149,73.034,"AM",15.346,77.024,1.05,"Sparidae","Sparidae"
"Fis-23093","Pagrus major",NA,NA,170167,"LC","Unknown",NA,NA,"LC","iucn","SEABREAMS_PORGIES",170167,"iucn",0,NA,8918007.3,1709137.5,8431293.7,14.89,5.663,79.447,72.447,"AM",16.004,20.271,2.276,"Sparidae","Sparidae"
"Fis-23707","Pagrus pagrus","LC",1,15873,"LC","Unknown",NA,NA,"LC","iucn","SEABREAMS_PORGIES",15873,"iucn",0,NA,11280563.9,8775734.8,7763688.4,47.645,29.112,23.243,67.212,"IUCN",16.239,88.468,2.369,"Sparidae","Sparidae"
"Fis-50545","Parablennius cornutus",NA,NA,48342109,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",48342109,"iucn",0,0,722491.5,333690.4,643439.3,35.424,10.332,54.244,77.419,"AM",13.49,51.86,0.174,"Blenniidae","Blenniidae"
"Fis-22731","Parablennius gattorugine","LC",NA,185128,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",185128,"iucn",0,0,3835095.1,2144930.5,2908944.5,30.059,27.941,42,51.826,"AM",15.16,73.736,0.785,"Blenniidae","Blenniidae"
"Fis-49127","Parablennius incognitus",NA,NA,185181,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",185181,"iucn",0,0,3388418.2,1879847.1,2713802.5,36.548,18.637,44.815,66.229,"AM",15.036,69.27,0.733,"Blenniidae","Blenniidae"
"Fis-139086","Parablennius intermedius",NA,NA,48342502,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",48342502,"iucn",0,0,2834702.4,2166745.7,1490022.9,28.953,47.536,23.511,55.186,"IUCN",14.857,68.768,0.585,"Blenniidae","Blenniidae"
"Fis-24847","Parablennius marmoreus",NA,NA,46104109,"LC","Unknown",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",46104109,"iucn",0,NA,5716901.6,2069576.7,5601595.8,34.551,2.08,63.369,94.321,"AM",15.559,36.946,1.512,"Blenniidae","Blenniidae"
"Fis-113024","Parablennius opercularis",NA,NA,46079911,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",46079911,"iucn",0,0,1255587.6,803723.8,686855.3,19.134,43.736,37.13,34.008,"IUCN",14.043,85.459,0.217,"Blenniidae","Blenniidae"
"Fis-49130","Parablennius parvicornis","LC",NA,155013,"LC","Unknown",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",155013,"iucn",0,NA,2100781.8,301916.9,1970452.1,8.208,6.566,85.226,55.556,"AM",14.558,15.322,0.532,"Blenniidae","Blenniidae"
"Fis-50553","Parablennius pilicornis",NA,NA,198774,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",198774,"iucn",0,0,10924613.1,7569244.6,5317229.1,17.797,49.937,32.266,35.549,"IUCN",16.207,70.248,2.043,"Blenniidae","Blenniidae"
"Fis-112810","Parablennius rouxi","LC",1,194855,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",194855,"iucn",0,0,2116023.6,1218130.9,1664880.2,37.1,20.548,42.352,64.356,"AM",14.565,73.166,0.449,"Blenniidae","Blenniidae"
"Fis-49149","Parablennius ruber",NA,NA,185162,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",185162,"iucn",0,0,1047343.8,641474.1,589238.9,18.802,44.421,36.777,33.829,"IUCN",13.862,91.857,0.173,"Blenniidae","Blenniidae"
"Fis-23708","Parablennius sanguinolentus",NA,NA,185193,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",185193,"iucn",0,0,3124197.5,1560441.2,2853078.4,41.508,8.378,50.114,83.206,"AM",14.955,54.693,0.77,"Blenniidae","Blenniidae"
"Fis-138277","Parablennius tasmanianus",NA,NA,48342223,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",48342223,"iucn",0,0,1707835.3,1435690.4,699409.1,25.656,57.58,16.764,60.481,"IUCN",14.351,48.716,0.388,"Blenniidae","Blenniidae"
"Fis-23709","Parablennius tentacularis",NA,NA,185185,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",185185,"iucn",0,0,3425411,2108030.1,2704442.1,41.443,19.165,39.392,68.378,"AM",15.047,77.947,0.73,"Blenniidae","Blenniidae"
"Fis-113029","Parablennius thysanius",NA,NA,46079924,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",46079924,"iucn",0,0,12788390.5,11590367.2,2236524.9,8.119,82.522,9.359,46.452,"IUCN",16.364,19.296,3.129,"Blenniidae","Blenniidae"
"Fis-128246","Parablennius yatabei","LC",NA,154829,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",154829,"iucn",0,0,4308960.9,3222741.6,1684288.2,14.915,58.213,26.873,35.692,"IUCN",15.276,52.263,0.87,"Blenniidae","Blenniidae"
"Fis-59731","Parablennius zvonimiri","DD",NA,154972,"LC","Stable",NA,NA,"LC","iucn","COMBTOOTHBLENNIES",154972,"iucn",0,0,2011938.5,1241085.7,1446486.5,34.118,27.412,38.471,55.449,"AM",14.515,85.8,0.39,"Blenniidae","Blenniidae"
