iucn_sid,am_sid,sciname,area_am,area_iucn_shallow,area_overlap_shallow,sm_range_shallow,area_iucn_raw,area_overlap_raw,sm_range_raw,dist,d_perc,area,a_ratio,method
133589,URM-Cn-6136,Psammocora explanulata,11368502.2,11593202.0,8172236.106423577,AM,22388109.7,8407860.069917457,AM,sm_perc_shallow,71.885,area_ratio_shallow,98.062,200 m clip
133590,URM-Cn-6147,Siderastrea savignyana,10971471.1,8011118.6,5976560.595717068,IUCN,15178244.0,6067314.324769239,AM,sm_perc_shallow,74.603,area_ratio_shallow,73.018,200 m clip
133591,URM-Cn-5864,Isophyllia sinuosa,1220564.9,1991121.6,1047811.6155948819,AM,3321113.1,1053641.5473674869,AM,sm_perc_shallow,85.846,area_ratio_shallow,61.3,200 m clip
133592,URM-Cn-4747,Acropora exquisita,7398198.7,9477359.7,6156959.363640549,AM,16412909.8,6342076.176262545,AM,sm_perc_shallow,83.222,area_ratio_shallow,78.062,200 m clip
133595,W-Hyd-210730,Millepora platyphylla,12507879.7,14293448.3,9193476.727795737,AM,27126890.9,9402224.848065434,AM,sm_perc_shallow,73.501,area_ratio_shallow,87.508,200 m clip
133597,URM-Cn-5746,Cantharellus doederleini,1929694.9,874499.8,559486.0110149619,IUCN,1316408.5,576676.1474385852,IUCN,sm_perc_shallow,63.978,area_ratio_shallow,45.318,200 m clip
133599,URM-Cn-4944,Montipora undata,11763470.1,12271102.6,9163102.230195604,AM,21734569.6,9368462.359553164,AM,sm_perc_shallow,77.895,area_ratio_shallow,95.863,200 m clip
133604,URM-Cn-4713,Acropora arabensis,2179691.5,548496.8,388292.06775530434,IUCN,683424.5,388292.06775530434,IUCN,sm_perc_shallow,70.792,area_ratio_shallow,25.164,200 m clip
133606,URM-Cn-5895,Symphyllia recta,12407498.3,13134740.8,10442577.480390921,AM,23665248.7,10669063.075550204,AM,sm_perc_shallow,84.163,area_ratio_shallow,94.463,200 m clip
133607,URM-Cn-6020,Goniopora minor,1920980.3,13712873.5,1859654.9268989747,AM,25939757.7,1914870.2696202463,AM,sm_perc_shallow,96.808,area_ratio_shallow,14.009,200 m clip
133611,URM-Cn-5972,Madracis senaria,1178075.4,1804521.8,1024219.7013218427,AM,3067778.8,1033046.6599118608,AM,sm_perc_shallow,86.94,area_ratio_shallow,65.285,200 m clip
133613,URM-Cn-6077,Porites solida,17259171.0,14618032.9,13048533.301274845,IUCN,27451990.3,13434886.593910005,AM,sm_perc_shallow,89.263,area_ratio_shallow,84.697,200 m clip
133614,SLB-62852,Seriatopora guttatus,9929483.2,7197380.3,5634435.750745589,IUCN,12065677.8,5762549.332564682,AM,sm_perc_shallow,78.285,area_ratio_shallow,72.485,200 m clip
133619,URM-Cn-5868,Lobophyllia diminuta,9224287.9,7243263.4,4908095.148739917,IUCN,13039349.8,5042204.961121011,AM,sm_perc_shallow,67.761,area_ratio_shallow,78.524,200 m clip
133621,URM-Cn-4849,Acropora valenciennesi,11754977.1,13852441.6,10117602.257372942,AM,24537007.7,10340416.68917756,AM,sm_perc_shallow,86.071,area_ratio_shallow,84.859,200 m clip
133622,URM-Cn-4883,Montipora capitata,11513320.7,6833784.2,5924644.722851265,IUCN,14454266.2,6177040.251795527,AM,sm_perc_shallow,86.696,area_ratio_shallow,59.355,200 m clip
133631,URM-Cn-5534,Erythrastrea flabellata,1038768.0,601665.7,438518.72452070535,IUCN,738164.9,447192.5310576503,IUCN,sm_perc_shallow,72.884,area_ratio_shallow,57.921,200 m clip
133633,URM-Cn-5471,Turbinaria mesenterina,10098760.1,15539205.9,9164879.606173504,AM,28235179.9,9387964.814205324,AM,sm_perc_shallow,90.753,area_ratio_shallow,64.989,200 m clip
133634,URM-Cn-5580,Goniastrea retiformis,7835919.5,14149149.2,6877122.853079198,AM,25557997.0,7067139.744082543,AM,sm_perc_shallow,87.764,area_ratio_shallow,55.381,200 m clip
133636,URM-Cn-4964,Leptoseris gardineri,10990461.6,8955304.2,7528051.497417711,IUCN,17725636.8,7800043.275832844,AM,sm_perc_shallow,84.062,area_ratio_shallow,81.483,200 m clip
133637,URM-Cn-5980,Pocillopora indiania,926648.4,902941.0,695900.4934667498,IUCN,2247633.8,707954.6298569025,AM,sm_perc_shallow,77.07,area_ratio_shallow,97.442,200 m clip
133638,URM-Cn-5546,Favia maritima,5915638.0,10521516.4,4913455.612612107,AM,19897071.2,5109548.680684189,AM,sm_perc_shallow,83.059,area_ratio_shallow,56.224,200 m clip
133639,URM-Cn-4806,Acropora pichoni,8485938.4,5708155.3,4520318.482117895,IUCN,9568008.4,4632769.248220749,AM,sm_perc_shallow,79.191,area_ratio_shallow,67.266,200 m clip
133642,URM-Cn-5848,Acanthastrea hemprichii,10963518.4,10172057.0,7529498.526357392,IUCN,16340548.0,7646664.8583074715,AM,sm_perc_shallow,74.021,area_ratio_shallow,92.781,200 m clip
133645,SLB-184819,Porites somaliensis,8847786.2,601154.9,507554.5143006769,IUCN,1495018.0,516629.30852395046,IUCN,sm_perc_shallow,84.43,area_ratio_shallow,6.794,200 m clip
133646,URM-Cn-4947,Montipora verrucosa,19189071.3,14476160.6,13857738.241711957,IUCN,27670054.3,15176399.502680428,AM,sm_perc_shallow,95.728,area_ratio_shallow,75.44,200 m clip
133647,URM-Cn-4809,Acropora polystoma,9515981.6,11564999.7,7351875.053613166,AM,20518851.2,7530725.944927763,AM,sm_perc_shallow,77.258,area_ratio_shallow,82.283,200 m clip
133648,URM-Cn-5514,Cyphastrea microphthalma,9626080.1,15034125.4,8580257.87073172,AM,28017443.8,8791108.317823965,AM,sm_perc_shallow,89.136,area_ratio_shallow,64.028,200 m clip
133649,SLB-93391,Acropora abrotanoides,14571960.4,13564935.0,11434631.863844285,IUCN,25901857.7,11729089.761100011,AM,sm_perc_shallow,84.296,area_ratio_shallow,93.089,200 m clip
133651,URM-Cn-5613,Platygyra lamellina,5481043.2,14191429.3,4813460.333650847,AM,24930363.6,4976517.344033962,AM,sm_perc_shallow,87.82,area_ratio_shallow,38.622,200 m clip
133653,URM-Cn-4732,Isopora cylindrica,4231191.0,1339698.2,683975.8259931128,IUCN,2819288.8,723912.2354669885,IUCN,sm_perc_shallow,51.054,area_ratio_shallow,31.662,200 m clip
133654,URM-Cn-5561,Favites chinensis,7205978.2,13203169.7,6194070.030923559,AM,23021421.7,6390281.372445786,AM,sm_perc_shallow,85.957,area_ratio_shallow,54.578,200 m clip
133658,SLB-93454,Acropora bifurcata,8479241.0,6800317.5,4928817.583992886,IUCN,11493920.3,5023280.712148591,AM,sm_perc_shallow,72.479,area_ratio_shallow,80.2,200 m clip
133659,URM-Cn-5991,Stylophora kuehlmanni,833725.5,835443.1,608939.8074384495,AM,1306199.7,617613.6139753944,AM,sm_perc_shallow,73.038,area_ratio_shallow,99.794,200 m clip
133660,SLB-184810,Isopora cuneata,10646700.1,10540561.3,7755274.221087791,IUCN,20417657.0,7954488.152814212,AM,sm_perc_shallow,73.576,area_ratio_shallow,99.003,200 m clip
133662,URM-Cn-5905,Galaxea fascicularis,9580460.1,14721180.9,8283468.315910501,AM,27208084.0,8532944.462982202,AM,sm_perc_shallow,86.462,area_ratio_shallow,65.079,200 m clip
133665,URM-Cn-5581,Goniastrea thecata,286202.2,695483.6,268997.0149785528,AM,1026952.9,277670.82151549775,AM,sm_perc_shallow,93.988,area_ratio_shallow,41.152,200 m clip
133666,URM-Cn-4785,Acropora millepora,8398109.3,12325545.9,7390820.533314002,AM,21530253.5,7571940.8582431115,AM,sm_perc_shallow,88.006,area_ratio_shallow,68.136,200 m clip
133668,URM-Cn-6030,Goniopora stokesi,5013228.4,13755223.1,4486101.342169705,AM,23710596.7,4619057.912770183,AM,sm_perc_shallow,89.485,area_ratio_shallow,36.446,200 m clip
133672,SLB-158629,Acropora efflorescens,4574516.8,6611227.2,2536670.541361616,AM,11279554.4,2615883.7433277327,AM,sm_perc_shallow,55.452,area_ratio_shallow,69.193,200 m clip
133673,URM-Cn-5766,Fungia paumotensis,10685983.4,12869999.1,9141447.951412255,AM,23763664.8,9382351.697462387,AM,sm_perc_shallow,85.546,area_ratio_shallow,83.03,200 m clip
133674,URM-Cn-4919,Montipora mollis,14260712.7,13716951.9,11180308.95352839,IUCN,23564630.3,11421107.64340532,AM,sm_perc_shallow,81.507,area_ratio_shallow,96.187,200 m clip
133676,URM-Cn-6143,Psammocora vaughani,3467875.1,1430785.0,733790.8041340901,IUCN,5181505.1,785169.0906891117,AM,sm_perc_shallow,51.286,area_ratio_shallow,41.258,200 m clip
133679,URM-Cn-5428,Heteropsammia cochlea,10826368.9,13586621.8,9029648.356401877,AM,22983980.6,9249736.725247644,AM,sm_perc_shallow,83.404,area_ratio_shallow,79.684,200 m clip
133680,URM-Cn-6038,Porites astreoides,3486224.3,3567070.5,1671963.8693202625,AM,5682820.0,1683657.638167357,AM,sm_perc_shallow,47.959,area_ratio_shallow,97.734,200 m clip
133682,SLB-93593,Acropora subulata,9943811.7,12005544.2,7757603.731164673,AM,20768843.3,7944945.030801074,AM,sm_perc_shallow,78.014,area_ratio_shallow,82.827,200 m clip
133685,URM-Cn-5995,Stylophora pistillata,13954228.3,14296446.7,11311102.902421732,AM,26714431.2,11584431.339451563,AM,sm_perc_shallow,81.059,area_ratio_shallow,97.606,200 m clip
133686,URM-Cn-4961,Leptoseris cailleti,1271905.8,1997175.4,1189632.0599164106,AM,3280265.6,1212978.3920358992,AM,sm_perc_shallow,93.531,area_ratio_shallow,63.685,200 m clip
133690,URM-Cn-5513,Cyphastrea japonica,1678089.5,6550280.3,1601741.9788706335,AM,10187830.5,1638499.6144330904,AM,sm_perc_shallow,95.45,area_ratio_shallow,25.619,200 m clip
133693,URM-Cn-5795,Sandalolitha robusta,7309842.9,9505922.8,5841071.145894441,AM,15251688.5,6000745.288208799,AM,sm_perc_shallow,79.907,area_ratio_shallow,76.898,200 m clip
133697,URM-Cn-5475,Turbinaria reniformis,6201364.1,14446844.9,5372517.547600884,AM,26653036.7,5574442.378579537,AM,sm_perc_shallow,86.634,area_ratio_shallow,42.925,200 m clip
133702,URM-Cn-4987,Pavona duerdeni,13998903.6,15504733.7,11177748.910247246,AM,29290834.1,11460597.12986882,AM,sm_perc_shallow,79.847,area_ratio_shallow,90.288,200 m clip
