iucn_sid,sciname,spp_group,sciname_worrms,status,sciname_accepted,iucn_name_ver
132740,Epinephelus multinotatus,GROUPERS,Epinephelus multinotatus,accepted,Epinephelus multinotatus,TRUE
132741,Cephalopholis sexmaculata,GROUPERS,Cephalopholis sexmaculata,accepted,Cephalopholis sexmaculata,TRUE
132742,Cephalopholis nigri,GROUPERS,Cephalopholis nigri,accepted,Cephalopholis nigri,TRUE
132743,Cephalopholis formosa,GROUPERS,Cephalopholis formosa,accepted,Cephalopholis formosa,TRUE
132744,Epinephelus analogus,GROUPERS,Epinephelus analogus,accepted,Epinephelus analogus,TRUE
132745,Epinephelus morrhua,GROUPERS,Epinephelus morrhua,accepted,Epinephelus morrhua,TRUE
132746,Epinephelus melanostigma,GROUPERS,Epinephelus melanostigma,accepted,Epinephelus melanostigma,TRUE
132747,Epinephelus spilotoceps,GROUPERS,Epinephelus spilotoceps,accepted,Epinephelus spilotoceps,TRUE
132748,Epinephelus longispinis,GROUPERS,Epinephelus longispinis,accepted,Epinephelus longispinis,TRUE
132749,Epinephelus stictus,GROUPERS,Epinephelus stictus,accepted,Epinephelus stictus,TRUE
132750,Epinephelus labriformis,GROUPERS,Epinephelus labriformis,accepted,Epinephelus labriformis,TRUE
132751,Epinephelus coeruleopunctatus,GROUPERS,Epinephelus coeruleopunctatus,accepted,Epinephelus coeruleopunctatus,TRUE
132752,Epinephelus bilobatus,GROUPERS,Epinephelus bilobatus,accepted,Epinephelus bilobatus,TRUE
132753,Epinephelus polylepis,GROUPERS,Epinephelus polylepis,accepted,Epinephelus polylepis,TRUE
132754,Alphestes immaculatus,GROUPERS,Alphestes immaculatus,accepted,Alphestes immaculatus,TRUE
132755,Epinephelus radiatus,GROUPERS,Epinephelus radiatus,accepted,Epinephelus radiatus,TRUE
132756,Epinephelus miliaris,GROUPERS,Epinephelus miliaris,accepted,Epinephelus miliaris,TRUE
132757,Cephalopholis sonnerati,GROUPERS,Cephalopholis sonnerati,accepted,Cephalopholis sonnerati,TRUE
132758,Epinephelus tauvina,GROUPERS,Epinephelus tauvina,accepted,Epinephelus tauvina,TRUE
132759,Cephalopholis hemistiktos,GROUPERS,Cephalopholis hemistiktos,accepted,Cephalopholis hemistiktos,TRUE
132760,Epinephelus faveatus,GROUPERS,Epinephelus faveatus,accepted,Epinephelus faveatus,TRUE
132761,Cephalopholis cruentata,GROUPERS,Cephalopholis cruentata,accepted,Cephalopholis cruentata,TRUE
132762,Epinephelus costae,GROUPERS,Epinephelus costae,accepted,Epinephelus costae,TRUE
132763,Epinephelus corallicola,GROUPERS,Epinephelus corallicola,accepted,Epinephelus corallicola,TRUE
132764,Alphestes afer,GROUPERS,Alphestes afer,accepted,Alphestes afer,TRUE
132765,Epinephelus goreensis,GROUPERS,Epinephelus goreensis,accepted,Epinephelus goreensis,TRUE
132766,Epinephelus macrospilos,GROUPERS,Epinephelus macrospilos,accepted,Epinephelus macrospilos,TRUE
132767,Dermatolepis dermatolepis,GROUPERS,Dermatolepis dermatolepis,accepted,Dermatolepis dermatolepis,TRUE
132768,Epinephelus trophis,GROUPERS,Epinephelus trophis,accepted,Epinephelus trophis,TRUE
132769,Epinephelus fasciatomaculosus,GROUPERS,Epinephelus fasciatomaculosus,accepted,Epinephelus fasciatomaculosus,TRUE
132770,Epinephelus guttatus,GROUPERS,Epinephelus guttatus,accepted,Epinephelus guttatus,TRUE
132771,Gonioplectrus hispanus,GROUPERS,Gonioplectrus hispanus,accepted,Gonioplectrus hispanus,TRUE
132772,Hyporthodus octofasciatus,GROUPERS,Hyporthodus octofasciatus,accepted,Hyporthodus octofasciatus,TRUE
132773,Epinephelus tukula,GROUPERS,Epinephelus tukula,accepted,Epinephelus tukula,TRUE
132774,Epinephelus areolatus,GROUPERS,Epinephelus areolatus,accepted,Epinephelus areolatus,TRUE
132775,Plectropomus pessuliferus,GROUPERS,Plectropomus pessuliferus,accepted,Plectropomus pessuliferus,TRUE
132776,Plectropomus oligacanthus,GROUPERS,Plectropomus oligacanthus,accepted,Plectropomus oligacanthus,TRUE
132777,Epinephelus diacanthus,GROUPERS,Epinephelus diacanthus,accepted,Epinephelus diacanthus,TRUE
132778,Epinephelus hexagonatus,GROUPERS,Epinephelus hexagonatus,accepted,Epinephelus hexagonatus,TRUE
132779,Cephalopholis oligosticta,GROUPERS,Cephalopholis oligosticta,accepted,Cephalopholis oligosticta,TRUE
132780,Epinephelus sexfasciatus,GROUPERS,Epinephelus sexfasciatus,accepted,Epinephelus sexfasciatus,TRUE
132781,Cephalopholis argus,GROUPERS,Cephalopholis argus,accepted,Cephalopholis argus,TRUE
132782,Cephalopholis aitha,GROUPERS,Cephalopholis aitha,accepted,Cephalopholis aitha,TRUE
132783,Cephalopholis urodeta,GROUPERS,Cephalopholis urodeta,accepted,Cephalopholis urodeta,TRUE
132784,Epinephelus magniscuttis,GROUPERS,Epinephelus magniscuttis,accepted,Epinephelus magniscuttis,TRUE
132785,Epinephelus erythrurus,GROUPERS,Epinephelus erythrurus,accepted,Epinephelus erythrurus,TRUE
132786,Cephalopholis nigripinnis,GROUPERS,Cephalopholis nigripinnis,accepted,Cephalopholis nigripinnis,TRUE
132787,Anyperodon leucogrammicus,GROUPERS,Anyperodon leucogrammicus,accepted,Anyperodon leucogrammicus,TRUE
132788,Epinephelus merra,GROUPERS,Epinephelus merra,accepted,Epinephelus merra,TRUE
132789,Cephalopholis microprion,GROUPERS,Cephalopholis microprion,accepted,Cephalopholis microprion,TRUE
132790,Triso dermopterus,GROUPERS,Triso dermopterus,accepted,Triso dermopterus,TRUE
132791,Cephalopholis igarashiensis,GROUPERS,Cephalopholis igarashiensis,accepted,Cephalopholis igarashiensis,TRUE
132792,Epinephelus polystigma,GROUPERS,Epinephelus polystigma,accepted,Epinephelus polystigma,TRUE
132793,Epinephelus stoliczkae,GROUPERS,Epinephelus stoliczkae,accepted,Epinephelus stoliczkae,TRUE
132794,Epinephelus retouti,GROUPERS,Epinephelus retouti,accepted,Epinephelus retouti,TRUE
132795,Hyporthodus ergastularius,GROUPERS,Hyporthodus ergastularius,accepted,Hyporthodus ergastularius,TRUE
132796,Epinephelus caninus,GROUPERS,Epinephelus caninus,accepted,Epinephelus caninus,TRUE
132797,Epinephelus posteli,GROUPERS,Epinephelus posteli,accepted,Epinephelus posteli,TRUE
132798,Epinephelus heniochus,GROUPERS,Epinephelus heniochus,accepted,Epinephelus heniochus,TRUE
132799,Epinephelus quoyanus,GROUPERS,Epinephelus quoyanus,accepted,Epinephelus quoyanus,TRUE
132800,Gracila albomarginata,GROUPERS,Gracila albomarginata,accepted,Gracila albomarginata,TRUE
132801,Plectropomus punctatus,GROUPERS,Plectropomus punctatus,accepted,Plectropomus punctatus,TRUE
132802,Epinephelus poecilonotus,GROUPERS,Epinephelus poecilonotus,accepted,Epinephelus poecilonotus,TRUE
132803,Cephalopholis polyspila,GROUPERS,Cephalopholis polyspila,accepted,Cephalopholis polyspila,TRUE
132804,Epinephelus ongus,GROUPERS,Epinephelus ongus,accepted,Epinephelus ongus,TRUE
132805,Cephalopholis polleni,GROUPERS,Cephalopholis polleni,accepted,Cephalopholis polleni,TRUE
132806,Cephalopholis fulva,GROUPERS,Cephalopholis fulva,accepted,Cephalopholis fulva,TRUE
132807,Hyporthodus septemfasciatus,GROUPERS,Hyporthodus septemfasciatus,accepted,Hyporthodus septemfasciatus,TRUE
132808,Cephalopholis cyanostigma,GROUPERS,Cephalopholis cyanostigma,accepted,Cephalopholis cyanostigma,TRUE
132809,Alphestes multiguttatus,GROUPERS,Alphestes multiguttatus,accepted,Alphestes multiguttatus,TRUE
132810,Variola albimarginata,GROUPERS,Variola albimarginata,accepted,Variola albimarginata,TRUE
132811,Mycteroperca xenarcha,GROUPERS,Mycteroperca xenarcha,accepted,Mycteroperca xenarcha,TRUE
132812,Epinephelus amblycephalus,GROUPERS,Epinephelus amblycephalus,accepted,Epinephelus amblycephalus,TRUE
132813,Epinephelus bontoides,GROUPERS,Epinephelus bontoides,accepted,Epinephelus bontoides,TRUE
132814,Aethaloperca rogaa,GROUPERS,Aethaloperca rogaa,accepted,Aethaloperca rogaa,TRUE
132815,Epinephelus cyanopodus,GROUPERS,Epinephelus cyanopodus,accepted,Epinephelus cyanopodus,TRUE
132816,Saloptia powelli,GROUPERS,Saloptia powelli,accepted,Saloptia powelli,TRUE
132817,Epinephelus fasciatus,GROUPERS,Epinephelus fasciatus,accepted,Epinephelus fasciatus,TRUE
132818,Plectropomus maculatus,GROUPERS,Plectropomus maculatus,accepted,Plectropomus maculatus,TRUE
132819,Epinephelus adscensionis,GROUPERS,Epinephelus adscensionis,accepted,Epinephelus adscensionis,TRUE
132820,Cephalopholis taeniops,GROUPERS,Cephalopholis taeniops,accepted,Cephalopholis taeniops,TRUE
132821,Epinephelus trimaculatus,GROUPERS,Epinephelus trimaculatus,accepted,Epinephelus trimaculatus,TRUE
132822,Paranthias colonus,GROUPERS,Paranthias colonus,accepted,Paranthias colonus,TRUE
132823,Epinephelus chlorostigma,GROUPERS,Epinephelus chlorostigma,accepted,Epinephelus chlorostigma,TRUE
132824,Epinephelus epistictus,GROUPERS,Epinephelus epistictus,accepted,Epinephelus epistictus,TRUE
132825,Cephalopholis spiloparaea,GROUPERS,Cephalopholis spiloparaea,accepted,Cephalopholis spiloparaea,TRUE
132826,Epinephelus bleekeri,GROUPERS,Epinephelus bleekeri,accepted,Epinephelus bleekeri,TRUE
132827,Hyporthodus mystacinus,GROUPERS,Hyporthodus mystacinus,accepted,Hyporthodus mystacinus,TRUE
132828,Hyporthodus haifensis,GROUPERS,Hyporthodus haifensis,accepted,Hyporthodus haifensis,TRUE
132829,Epinephelus howlandi,GROUPERS,Epinephelus howlandi,accepted,Epinephelus howlandi,TRUE
132830,Mycteroperca acutirostris,GROUPERS,Mycteroperca acutirostris,accepted,Mycteroperca acutirostris,TRUE
132859,Oulastrea crispata,CORALS_Part1,Oulastrea crispata,accepted,Oulastrea crispata,TRUE
132860,Psammocora stellata,CORALS_Part1,Psammocora stellata,accepted,Psammocora stellata,TRUE
132861,Calathiscus tantillus,CORALS_Part1,Calathiscus tantillus,unaccepted,Goniopora tantillus,FALSE
132863,Acropora prostrata,CORALS_Part3,Acropora prostrata,unaccepted,Acropora millepora,FALSE
132864,Fungia costulata,CORALS_Part3,Fungia costulata,unaccepted,Cycloseris costulata,FALSE
132865,Alveopora japonica,CORALS_Part1,Alveopora japonica,accepted,Alveopora japonica,TRUE
132866,Montipora angulata,CORALS_Part3,Montipora angulata,accepted,Montipora angulata,TRUE
132869,Acropora florida,CORALS_Part1,Acropora florida,accepted,Acropora florida,TRUE
132870,Moseleya latistellata,CORALS_Part3,Moseleya latistellata,accepted,Moseleya latistellata,TRUE
132871,Pectinia elongata,CORALS_Part1,Pectinia elongata,accepted,Pectinia elongata,TRUE
132872,Favia vietnamensis,CORALS_Part3,Favia vietnamensis,unaccepted,Dipsastraea vietnamensis,FALSE
132873,Porites densa,CORALS_Part1,Porites densa,accepted,Porites densa,TRUE
132874,Scolymia lacera,CORALS_Part1,Scolymia lacera,accepted,Scolymia lacera,TRUE
132875,Pocillopora kelleheri,CORALS_Part3,Pocillopora kelleheri,accepted,Pocillopora kelleheri,TRUE
132876,Leptoseris tubulifera,CORALS_Part1,Leptoseris tubulifera,accepted,Leptoseris tubulifera,TRUE
132877,Fungia fralinae,CORALS_Part3,Fungia fralinae,unaccepted,Heliofungia fralinae,FALSE
132878,Favia maxima,CORALS_Part3,Favia maxima,unaccepted,Dipsastraea maxima,FALSE
132880,Pavona venosa,CORALS_Part3,Pavona venosa,accepted,Pavona venosa,TRUE
132883,Goniastrea australensis,CORALS_Part3,Goniastrea australensis,unaccepted,Paragoniastrea australensis,FALSE
132884,Colpophyllia natans,CORALS_Part3,Colpophyllia natans,accepted,Colpophyllia natans,TRUE
132885,Leptoseris hawaiiensis,CORALS_Part3,Leptoseris hawaiiensis,accepted,Leptoseris hawaiiensis,TRUE
132886,Acropora seriata,CORALS_Part1,Acropora seriata,accepted,Acropora seriata,TRUE
132891,Porites duerdeni,CORALS_Part1,Porites duerdeni,nomen dubium,Porites duerdeni,TRUE
132892,Montipora hodgsoni,CORALS_Part1,Montipora hodgsoni,accepted,Montipora hodgsoni,TRUE
132893,Platygyra crosslandi,CORALS_Part1,Platygyra crosslandi,accepted,Platygyra crosslandi,TRUE
132894,Favia veroni,CORALS_Part1,Favia veroni,unaccepted,Dipsastraea veroni,FALSE
132896,Alveopora marionensis,CORALS_Part1,Alveopora marionensis,accepted,Alveopora marionensis,TRUE
132898,Goniopora cellulosa,CORALS_Part3,Goniopora cellulosa,accepted,Goniopora cellulosa,TRUE
132900,Symphyllia radians,CORALS_Part3,Symphyllia radians,unaccepted,Lobophyllia radians,FALSE
132901,Leptoseris amitoriensis,CORALS_Part3,Leptoseris amitoriensis,accepted,Leptoseris amitoriensis,TRUE
132902,Fungia puishani,CORALS_Part3,Fungia puishani,unaccepted,Fungia fungites,FALSE
132903,Leptoseris solida,CORALS_Part3,Leptoseris solida,accepted,Leptoseris solida,TRUE
132906,Acropora irregularis,CORALS_Part1,Acropora irregularis,unaccepted,Acropora abrotanoides,FALSE
132907,Echinomorpha nishihirai,CORALS_Part3,NA,deleted,Echinomorpha nishihirai,TRUE
132907,Echinomorpha nishihirai,CORALS_Part3,Echinomorpha nishihirai,accepted,Echinomorpha nishihirai,TRUE
132908,Acropora rosaria,CORALS_Part1,Acropora rosaria,unaccepted,Acropora loripes,FALSE
132909,Acropora turaki,CORALS_Part3,Acropora turaki,accepted,Acropora turaki,TRUE
132911,Pavona maldivensis,CORALS_Part3,Pavona maldivensis,accepted,Pavona maldivensis,TRUE
132912,Enigmopora darveliensis,CORALS_Part3,Enigmopora darveliensis,accepted,Enigmopora darveliensis,TRUE
132915,Siderastrea stellata,CORALS_Part1,Siderastrea stellata,accepted,Siderastrea stellata,TRUE
132916,Turbinaria irregularis,CORALS_Part3,Turbinaria irregularis,accepted,Turbinaria irregularis,TRUE
132917,Gardineroseris planulata,CORALS_Part3,Gardineroseris planulata,accepted,Gardineroseris planulata,TRUE
132919,Acropora stoddarti,CORALS_Part3,Acropora stoddarti,unaccepted,Acropora divaricata,FALSE
132922,Montastrea curta,CORALS_Part3,Montastrea curta,unaccepted,Astrea curta,FALSE
132923,Pocillopora woodjonesi,CORALS_Part1,Pocillopora woodjonesi,accepted,Pocillopora woodjonesi,TRUE
132925,Fungia hexagonalis,CORALS_Part1,Fungia hexagonalis,unaccepted,Cycloseris hexagonalis,FALSE
132927,Leptoseris striata,CORALS_Part3,Leptoseris striata,accepted,Leptoseris striata,TRUE
132928,Pectinia lactuca,CORALS_Part1,Pectinia lactuca,accepted,Pectinia lactuca,TRUE
132931,Acropora willisae,CORALS_Part1,Acropora willisae,accepted,Acropora willisae,TRUE
132933,Acropora carduus,CORALS_Part3,Acropora carduus,accepted,Acropora carduus,TRUE
132934,Acropora tanegashimensis,CORALS_Part3,Acropora tanegashimensis,accepted,Acropora tanegashimensis,TRUE
132935,Acropora plumosa,CORALS_Part3,Acropora plumosa,accepted,Acropora plumosa,TRUE
132936,Favia pallida,CORALS_Part3,Favia pallida,unaccepted,Dipsastraea pallida,FALSE
132938,Porites evermanni,CORALS_Part1,Porites evermanni,accepted,Porites evermanni,TRUE
132939,Heterocyathus sulcatus,CORALS_Part1,Heterocyathus sulcatus,accepted,Heterocyathus sulcatus,TRUE
132940,Acropora acuminata,CORALS_Part1,Acropora acuminata,accepted,Acropora acuminata,TRUE
132941,Indophyllia macassarensis,CORALS_Part3,Indophyllia macassarensis,unaccepted,Cynarina macassarensis,FALSE
132942,Montipora patula,CORALS_Part1,Montipora patula,accepted,Montipora patula,TRUE
132945,Porites colonensis,CORALS_Part1,Porites colonensis,accepted,Porites colonensis,TRUE
132946,Acropora lianae,CORALS_Part3,Acropora lianae,nomen dubium,Acropora lianae,TRUE
132949,Goniopora pendulus,CORALS_Part1,Goniopora pendulus,accepted,Goniopora pendulus,TRUE
132950,Acropora macrostoma,CORALS_Part3,Acropora macrostoma,unaccepted,Acropora tenuis,FALSE
132953,Merulina scheeri,CORALS_Part3,Merulina scheeri,accepted,Merulina scheeri,TRUE
132954,Fungia cyclolites,CORALS_Part3,Fungia cyclolites,unaccepted,Cycloseris cyclolites,FALSE
132955,Goniopora pearsoni,CORALS_Part1,Goniopora pearsoni,accepted,Goniopora pearsoni,TRUE
132957,Turbinaria bifrons,CORALS_Part3,Turbinaria bifrons,accepted,Turbinaria bifrons,TRUE
132959,Porites desilveri,CORALS_Part1,Porites desilveri,accepted,Porites desilveri,TRUE
132961,Oculina tenella,CORALS_Part1,Oculina tenella,accepted,Oculina tenella,TRUE
132962,Symphyllia erythraea,CORALS_Part1,Symphyllia erythraea,unaccepted,Lobophyllia erythraea,FALSE
132963,Manicina areolata,CORALS_Part3,Manicina areolata,accepted,Manicina areolata,TRUE
132964,Fungia taiwanensis,CORALS_Part3,Fungia taiwanensis,unaccepted,Pleuractis taiwanensis,FALSE
132965,Boninastrea boninensis,CORALS_Part1,Boninastrea boninensis,accepted,Boninastrea boninensis,TRUE
132967,Euphyllia yaeyamaensis,CORALS_Part3,Euphyllia yaeyamaensis,accepted,Euphyllia yaeyamaensis,TRUE
132968,Halomitra clavator,CORALS_Part1,Halomitra clavator,accepted,Halomitra clavator,TRUE
132969,Acropora listeri,CORALS_Part1,Acropora listeri,accepted,Acropora listeri,TRUE
132970,Agaricia lamarcki,CORALS_Part3,Agaricia lamarcki,accepted,Agaricia lamarcki,TRUE
132971,Acropora tumida,CORALS_Part1,Acropora tumida,unaccepted,Acropora valida,FALSE
132972,Acropora paniculata,CORALS_Part1,Acropora paniculata,accepted,Acropora paniculata,TRUE
132974,Plerogyra discus,CORALS_Part1,Plerogyra discus,accepted,Plerogyra discus,TRUE
132975,Millepora tenera,CORALS_Part3,Millepora tenera,accepted,Millepora tenera,TRUE
132977,Montipora stilosa,CORALS_Part3,Montipora stilosa,accepted,Montipora stilosa,TRUE
132980,Leptoria phrygia,CORALS_Part3,Leptoria phrygia,accepted,Leptoria phrygia,TRUE
132982,Montigyra kenti,CORALS_Part1,Montigyra kenti,accepted,Montigyra kenti,TRUE
132983,Leptastrea bottae,CORALS_Part3,Leptastrea bottae,accepted,Leptastrea bottae,TRUE
132984,Acropora derawanensis,CORALS_Part1,Acropora derawanensis,accepted,Acropora derawanensis,TRUE
132987,Echinopora gemmacea,CORALS_Part3,Echinopora gemmacea,accepted,Echinopora gemmacea,TRUE
132988,Acropora longicyathus,CORALS_Part3,Acropora longicyathus,accepted,Acropora longicyathus,TRUE
132989,Psammocora interstinctus,CORALS_Part3,Psammocora interstinctus,nomen nudum,NA,NA
132990,Acropora multiacuta,CORALS_Part1,Acropora multiacuta,accepted,Acropora multiacuta,TRUE
132991,Coscinaraea crassa,CORALS_Part3,Coscinaraea crassa,accepted,Coscinaraea crassa,TRUE
132992,Acropora humilis,CORALS_Part1,Acropora humilis,accepted,Acropora humilis,TRUE
132994,Favites vasta,CORALS_Part1,Favites vasta,accepted,Favites vasta,TRUE
132995,Goniopora planulata,CORALS_Part3,Goniopora planulata,accepted,Goniopora planulata,TRUE
132996,Fungia seychellensis,CORALS_Part3,Fungia seychellensis,unaccepted,Pleuractis seychellensis,FALSE
132999,Millepora nitida,CORALS_Part3,Millepora nitida,accepted,Millepora nitida,TRUE
133000,Acropora ocellata,CORALS_Part1,Acropora ocellata,unaccepted,Acropora humilis,FALSE
133001,Goniopora pandoraensis,CORALS_Part1,Goniopora pandoraensis,accepted,Goniopora pandoraensis,TRUE
133002,Seriatopora stellata,CORALS_Part1,Seriatopora stellata,accepted,Seriatopora stellata,TRUE
133003,Leptastrea bewickensis,CORALS_Part3,Leptastrea bewickensis,accepted,Leptastrea bewickensis,TRUE
133004,Simplastrea vesicularis,CORALS_Part1,Simplastrea vesicularis,accepted,Simplastrea vesicularis,TRUE
133006,Acropora palmata,CORALS_Part3,Acropora palmata,accepted,Acropora palmata,TRUE
133007,Montipora malampaya,CORALS_Part1,Montipora malampaya,accepted,Montipora malampaya,TRUE
133008,Fungia spinifer,CORALS_Part3,Fungia spinifer,unaccepted,Lithophyllon spinifer,FALSE
133011,Pocillopora ankeli,CORALS_Part3,Pocillopora ankeli,accepted,Pocillopora ankeli,TRUE
133013,Acropora grandis,CORALS_Part3,Acropora grandis,accepted,Acropora grandis,TRUE
133018,Acropora minuta,CORALS_Part1,Acropora minuta,accepted,Acropora minuta,TRUE
133020,Acropora tenuis,CORALS_Part1,Acropora tenuis,accepted,Acropora tenuis,TRUE
133023,Porites lichen,CORALS_Part3,Porites lichen,accepted,Porites lichen,TRUE
133024,Merulina scabricula,CORALS_Part1,Merulina scabricula,accepted,Merulina scabricula,TRUE
133025,Acropora vaughani,CORALS_Part1,Acropora vaughani,accepted,Acropora vaughani,TRUE
133026,Mycedium mancaoi,CORALS_Part3,Mycedium mancaoi,accepted,Mycedium mancaoi,TRUE
133029,Favia rotumana,CORALS_Part1,Favia rotumana,unaccepted,Dipsastraea rotumana,FALSE
133030,Acropora tutuilensis,CORALS_Part3,Acropora tutuilensis,unaccepted,Acropora abrotanoides,FALSE
133031,Montipora effusa,CORALS_Part3,Montipora effusa,accepted,Montipora effusa,TRUE
133032,Lobophyllia flabelliformis,CORALS_Part1,Lobophyllia flabelliformis,accepted,Lobophyllia flabelliformis,TRUE
133033,Acropora pulchra,CORALS_Part3,Acropora pulchra,accepted,Acropora pulchra,TRUE
133034,Fungia fragilis,CORALS_Part3,Fungia fragilis,unaccepted,Cycloseris fragilis,FALSE
133037,Mycetophyllia reesi,CORALS_Part1,Mycetophyllia reesi,accepted,Mycetophyllia reesi,TRUE
133038,Porites nigrescens,CORALS_Part3,Porites nigrescens,accepted,Porites nigrescens,TRUE
133040,Echinopora mammiformis,CORALS_Part1,Echinopora mammiformis,accepted,Echinopora mammiformis,TRUE
133043,Psammocora digitata,CORALS_Part1,Psammocora digitata,accepted,Psammocora digitata,TRUE
133045,Pocillopora ligulata,CORALS_Part1,Pocillopora ligulata,accepted,Pocillopora ligulata,TRUE
133046,Anacropora spinosa,CORALS_Part1,Anacropora spinosa,accepted,Anacropora spinosa,TRUE
133051,Goniopora norfolkensis,CORALS_Part3,Goniopora norfolkensis,accepted,Goniopora norfolkensis,TRUE
133052,Echinopora irregularis,CORALS_Part3,Echinopora irregularis,accepted,Echinopora irregularis,TRUE
133053,Scolymia cubensis,CORALS_Part1,Scolymia cubensis,accepted,Scolymia cubensis,TRUE
133054,Goniopora tenuidens,CORALS_Part1,Goniopora tenuidens,accepted,Goniopora tenuidens,TRUE
133055,Favites halicora,CORALS_Part1,Favites halicora,accepted,Favites halicora,TRUE
133056,Montipora spongiosa,CORALS_Part1,Montipora spongiosa,accepted,Montipora spongiosa,TRUE
133057,Euphyllia paradivisa,CORALS_Part1,Euphyllia paradivisa,accepted,Euphyllia paradivisa,TRUE
133058,Echinophyllia echinata,CORALS_Part3,Echinophyllia echinata,accepted,Echinophyllia echinata,TRUE
133059,Platygyra verweyi,CORALS_Part1,Platygyra verweyi,accepted,Platygyra verweyi,TRUE
133061,Acropora tizardi,CORALS_Part1,Acropora tizardi,unaccepted,Acropora cerealis,FALSE
133064,Montipora florida,CORALS_Part1,Montipora florida,accepted,Montipora florida,TRUE
133066,Montipora informis,CORALS_Part1,Montipora informis,accepted,Montipora informis,TRUE
