am_sid,n_tot,lim,long,ncells
Fis-144287,106,e_lim,77.0,3
Fis-144288,1081,e_lim,184.5,1
Fis-144293,117,e_lim,128.5,2
Fis-144298,2508,e_lim,185.0,4
Fis-144304,940,e_lim,172.5,1
Fis-144306,2325,e_lim,184.5,2
Fis-144308,16,e_lim,111.5,1
Fis-144309,2080,e_lim,185.0,4
Fis-144310,714,e_lim,150.0,1
Fis-144313,118,e_lim,129.0,3
Fis-144326,894,e_lim,184.0,1
Fis-144327,1372,e_lim,180.0,2
Fis-144329,174,e_lim,129.0,3
Fis-144339,1122,e_lim,129.0,12
Fis-144354,1236,e_lim,185.0,4
Fis-144360,3345,e_lim,184.0,1
Fis-144364,1291,e_lim,185.0,5
Fis-144367,1799,e_lim,185.0,4
Fis-144369,35,e_lim,113.0,1
Fis-144370,589,e_lim,185.0,4
Fis-144371,427,e_lim,129.0,1
Fis-144374,581,e_lim,185.0,4
Fis-144381,1698,e_lim,185.0,6
Fis-144382,2477,e_lim,185.0,4
Fis-144383,1047,e_lim,147.0,1
Fis-144392,3110,e_lim,184.0,1
Fis-144394,1142,e_lim,184.0,1
Fis-144420,2109,e_lim,185.0,4
Fis-144470,1276,e_lim,185.0,6
Fis-144473,6238,e_lim,185.0,17
Fis-144483,9657,e_lim,185.0,43
Fis-144489,8786,e_lim,185.0,90
Fis-144494,3322,e_lim,185.0,4
Fis-144503,8452,e_lim,185.0,12
Fis-144505,2076,e_lim,185.0,4
Fis-144507,17747,e_lim,185.0,89
Fis-144509,8915,e_lim,185.0,88
Fis-144513,6332,e_lim,185.0,8
Fis-144514,7490,e_lim,185.0,17
Fis-144521,2328,e_lim,172.0,1
Fis-144522,5129,e_lim,185.0,12
Fis-144523,5685,e_lim,185.0,14
Fis-144525,5152,e_lim,185.0,12
Fis-144526,5626,e_lim,185.0,10
Fis-144527,6549,e_lim,185.0,12
Fis-144528,9647,e_lim,185.0,86
Fis-144530,8813,e_lim,185.0,86
Fis-144532,7442,e_lim,185.0,36
Fis-144533,8229,e_lim,185.0,38
Fis-144537,2895,e_lim,184.0,1
Fis-144541,3515,e_lim,185.0,1
Fis-144549,2531,e_lim,184.5,2
Fis-144551,3140,e_lim,184.0,1
Fis-144557,1417,e_lim,183.5,1
Fis-144558,434,e_lim,185.0,6
Fis-144562,1519,e_lim,177.5,2
Fis-144567,3547,e_lim,185.0,3
Fis-144570,2245,e_lim,180.0,2
Fis-144574,529,e_lim,185.0,8
Fis-144579,551,e_lim,173.5,2
Fis-144590,1306,e_lim,169.0,2
Fis-144591,1226,e_lim,176.0,2
Fis-144600,1140,e_lim,185.0,4
Fis-144615,1169,e_lim,185.0,4
Fis-144623,1631,e_lim,184.5,2
Fis-14464,2969,e_lim,184.0,1
Fis-144641,3046,e_lim,185.0,4
Fis-144642,1594,e_lim,184.0,1
Fis-144652,1434,e_lim,185.0,6
Fis-144654,535,e_lim,174.0,2
Fis-144659,14132,e_lim,185.0,86
Fis-144661,5411,e_lim,185.0,12
Fis-144668,6964,e_lim,185.0,77
Fis-144673,1523,e_lim,184.5,2
Fis-144677,1750,e_lim,185.0,4
Fis-144697,1565,e_lim,185.0,4
Fis-144705,1283,e_lim,184.0,1
Fis-144708,2143,e_lim,185.0,4
Fis-144715,156,e_lim,120.5,1
Fis-144718,2858,e_lim,185.0,4
Fis-144724,886,e_lim,172.5,1
Fis-144725,3235,e_lim,185.0,4
Fis-144729,1862,e_lim,185.0,1
Fis-144730,2344,e_lim,184.0,1
Fis-144731,1906,e_lim,184.5,2
Fis-144739,671,e_lim,180.0,2
Fis-144743,29,e_lim,112.5,2
Fis-144745,1398,e_lim,181.0,1
Fis-144751,866,e_lim,172.5,1
Fis-144753,117,e_lim,128.5,1
Fis-144754,2306,e_lim,185.0,4
Fis-144755,1842,e_lim,185.0,1
Fis-144756,2579,e_lim,185.0,4
Fis-144768,101,e_lim,114.5,2
Fis-144770,1402,e_lim,184.5,2
Fis-144771,877,e_lim,172.5,1
Fis-144772,311,e_lim,131.5,3
Fis-144781,3121,e_lim,185.0,4
Fis-144782,1014,e_lim,180.0,1
Fis-144783,2639,e_lim,185.0,4
Fis-144785,539,e_lim,173.5,4
Fis-144792,179,e_lim,77.0,3
Fis-144796,2652,e_lim,185.0,4
Fis-144838,1447,e_lim,185.0,1
Fis-144844,1781,e_lim,185.0,4
Fis-144845,1712,e_lim,185.0,4
Fis-144848,187,e_lim,173.5,1
Fis-144849,623,e_lim,77.0,5
Fis-144854,1001,e_lim,184.0,1
Fis-144875,2144,e_lim,184.0,1
Fis-144880,2767,e_lim,185.0,4
Fis-144890,1816,e_lim,184.0,1
Fis-144891,115,e_lim,115.0,5
Fis-144896,899,e_lim,182.0,2
Fis-144937,1827,e_lim,185.0,4
Fis-144955,2863,e_lim,185.0,4
Fis-144956,1730,e_lim,185.0,4
Fis-144958,1214,e_lim,172.5,3
Fis-144965,3083,e_lim,185.0,1
Fis-144973,3206,e_lim,185.0,4
Fis-144981,984,e_lim,185.0,2
Fis-144985,81,e_lim,129.0,2
Fis-144990,39,e_lim,115.0,3
Fis-144992,425,e_lim,185.0,6
Fis-144994,1760,e_lim,184.5,2
Fis-144996,383,e_lim,77.0,2
Fis-144997,1588,e_lim,185.0,1
Fis-145005,56,e_lim,114.5,2
Fis-145017,4,e_lim,114.0,1
Fis-145025,2729,e_lim,185.0,3
Fis-145041,3,e_lim,99.0,1
Fis-145062,51,e_lim,113.0,1
Fis-145065,15406,e_lim,185.0,64
Fis-145088,2043,e_lim,184.5,2
Fis-145098,702,e_lim,177.0,2
Fis-145099,163,e_lim,73.5,2
Fis-145104,2185,e_lim,185.0,1
Fis-145124,5964,e_lim,129.0,3
Fis-145126,15732,e_lim,185.0,68
Fis-145166,1370,e_lim,174.0,2
Fis-145167,1040,e_lim,129.0,2
Fis-145218,354,e_lim,75.5,1
Fis-145219,1791,e_lim,185.0,1
Fis-145220,30,e_lim,112.5,2
Fis-145232,311,e_lim,129.0,3
Fis-145235,3905,e_lim,185.0,4
Fis-145241,1160,e_lim,179.5,1
Fis-145245,277,e_lim,172.5,2
Fis-145250,268,e_lim,74.5,1
Fis-145253,3120,e_lim,184.0,1
Fis-145267,4,e_lim,114.0,1
Fis-145278,18,e_lim,72.0,1
Fis-145279,56,e_lim,115.0,3
Fis-145286,412,e_lim,167.0,1
Fis-145296,2385,e_lim,185.0,4
Fis-145306,2398,e_lim,184.0,1
Fis-145357,1603,e_lim,179.5,1
Fis-145394,196,e_lim,77.0,3
Fis-145407,2617,e_lim,185.0,6
Fis-145411,542,e_lim,185.0,5
Fis-145418,36,e_lim,112.0,1
Fis-145436,1838,e_lim,129.0,3
Fis-145444,1792,e_lim,185.0,3
Fis-145447,1649,e_lim,184.0,2
Fis-145453,1279,e_lim,185.0,2
Fis-145458,1587,e_lim,184.5,1
Fis-145460,558,e_lim,173.5,1
Fis-145465,1948,e_lim,185.0,4
Fis-145469,290,e_lim,74.5,1
Fis-145529,683,e_lim,174.0,2
Fis-145532,132,e_lim,112.0,1
Fis-145556,2736,e_lim,185.0,1
Fis-145573,1466,e_lim,181.0,1
Fis-145581,126,e_lim,128.5,1
Fis-145583,1368,e_lim,185.0,4
Fis-145587,108,e_lim,148.0,1
Fis-145595,363,e_lim,129.0,6
Fis-145602,378,e_lim,148.5,2
Fis-145604,702,e_lim,173.5,4
Fis-145609,562,e_lim,77.0,4
Fis-145631,226,e_lim,73.5,2
Fis-145633,130,e_lim,125.0,1
Fis-145668,47,e_lim,128.0,3
Fis-145677,9,e_lim,113.5,1
Fis-145684,472,e_lim,77.0,1
Fis-145688,4,e_lim,114.0,1
Fis-145689,2890,e_lim,185.0,4
Fis-145692,129,e_lim,128.5,1
Fis-145693,1054,e_lim,185.0,4
Fis-145695,1956,e_lim,185.0,4
Fis-145702,841,e_lim,184.0,1
Fis-145717,968,e_lim,185.0,4
Fis-145729,2523,e_lim,184.0,1
Fis-145785,141,e_lim,73.5,2
Fis-145838,1907,e_lim,185.0,4
Fis-145862,1819,e_lim,185.0,5
Fis-145863,940,e_lim,176.0,2
Fis-145864,861,e_lim,180.0,2
Fis-145889,1602,e_lim,184.5,2
Fis-145980,1185,e_lim,185.0,2
Fis-146035,3834,e_lim,191.0,2
Fis-146054,34,e_lim,115.0,1
Fis-146060,2084,e_lim,185.0,6
Fis-146097,1276,e_lim,184.0,1
Fis-14615,1540,e_lim,185.0,6
Fis-146157,1094,e_lim,174.5,1
Fis-146160,301,e_lim,173.5,2
Fis-146170,400,e_lim,172.5,2
Fis-146176,1163,e_lim,172.5,2
Fis-146211,1803,e_lim,185.0,4
Fis-146212,2306,e_lim,185.0,4
Fis-146231,2354,e_lim,185.0,4
Fis-146234,379,e_lim,147.5,1
Fis-146241,1858,e_lim,185.0,1
Fis-146243,2552,e_lim,184.0,1
Fis-146251,723,e_lim,185.0,2
Fis-146270,553,e_lim,185.0,5
Fis-146287,879,e_lim,174.0,2
Fis-146292,235,e_lim,142.0,10
Fis-146297,227,e_lim,126.0,1
Fis-146298,232,e_lim,185.0,1
Fis-146347,1849,e_lim,185.0,1
Fis-146366,9533,e_lim,129.0,12
Fis-146400,2402,e_lim,185.0,3
Fis-146404,141,e_lim,74.0,6
Fis-146474,2104,e_lim,185.0,4
Fis-146549,27,e_lim,115.0,2
Fis-146555,1219,e_lim,185.0,2
Fis-146570,2203,e_lim,185.0,10
Fis-146571,3568,e_lim,185.0,50
Fis-146572,979,e_lim,185.0,3
Fis-146573,10083,e_lim,185.0,57
Fis-146574,841,e_lim,129.0,1
Fis-146575,3172,e_lim,185.0,39
Fis-146607,1253,e_lim,185.0,2
Fis-146618,1022,e_lim,185.0,4
Fis-146620,15,e_lim,181.5,1
Fis-146727,839,e_lim,111.0,1
Fis-146732,94,e_lim,124.0,10
Fis-146741,1914,e_lim,181.0,1
Fis-146760,1671,e_lim,185.0,4
Fis-146761,452,e_lim,179.5,1
Fis-146765,614,e_lim,185.0,4
Fis-146863,1589,e_lim,172.5,1
Fis-147517,339,e_lim,168.0,9
Fis-147555,459,e_lim,167.0,2
Fis-147591,2083,e_lim,151.0,1
Fis-147667,1474,e_lim,185.0,1
Fis-147704,93,e_lim,73.5,1
Fis-147722,2282,e_lim,148.0,7
Fis-147871,1870,e_lim,184.0,1
Fis-147924,1326,e_lim,184.0,1
Fis-147926,882,e_lim,129.0,9
Fis-147930,3530,e_lim,185.0,4
Fis-147938,376,e_lim,174.0,2
Fis-147939,1748,e_lim,185.0,4
Fis-147959,1415,e_lim,185.0,4
Fis-148031,2942,e_lim,185.0,4
Fis-148337,198,e_lim,74.0,1
Fis-148338,3596,e_lim,189.5,2
Fis-148346,443,e_lim,77.0,2
Fis-148357,5380,e_lim,185.0,35
Fis-148377,65,e_lim,128.5,1
Fis-148378,2921,e_lim,184.5,2
Fis-148379,2938,e_lim,184.0,1
Fis-148380,1909,e_lim,185.0,4
Fis-148383,47,e_lim,128.5,1
Fis-148384,94,e_lim,148.0,1
Fis-148385,38,e_lim,128.5,1
Fis-148408,163,e_lim,75.0,2
Fis-148419,1204,e_lim,184.5,2
Fis-148423,679,e_lim,114.0,1
Fis-148431,220,e_lim,129.0,8
Fis-148461,89,e_lim,129.0,2
Fis-148466,400,e_lim,185.0,1
Fis-148467,437,e_lim,115.0,3
Fis-148491,4095,e_lim,192.0,1
Fis-148497,364,e_lim,100.0,9
Fis-148498,13907,e_lim,185.0,90
Fis-148591,297,e_lim,74.0,1
Fis-148597,8135,e_lim,185.0,36
Fis-148619,319,e_lim,185.0,4
Fis-148621,32,e_lim,167.5,1
Fis-148649,624,e_lim,185.0,6
Fis-148655,61,e_lim,128.5,1
Fis-148656,171,e_lim,129.0,5
Fis-148657,2705,e_lim,185.0,7
Fis-148802,616,e_lim,185.0,4
Fis-148804,537,e_lim,185.0,6
Fis-148856,8826,e_lim,185.0,88
Fis-148915,280,e_lim,185.0,4
Fis-148962,311,e_lim,129.0,3
Fis-149006,518,e_lim,129.0,5
Fis-149038,659,e_lim,184.0,1
Fis-149115,257,e_lim,76.5,2
Fis-149123,21,e_lim,111.5,2
Fis-149134,118,e_lim,71.0,1
Fis-149136,2096,e_lim,184.0,1
Fis-149153,666,e_lim,185.0,6
Fis-149158,552,e_lim,185.0,6
Fis-149233,473,e_lim,185.0,1
Fis-149242,4,e_lim,113.0,2
Fis-149243,238,e_lim,183.5,1
Fis-149259,156,e_lim,74.0,1
Fis-149273,1656,e_lim,185.0,6
Fis-149306,1011,e_lim,169.0,1
Fis-149383,521,e_lim,185.0,6
Fis-149430,998,e_lim,129.0,9
Fis-149432,203,e_lim,74.0,11
Fis-149445,2100,e_lim,185.0,6
Fis-149447,418,e_lim,77.0,2
Fis-149463,7234,e_lim,129.0,3
Fis-149475,2068,e_lim,77.0,10
Fis-149476,4165,e_lim,80.0,4
Fis-149485,199,e_lim,129.0,4
Fis-149496,2364,e_lim,186.5,3
Fis-149522,1025,e_lim,120.0,20
Fis-149534,333,e_lim,129.0,4
Fis-149535,289,e_lim,185.0,3
Fis-149536,295,e_lim,185.0,2
Fis-149547,647,e_lim,185.0,5
Fis-149548,491,e_lim,185.0,8
Fis-149554,2579,e_lim,185.0,17
Fis-149590,1891,e_lim,185.0,4
Fis-149594,2663,e_lim,184.5,2
Fis-149596,381,e_lim,77.0,3
Fis-149597,2617,e_lim,185.0,4
Fis-149599,1793,e_lim,185.0,4
Fis-149610,1641,e_lim,185.0,4
Fis-149613,1800,e_lim,185.0,4
Fis-149614,2282,e_lim,185.0,1
Fis-149616,2317,e_lim,185.0,4
Fis-149621,2277,e_lim,184.0,1
Fis-149624,874,e_lim,129.0,2
Fis-149669,355,e_lim,129.0,3
Fis-149680,59,e_lim,97.5,1
Fis-149714,54,e_lim,73.0,2
Fis-149729,3214,e_lim,185.0,3
Fis-149743,284,e_lim,74.0,11
Fis-149745,891,e_lim,167.0,2
Fis-149753,209,e_lim,74.0,11
Fis-149755,1479,e_lim,169.0,2
Fis-149756,282,e_lim,74.0,13
Fis-149757,765,e_lim,184.0,1
Fis-149772,919,e_lim,185.0,1
Fis-149775,1794,e_lim,184.5,2
Fis-149779,2389,e_lim,185.0,4
Fis-149783,46,e_lim,115.0,3
Fis-149788,1764,e_lim,184.0,1
Fis-149796,1540,e_lim,184.0,1
Fis-149814,10539,e_lim,129.0,3
Fis-149825,1211,e_lim,185.0,4
Fis-149898,8028,e_lim,185.0,37
Fis-149907,914,e_lim,167.0,1
Fis-150011,197,e_lim,74.0,1
Fis-150113,3855,e_lim,185.0,6
Fis-150149,1482,e_lim,185.0,13
Fis-150150,1575,e_lim,148.5,2
Fis-150162,7932,e_lim,128.5,2
Fis-150168,781,e_lim,182.0,2
Fis-150189,950,e_lim,151.0,1
Fis-150190,634,e_lim,148.5,2
Fis-150193,96,e_lim,128.0,3
Fis-150203,87,e_lim,128.5,2
Fis-150288,1894,e_lim,184.0,1
Fis-150301,285,e_lim,125.0,2
Fis-150344,1848,e_lim,184.5,2
Fis-150366,3,e_lim,113.0,1
Fis-150432,11,e_lim,114.0,6
Fis-150434,17,e_lim,116.0,2
Fis-150499,629,e_lim,185.0,4
Fis-150540,67,e_lim,115.0,1
Fis-150559,870,e_lim,185.0,4
Fis-150561,1267,e_lim,185.0,3
Fis-150577,445,e_lim,77.0,3
Fis-150579,1637,e_lim,184.0,2
Fis-150592,1016,e_lim,179.5,1
Fis-150609,1759,e_lim,185.0,3
Fis-150611,2232,e_lim,185.0,4
Fis-150613,1062,e_lim,179.0,1
Fis-150629,2593,e_lim,185.0,4
Fis-150638,91,e_lim,74.0,4
Fis-150639,2085,e_lim,184.0,2
Fis-150640,1815,e_lim,185.0,1
Fis-150641,1321,e_lim,184.0,1
Fis-150645,2797,e_lim,185.0,4
Fis-150651,324,e_lim,74.0,13
Fis-150674,1693,e_lim,185.0,1
Fis-150731,523,e_lim,179.5,1
Fis-150740,349,e_lim,185.0,4
Fis-150744,3201,e_lim,185.0,4
Fis-150910,408,e_lim,77.0,1
Fis-150922,13609,e_lim,185.0,90
Fis-150929,68,e_lim,115.0,4
Fis-150932,1864,e_lim,185.0,4
Fis-151087,3142,e_lim,185.0,4
Fis-151097,1213,e_lim,185.0,4
Fis-151217,1196,e_lim,129.0,10
Fis-151394,1136,e_lim,182.0,1
Fis-151435,1251,e_lim,185.0,4
Fis-151439,377,e_lim,165.0,2
Fis-151600,473,e_lim,77.0,1
Fis-151601,1155,e_lim,152.0,14
Fis-151820,1826,e_lim,185.0,4
Fis-151828,3211,e_lim,185.0,4
Fis-151829,2609,e_lim,185.0,4
Fis-151830,3014,e_lim,185.0,3
Fis-151993,427,e_lim,82.0,2
Fis-152001,297,e_lim,185.0,4
Fis-152008,83,e_lim,168.0,6
Fis-152012,602,e_lim,185.0,6
Fis-152025,2554,e_lim,115.0,4
Fis-152091,1450,e_lim,185.0,6
Fis-152093,1012,e_lim,184.0,1
Fis-152150,764,e_lim,174.0,2
Fis-15220,1376,e_lim,185.0,6
Fis-152319,2998,e_lim,185.0,1
Fis-152324,1756,e_lim,184.5,2
Fis-152348,582,e_lim,184.0,1
Fis-152442,2895,e_lim,184.0,1
Fis-152510,7,e_lim,115.0,1
Fis-152906,3155,e_lim,185.0,42
Fis-153058,2499,e_lim,184.0,1
Fis-153187,911,e_lim,184.0,2
Fis-153188,1023,e_lim,185.0,1
Fis-153199,910,e_lim,172.5,2
Fis-153200,516,e_lim,185.0,4
Fis-153201,637,e_lim,172.5,2
Fis-153233,41,e_lim,107.0,1
Fis-153239,1216,e_lim,185.0,4
Fis-153350,82,e_lim,114.5,2
Fis-153533,1392,e_lim,181.5,1
Fis-153667,2081,e_lim,185.0,4
Fis-153814,3051,e_lim,185.0,6
Fis-153980,645,e_lim,173.5,1
Fis-153999,207,e_lim,185.0,6
Fis-154008,247,e_lim,74.0,1
Fis-154010,255,e_lim,98.5,4
Fis-154012,294,e_lim,77.0,1
Fis-154079,928,e_lim,169.0,2
Fis-154240,1355,e_lim,179.5,1
Fis-154456,3239,e_lim,184.0,1
Fis-154471,529,e_lim,176.0,2
Fis-154474,1497,e_lim,184.0,1
Fis-154486,2030,e_lim,185.0,4
Fis-155103,3123,e_lim,185.0,4
Fis-155649,1289,e_lim,169.0,2
Fis-155666,1349,e_lim,185.0,4
Fis-155667,2304,e_lim,185.0,5
Fis-155686,430,e_lim,77.0,4
Fis-155848,3133,e_lim,185.0,1
Fis-156337,235,e_lim,185.0,6
Fis-156338,40,e_lim,123.5,1
Fis-156341,25,e_lim,116.5,1
Fis-156398,1636,e_lim,185.0,5
Fis-156671,2347,e_lim,184.0,1
Fis-156684,8,e_lim,114.0,3
Fis-156685,2,e_lim,114.0,1
Fis-156711,2,e_lim,114.0,1
Fis-156713,975,e_lim,178.0,5
Fis-156731,583,e_lim,184.5,2
Fis-156781,1806,e_lim,181.0,1
Fis-15686,3103,e_lim,185.0,4
Fis-156892,1455,e_lim,173.5,1
Fis-156901,281,e_lim,75.0,2
Fis-156902,752,e_lim,174.0,2
Fis-157653,1150,e_lim,185.0,4
Fis-157654,2005,e_lim,185.0,4
Fis-157676,371,e_lim,77.0,1
Fis-157811,2799,e_lim,185.0,4
Fis-158070,5,e_lim,115.0,1
Fis-158102,196,e_lim,182.0,2
Fis-158129,2295,e_lim,179.5,1
Fis-158132,702,e_lim,185.0,4
Fis-158159,1139,e_lim,129.0,2
Fis-158171,2684,e_lim,185.0,4
Fis-158172,513,e_lim,186.5,3
Fis-158192,1406,e_lim,184.0,1
Fis-158193,1283,e_lim,184.0,2
Fis-158214,378,e_lim,77.0,1
Fis-158215,1448,e_lim,185.0,1
Fis-158250,114,e_lim,121.5,2
Fis-158252,10,e_lim,115.0,1
Fis-158335,2232,e_lim,185.0,3
Fis-158348,403,e_lim,76.5,2
Fis-158407,3905,e_lim,185.0,25
Fis-158412,679,e_lim,185.0,6
Fis-158417,1159,e_lim,184.5,2
Fis-158420,803,e_lim,185.0,6
Fis-158423,572,e_lim,185.0,6
Fis-158436,3522,e_lim,185.0,4
Fis-158437,293,e_lim,185.0,1
Fis-158438,148,e_lim,129.0,5
Fis-15849,287,e_lim,75.0,1
Fis-158522,665,e_lim,129.0,10
Fis-158537,270,e_lim,73.5,2
Fis-158538,70,e_lim,74.0,7
Fis-158547,280,e_lim,74.0,13
Fis-158649,453,e_lim,77.0,2
Fis-158668,1685,e_lim,184.5,2
Fis-158733,1233,e_lim,180.0,1
Fis-158734,235,e_lim,182.0,2
Fis-158735,1007,e_lim,184.0,1
Fis-158736,684,e_lim,184.0,1
Fis-158737,459,e_lim,185.0,4
Fis-158744,769,e_lim,184.0,1
Fis-158769,1151,e_lim,185.0,3
Fis-158770,1430,e_lim,184.5,2
Fis-158784,1191,e_lim,185.0,3
Fis-158800,1430,e_lim,176.0,2
Fis-158805,1892,e_lim,185.0,3
Fis-158807,245,e_lim,176.0,2
Fis-158815,282,e_lim,184.5,2
Fis-158817,925,e_lim,172.5,2
Fis-158818,247,e_lim,181.5,3
Fis-158852,2351,e_lim,165.0,2
Fis-158865,25,e_lim,119.0,1
Fis-159112,43,e_lim,151.0,8
Fis-159113,466,e_lim,147.5,1
Fis-159119,372,e_lim,145.0,2
Fis-159132,5,e_lim,114.0,1
Fis-159136,215,e_lim,129.0,8
Fis-159189,1700,e_lim,184.5,2
Fis-159253,2464,e_lim,185.0,5
Fis-159319,4462,e_lim,80.0,31
Fis-159332,932,e_lim,147.5,1
Fis-159377,493,e_lim,185.0,5
Fis-159390,237,e_lim,129.0,2
Fis-159503,254,e_lim,129.0,3
Fis-159509,26,e_lim,120.5,1
Fis-159513,137,e_lim,129.0,3
Fis-159521,55,e_lim,115.0,3
Fis-159522,235,e_lim,129.0,2
Fis-159523,1303,e_lim,185.0,5
Fis-159526,1307,e_lim,129.0,4
Fis-159534,286,e_lim,129.0,3
Fis-159536,218,e_lim,185.0,2
Fis-159537,687,e_lim,185.0,6
Fis-159538,389,e_lim,185.0,1
Fis-159539,38,e_lim,115.0,1
Fis-159544,59,e_lim,166.5,1
Fis-159545,1478,e_lim,185.0,3
Fis-159548,487,e_lim,74.0,2
Fis-159561,698,e_lim,185.0,1
Fis-159563,58,e_lim,114.5,2
Fis-159568,1347,e_lim,179.5,2
Fis-159569,1451,e_lim,184.0,1
Fis-159570,2777,e_lim,191.0,2
Fis-159571,362,e_lim,184.5,2
Fis-159576,485,e_lim,77.0,2
Fis-159579,282,e_lim,73.5,2
Fis-159582,986,e_lim,173.5,1
Fis-159583,3467,e_lim,156.0,6
Fis-159584,2955,e_lim,156.0,9
Fis-159585,1416,e_lim,185.0,8
Fis-159586,1927,e_lim,129.0,3
Fis-159626,3,e_lim,111.0,1
Fis-159650,963,e_lim,129.0,7
Fis-159653,1984,e_lim,185.0,4
Fis-159682,2112,e_lim,185.0,3
Fis-159697,909,e_lim,179.5,1
Fis-159765,2296,e_lim,185.0,1
Fis-159767,170,e_lim,121.0,1
Fis-159768,1102,e_lim,167.0,2
Fis-159772,2349,e_lim,169.0,1
Fis-159775,932,e_lim,182.0,1
Fis-159777,1484,e_lim,184.5,2
Fis-159781,2029,e_lim,185.0,3
Fis-159784,4082,e_lim,185.0,4
Fis-159785,2564,e_lim,185.0,4
Fis-159798,3229,e_lim,185.0,1
Fis-159802,1156,e_lim,129.0,10
Fis-159805,2673,e_lim,185.0,4
Fis-159808,3799,e_lim,185.0,3
Fis-159809,1080,e_lim,129.0,10
Fis-159813,2447,e_lim,179.5,1
Fis-159888,2641,e_lim,185.0,5
Fis-160185,448,e_lim,185.0,4
Fis-160243,1854,e_lim,185.0,4
Fis-160266,1257,e_lim,176.0,2
Fis-160267,1091,e_lim,185.0,5
Fis-160278,462,e_lim,185.0,5
Fis-160284,1165,e_lim,180.0,1
Fis-160285,881,e_lim,172.5,2
Fis-160286,276,e_lim,172.5,2
Fis-160287,1184,e_lim,148.0,2
Fis-160296,351,e_lim,129.0,2
Fis-160300,658,e_lim,184.5,2
Fis-160301,876,e_lim,182.0,5
Fis-160303,348,e_lim,176.0,2
Fis-160304,856,e_lim,182.0,4
Fis-160362,289,e_lim,125.0,1
Fis-160370,3536,e_lim,185.0,50
Fis-160373,279,e_lim,128.5,1
Fis-160374,241,e_lim,185.0,2
Fis-160378,2451,e_lim,155.0,22
Fis-160439,4198,e_lim,185.0,14
Fis-160440,3309,e_lim,185.0,46
Fis-160444,4723,e_lim,129.0,4
Fis-160464,126,e_lim,129.0,3
Fis-160648,1963,e_lim,184.5,2
Fis-160669,330,e_lim,185.0,6
Fis-160689,1149,e_lim,173.5,1
Fis-160768,578,e_lim,185.0,6
Fis-160788,2363,e_lim,179.0,1
Fis-160793,112,e_lim,142.0,7
Fis-160794,216,e_lim,107.0,14
Fis-160811,53,e_lim,114.5,2
Fis-160812,3521,e_lim,185.0,4
Fis-160824,4441,e_lim,185.0,5
Fis-160825,1687,e_lim,182.0,6
Fis-160827,1590,e_lim,184.5,2
Fis-160828,2332,e_lim,185.0,4
Fis-160831,245,e_lim,148.5,1
Fis-160832,1086,e_lim,175.0,1
Fis-160834,448,e_lim,148.5,1
Fis-160836,609,e_lim,148.5,1
Fis-160840,281,e_lim,148.5,1
Fis-160842,1143,e_lim,172.5,1
Fis-160843,1000,e_lim,184.0,1
Fis-160844,2437,e_lim,185.0,4
Fis-160849,527,e_lim,148.5,2
Fis-160862,24,e_lim,121.0,1
Fis-160863,784,e_lim,172.5,2
Fis-160864,329,e_lim,147.5,1
Fis-160866,698,e_lim,185.0,4
Fis-160868,311,e_lim,148.5,1
Fis-160879,364,e_lim,134.0,4
Fis-160881,7,e_lim,114.0,2
Fis-160882,30,e_lim,156.0,1
Fis-160886,2,e_lim,113.5,1
Fis-160888,270,e_lim,111.0,3
Fis-160890,1506,e_lim,155.0,7
Fis-160897,60,e_lim,114.5,2
Fis-160898,23,e_lim,114.5,1
Fis-160899,1744,e_lim,184.0,1
Fis-160906,40,e_lim,112.5,2
Fis-160910,16,e_lim,113.0,1
Fis-160921,1224,e_lim,172.5,1
Fis-160935,86,e_lim,150.0,11
Fis-160987,2698,e_lim,194.5,2
Fis-161027,1496,e_lim,184.5,1
Fis-161031,569,e_lim,148.5,2
Fis-161033,150,e_lim,181.5,4
Fis-161040,12985,e_lim,185.0,36
Fis-161046,76,e_lim,115.0,1
Fis-161056,4070,e_lim,185.0,4
Fis-161059,4008,e_lim,185.0,4
Fis-161060,2353,e_lim,185.0,4
Fis-161061,1985,e_lim,185.0,4
Fis-161063,4236,e_lim,185.0,4
Fis-161065,2432,e_lim,184.0,1
Fis-161066,4305,e_lim,185.0,4
Fis-161069,336,e_lim,182.0,3
Fis-161071,523,e_lim,129.0,5
Fis-161080,1052,e_lim,184.5,1
Fis-161084,1228,e_lim,181.0,1
Fis-161086,151,e_lim,185.0,4
Fis-161097,1284,e_lim,179.0,1
Fis-161099,1579,e_lim,184.0,1
Fis-161102,43,e_lim,115.0,3
Fis-161116,1949,e_lim,185.0,4
Fis-161117,19586,e_lim,185.0,90
Fis-161121,3100,e_lim,185.0,3
Fis-161132,816,e_lim,172.5,2
Fis-161133,867,e_lim,169.0,2
Fis-161137,787,e_lim,172.5,1
Fis-161142,394,e_lim,112.5,1
Fis-161155,1613,e_lim,185.0,8
Fis-161158,745,e_lim,185.0,6
Fis-161159,67,e_lim,128.5,1
Fis-161161,240,e_lim,185.0,2
Fis-161162,383,e_lim,185.0,4
Fis-161163,1028,e_lim,173.5,4
Fis-161164,1574,e_lim,185.0,4
Fis-161169,2121,e_lim,185.0,4
Fis-161171,1608,e_lim,184.5,2
Fis-161175,19,e_lim,111.5,1
Fis-161177,59,e_lim,115.0,5
Fis-161179,2291,e_lim,185.0,4
Fis-161181,1068,e_lim,185.0,1
