"","X.1","X","am_sid","iucn_sid","sciname","parent_sid","subpop_sid","spp_group","category","trend","am_area","iucn_area","perc","am_perc","iucn_perc","sm_perc","sm_range"
"133",133,133,"URM-Cn-5982",132875,"Pocillopora kelleheri",NA,NA,"CORAL2","LC","Stable",5705320.30969178,4722240.00047086,25.1730418943534,43.2786885245902,31.5482695810565,44.3802183686577,"IUCN"
"134",134,134,"URM-Cn-5983",133095,"Pocillopora meandrina",NA,NA,"CORAL2","LC","Unknown",10022743.4854192,22057058.504554,35.4007146503318,6.9806023481368,57.6186830015314,83.5290575127974,"AM"
"135",135,135,"URM-Cn-5984",133197,"Pocillopora verrucosa",NA,NA,"CORAL2","LC","Unknown",14426822.2113583,30944152.4570407,38.8424437299035,5.31005971520441,55.8474965548921,87.973366625052,"AM"
"136",136,136,"URM-Cn-5985",132923,"Pocillopora woodjonesi",NA,NA,"CORAL2","LC","Unknown",10184758.8959521,21227719.8017941,39.6577280689934,5.67308988007007,54.6691820509365,87.4851367419738,"AM"
"137",137,137,"URM-Cn-5987",133028,"Seriatopora caliendrum",NA,NA,"CORAL2","NT","Unknown",12350304.5222297,22995348.3056654,41.8027828191168,7.79189352692075,50.4053236539625,84.2888509392535,"AM"
"138",138,138,"URM-Cn-5989",133614,"Seriatopora guttatus",NA,NA,"CORAL2","LC","Unknown",10758165.9341587,12145852.430906,34.5487042001787,28.8829311885612,36.5683646112601,54.4660467737391,"AM"
"139",139,139,"URM-Cn-4836",133087,"Acropora subglabra",NA,NA,"CORAL1","LC","Decreasing",9433929.46803078,18836267.387328,42.5619834710744,5.03520048974594,52.4028160391797,89.4212218649518,"AM"
"140",140,140,"URM-Cn-6069",133038,"Porites nigrescens",NA,NA,"CORAL2","VU","Unknown",6418270.7148056,24490364.5665755,22.9234282966703,2.58444524582282,74.4921264575069,89.8680490103676,"AM"
"141",141,141,"URM-Cn-6073",133395,"Porites porites",NA,NA,"CORAL2","LC","Stable",3127166.03098778,4838332.83447952,34.1439205955335,18.9578163771712,46.8982630272953,64.2990654205608,"AM"
"142",142,142,"URM-Cn-4835",133291,"Acropora striata",NA,NA,"CORAL1","VU","Decreasing",7340105.81620528,9964375.7439865,22.0704375667022,29.7118463180363,48.2177161152615,42.6215993404782,"AM"
"143",143,143,"URM-Cn-6020",133607,"Goniopora minor",NA,NA,"CORAL2","NT","Unknown",4759472.70770376,26110488.233829,16.779060464053,1.22299691393302,81.9979426220139,93.2063492063492,"AM"
"144",144,144,"URM-Cn-6030",133668,"Goniopora stokesi",NA,NA,"CORAL2","NT","Unknown",5223584.37807209,23866531.8005961,19.8184756931493,1.65361183637946,78.5279124704712,92.2987840185292,"AM"
"145",145,145,"URM-Cn-6038",133680,"Porites astreoides",NA,NA,"CORAL2","LC","Increasing",5042790.46352951,5719533.97699258,29.6959459459459,34.7635135135135,35.5405405405405,46.0691823899371,"AM"
"146",146,146,"URM-Cn-6055",133504,"Porites furcata",NA,NA,"CORAL2","LC","Stable",2088868.74253638,3489829.86403107,40.3547671840355,12.0473022912047,47.5979305247598,77.0098730606488,"AM"
"147",147,147,"URM-Cn-6062",133023,"Porites lichen",NA,NA,"CORAL2","LC","Unknown",5438083.97429726,26676360.0580487,18.3540097474524,1.63934426229508,80.0066459902526,91.8005540166205,"AM"
"148",148,148,"URM-Cn-6063",133216,"Porites lobata",NA,NA,"CORAL2","NT","Unknown",7888315.9540224,29659011.7147812,22.9183032207384,3.00471327572663,74.076983503535,88.4090909090909,"AM"
"149",149,149,"URM-Cn-6064",133082,"Porites lutea",NA,NA,"CORAL2","LC","Unknown",6520698.30321185,29700828.3549168,20.5294705294705,0.979020979020979,78.4915084915085,95.4482117974919,"AM"
"150",150,150,"URM-Cn-5823",133458,"Hydnophora microconos",NA,NA,"CORAL2","NT","Unknown",10174024.1477492,27483205.6866214,30.813527379332,4.44979583289708,64.7366767877709,87.3812351543943,"AM"
"151",151,151,"URM-Cn-5824",132895,"Hydnophora pilosa",NA,NA,"CORAL2","LC","Unknown",4108156.65462172,15742068.16768,23.1624575951753,2.43120995099887,74.4063324538259,90.500736377025,"AM"
"152",152,152,"URM-Cn-5825",132881,"Hydnophora rigida",NA,NA,"CORAL2","LC","Unknown",7263151.34415824,22031317.9196573,28.9884046381447,2.97214447554312,68.0394508863122,90.7005838198499,"AM"
"153",153,153,"URM-Cn-5826",133337,"Merulina ampliata",NA,NA,"CORAL2","LC","Unknown",13029546.0994865,25939810.1151142,38.0134428678118,8.1190654006188,53.8674917315694,82.4005550416281,"AM"
"154",154,154,"URM-Cn-5827",133024,"Merulina scabricula",NA,NA,"CORAL2","LC","Unknown",5095809.64935907,21899232.751361,21.0020311442112,1.7603249830738,77.237643872715,92.266508030934,"AM"
"155",155,155,"URM-Cn-5830",133473,"Scapophyllia cylindrica",NA,NA,"CORAL2","LC","Unknown",7317946.97328724,19196517.17007,33.3130236100533,3.5034272658035,63.1835491241432,90.4840711625983,"AM"
"156",156,156,"URM-Cn-5845",133411,"Acanthastrea bowerbanki",NA,NA,"CORAL2","VU","Unknown",9417599.38375158,17153925.5384234,41.2369477911647,8.8995983935743,49.863453815261,82.2492790772188,"AM"
"157",157,157,"URM-Cn-5846",133246,"Acanthastrea echinata",NA,NA,"CORAL2","LC","Unknown",14854523.7026646,27657503.0787715,41.256721768572,8.30511850229038,50.4381597291376,83.2429174201326,"AM"
"158",158,158,"URM-Cn-5847",133624,"Acanthastrea faviaformis",NA,NA,"CORAL2","VU","Unknown",5828977.7067741,9541404.94181734,29.2157867760123,20.041004613019,50.7432086109687,59.3132154006244,"AM"
"159",159,159,"URM-Cn-5848",133642,"Acanthastrea hemprichii",NA,NA,"CORAL2","VU","Unknown",11131015.0507185,16447891.7519471,38.9090909090909,17.2878787878788,43.8030303030303,69.2369911027231,"AM"
"160",160,160,"URM-Cn-5849",133106,"Acanthastrea hillae",NA,NA,"CORAL2","NT","Unknown",9480207.30152486,22104091.2482947,35.1918619624002,5.35668297707958,59.4514550605202,86.7894569704668,"AM"
"161",161,161,"URM-Cn-5850",133376,"Acanthastrea ishigakiensis",NA,NA,"CORAL2","VU","Unknown",12714425.8808704,18742874.9184448,31.2972292191436,21.8136020151134,46.8891687657431,58.9281479724923,"AM"
"162",162,162,"URM-Cn-5851",133366,"Acanthastrea lordhowensis",NA,NA,"CORAL2","NT","Unknown",11766247.684898,16785640.3771204,41.05871886121,17.2449584816133,41.6963226571768,70.4221770091556,"AM"
"163",163,163,"URM-Cn-5854",133326,"Acanthastrea regularis",NA,NA,"CORAL2","VU","Unknown",7794117.27517456,10662949.6349357,35.8232391206819,21.7362045760431,42.440556303275,62.2369446609509,"AM"
"164",164,164,"SLB-62731",133386,"Acanthastrea rotundoflora",NA,NA,"CORAL2","NT","Unknown",11539755.6989953,15404518.8637101,35.7598784194529,22.355623100304,41.8844984802432,61.5324267782427,"AM"
"165",165,165,"URM-Cn-5858",133573,"Australomussa rowleyensis",NA,NA,"CORAL2","NT","Unknown",8629745.18296095,12456336.2818934,42.8394807335669,15.7016278590563,41.4588914073769,73.1784582893347,"AM"
"166",166,166,"URM-Cn-5859",133528,"Blastomussa merleti",NA,NA,"CORAL2","LC","Unknown",12718801.659291,19515279.0636185,47.056401811445,10.9784547824894,41.9651434060656,81.0829983447624,"AM"
"167",167,167,"URM-Cn-5860",133253,"Blastomussa wellsi",NA,NA,"CORAL2","NT","Unknown",12544587.1876915,18263171.564387,40.1974225390732,17.0688236907047,42.7337537702221,70.1939190806799,"AM"
"168",168,168,"URM-Cn-5861",133413,"Cynarina lacrymalis",NA,NA,"CORAL2","NT","Unknown",13427074.9941206,23236620.0081175,42.148277875073,10.0758902510216,47.7758318739054,80.7064609881511,"AM"
"169",169,169,"URM-Cn-5864",133591,"Isophyllia sinuosa",NA,NA,"CORAL2","LC","Stable",1332852.0845655,3342354.0998908,33.0557868442964,5.07910074937552,61.8651124063281,86.6812227074236,"AM"
"170",170,170,"URM-Cn-5865",133551,"Lobophyllia corymbosa",NA,NA,"CORAL2","LC","Unknown",12939380.0422632,26113365.2424289,38.348271446863,7.53307725138711,54.1186513017499,83.5813953488372,"AM"
"171",171,171,"URM-Cn-5867",133565,"Lobophyllia dentatus",NA,NA,"CORAL2","VU","Unknown",4818704.0740074,9443641.1935398,38.3194278903457,8.373063170441,53.3075089392133,82.0676451818762,"AM"
"172",172,172,"URM-Cn-5868",133619,"Lobophyllia diminuta",NA,NA,"CORAL2","VU","Unknown",9457666.65660734,13125457.7264142,29.3166405842462,24.7435228655886,45.9398365501652,54.22965583789,"AM"
"173",173,173,"URM-Cn-5869",133032,"Lobophyllia flabelliformis",NA,NA,"CORAL2","VU","Unknown",8911330.09799448,10175801.6951171,41.8815015829941,24.5137946630484,33.6047037539575,63.0790190735695,"AM"
"174",174,174,"URM-Cn-5870",133304,"Lobophyllia hataii",NA,NA,"CORAL2","LC","Unknown",13021448.2116859,21851649.6892434,41.480122324159,11.3761467889908,47.1437308868502,78.4772043508447,"AM"
"175",175,175,"URM-Cn-5871",133419,"Lobophyllia hemprichii",NA,NA,"CORAL2","LC","Unknown",12080970.9791695,26840484.3178787,34.8791162984577,7.09670696123385,58.0241767403085,83.0933465739821,"AM"
"176",176,176,"URM-Cn-5872",133152,"Lobophyllia pachysepta",NA,NA,"CORAL2","NT","Unknown",9965626.16712258,17921326.6810789,40.771349862259,9.64187327823691,49.5867768595041,80.8743169398907,"AM"
"177",177,177,"URM-Cn-5873",133076,"Lobophyllia robusta",NA,NA,"CORAL2","LC","Unknown",10459337.104032,16670273.0451096,33.8940160762132,17.7433760047633,48.3626079190235,65.6385125396368,"AM"
"178",178,178,"URM-Cn-5877",133457,"Mussa angulosa",NA,NA,"CORAL2","LC","Stable",1764054.62130607,3313540.18772692,43.424317617866,6.61703887510339,49.9586435070306,86.7768595041322,"AM"
"179",179,179,"URM-Cn-4823",132998,"Acropora samoensis",NA,NA,"CORAL1","LC","Decreasing",12305419.0276992,26190283.5915831,34.062598136711,8.88726054642521,57.0501413168638,79.3078235437485,"AM"
"180",180,180,"URM-Cn-5881",133047,"Mycetophyllia aliciae",NA,NA,"CORAL2","LC","Stable",1435413.75378659,3275070.31159101,40.7732864674868,2.02108963093146,57.2056239015817,95.2772073921971,"AM"
"181",181,181,"URM-Cn-5883",133356,"Mycetophyllia ferox",NA,NA,"CORAL2","VU","Unknown",1289761.63009311,3275070.31159101,36.3796133567663,2.02108963093146,61.5992970123023,94.7368421052632,"AM"
"182",182,182,"URM-Cn-5884",133062,"Mycetophyllia lamarckiana",NA,NA,"CORAL2","LC","Unknown",2179108.48101284,3298520.80201235,43.9754412893323,13.8142747505756,42.2102839600921,76.0956175298805,"AM"
"183",183,183,"URM-Cn-5886",133566,"Scolymia australis",NA,NA,"CORAL2","LC","Unknown",5780300.57329402,11362532.5387797,25.2483801295896,17.5809935205184,57.170626349892,58.9510842158346,"AM"
"184",184,184,"URM-Cn-5887",133053,"Scolymia cubensis",NA,NA,"CORAL2","LC","Unknown",2451273.87854336,4287823.87389489,47.1456061577935,6.35022450288647,46.5041693393201,88.1294964028777,"AM"
"185",185,185,"URM-Cn-5888",132874,"Scolymia lacera",NA,NA,"CORAL2","LC","Unknown",3767904.09970524,3298520.80201235,25,45.2729044834308,29.7270955165692,45.6812110418522,"IUCN"
"186",186,186,"URM-Cn-5889",133157,"Scolymia vitiensis",NA,NA,"CORAL2","NT","Unknown",12339390.5401951,20842368.7740978,33.5645612754046,16.1372763782402,50.2981623463551,67.5318315377081,"AM"
"187",187,187,"URM-Cn-4824",133271,"Acropora sarmentosa",NA,NA,"CORAL1","LC","Decreasing",8638894.11645783,19918461.8494943,34.4822674832645,6.2384275744196,59.2793049423159,84.6799580272823,"AM"
"188",188,188,"URM-Cn-5891",133474,"Symphyllia agaricia",NA,NA,"CORAL2","LC","Unknown",13300906.8968939,23483555.9553969,42.838785046729,8.83177570093458,48.3294392523364,82.9075288265883,"AM"
"189",189,189,"URM-Cn-5893",133126,"Symphyllia hassi",NA,NA,"CORAL2","VU","Unknown",5022447.58276067,11811907.8565422,28.9590643274854,9.47368421052632,61.5672514619883,75.3499695678637,"AM"
"190",190,190,"URM-Cn-5894",132900,"Symphyllia radians",NA,NA,"CORAL2","LC","Unknown",13214202.2840842,22129759.9788702,43.0120628731571,10.5763372730596,46.4115998537834,80.2637562528422,"AM"
"191",191,191,"URM-Cn-5895",133606,"Symphyllia recta",NA,NA,"CORAL2","LC","Unknown",12489044.3595908,23821066.4981172,41.820969453945,7.01733695011204,51.1616935959429,85.6314899782661,"AM"
"192",192,192,"URM-Cn-5896",133127,"Symphyllia valenciennesii",NA,NA,"CORAL2","LC","Unknown",13756292.4330492,25123314.1911291,41.2284529783984,9.01156447741654,49.759982544185,82.0629750271444,"AM"
"193",193,193,"URM-Cn-5897",133340,"Symphyllia wilsoni",NA,NA,"CORAL2","LC","Unknown",631468.506523265,1292066.71773432,47.0119521912351,2.19123505976096,50.796812749004,95.5465587044534,"AM"
"194",194,194,"URM-Cn-5901",133109,"Galaxea acrhelia",NA,NA,"CORAL2","VU","Unknown",7208015.9831219,8077471.86941933,34.4762925261184,28.957942673453,36.5657648004286,54.3496621621622,"AM"
"195",195,195,"URM-Cn-5903",133354,"Galaxea astreata",NA,NA,"CORAL2","VU","Unknown",8686896.88195393,24943243.9178515,30.4839650145773,3.46355685131195,66.0524781341108,89.7973205084164,"AM"
"196",196,196,"URM-Cn-4809",133647,"Acropora polystoma",NA,NA,"CORAL1","VU","Decreasing",10111223.4252133,20654036.2430586,34.984067976633,9.33351035581519,55.6824216675518,78.93948472139,"AM"
"197",197,197,"URM-Cn-5746",133597,"Cantharellus doederleini",NA,NA,"CORAL2","LC","Unknown",1942158.43100931,1324866.93612223,21.4050493962678,50.6037321624588,27.9912184412733,43.3333333333333,"IUCN"
"198",198,198,"URM-Cn-5749",133083,"Ctenactis albitentaculata",NA,NA,"CORAL2","NT","Unknown",6795109.38983361,13341306.5310649,31.6269841269841,12.8373015873016,55.5357142857143,71.1289602855868,"AM"
"199",199,199,"URM-Cn-5750",133110,"Ctenactis crassa",NA,NA,"CORAL2","LC","Unknown",7278445.49950172,19599768.0999368,31.66567695962,3.99346793349169,64.3408551068884,88.8009991673605,"AM"
"200",200,200,"URM-Cn-5751",133148,"Ctenactis echinata",NA,NA,"CORAL2","LC","Unknown",10081490.2434578,22263370.7651935,38.8888888888889,4.28348909657321,56.8276220145379,90.0781719783524,"AM"
"201",201,201,"URM-Cn-5753",133418,"Fungia concinna",NA,NA,"CORAL2","LC","Unknown",8409281.92377014,26905009.7143631,26.0996119016818,3.82708063820612,70.0733074601121,87.2118155619597,"AM"
"202",202,202,"URM-Cn-5760",133503,"Fungia fungites",NA,NA,"CORAL2","NT","Unknown",9237477.61966396,26320244.8728223,29.1511296336916,4.36499232287782,66.4838780434306,86.9764397905759,"AM"
"203",203,203,"URM-Cn-5761",133183,"Fungia granulosa",NA,NA,"CORAL2","LC","Unknown",7684254.404897,24913067.9374689,26.6087364960075,3.21747299201503,70.1737905119775,89.2125984251969,"AM"
"204",204,204,"URM-Cn-5764",133423,"Fungia horrida",NA,NA,"CORAL2","LC","Unknown",5529732.91245198,25079256.0950822,19.2063118228921,2.34338200659444,78.4503061705134,89.1256830601093,"AM"
"205",205,205,"URM-Cn-5765",133437,"Fungia moluccensis",NA,NA,"CORAL2","LC","Unknown",7667327.01142151,19079503.0160565,26.2662291339706,9.85875303181624,63.8750178342132,72.7093206951027,"AM"
"206",206,206,"URM-Cn-5766",133673,"Fungia paumotensis",NA,NA,"CORAL2","LC","Unknown",10090622.940653,23919995.5413937,35.8859765672183,4.3241937432057,59.789829689576,89.2460198257735,"AM"
"207",207,207,"URM-Cn-5768",132986,"Fungia repanda",NA,NA,"CORAL2","LC","Unknown",8290067.48500738,25732259.4281677,27.0859207406571,3.79360957434797,69.1204696849949,87.7148080438757,"AM"
"208",208,208,"URM-Cn-5769",133179,"Fungia scabra",NA,NA,"CORAL2","LC","Unknown",6826859.85523664,16014293.4491445,27.8446667797185,10.3103272850602,61.8450059352213,72.9777777777778,"AM"
"209",209,209,"URM-Cn-5770",133308,"Fungia scruposa",NA,NA,"CORAL2","LC","Unknown",7848291.90179443,22683526.6021384,28.1813563627127,4.71170942341885,67.1069342138684,85.6756756756757,"AM"
"210",210,210,"URM-Cn-5771",133201,"Fungia scutaria",NA,NA,"CORAL2","LC","Unknown",8713658.92584848,26311033.4945616,26.7240440135091,4.88070595925482,68.3952500272361,84.5570492933471,"AM"
"211",211,211,"URM-Cn-5772",132996,"Fungia seychellensis",NA,NA,"CORAL2","VU","Unknown",1441280.49977421,2656287.61023237,21.8554861730598,20.7850133809099,57.3595004460303,51.255230125523,"AM"
"212",212,212,"URM-Cn-5781",133166,"Halomitra pileus",NA,NA,"CORAL2","LC","Unknown",9941454.15633951,19518911.9373893,30.7671565322907,13.415127410004,55.8177160577053,69.636862984437,"AM"
"213",213,213,"URM-Cn-5782",133269,"Heliofungia actiniformis",NA,NA,"CORAL2","VU","Unknown",7570706.04968648,12745596.9799156,38.1788147842246,13.4420813545323,48.379103861243,73.96,"AM"
"214",214,214,"SLB-62658",133538,"Herpolitha limax",NA,NA,"CORAL2","LC","Unknown",7200636.59802069,26676375.3756624,23.7748344370861,2.49448123620309,73.7306843267108,90.5042016806723,"AM"
"215",215,215,"URM-Cn-5787",133158,"Podabacia crustacea",NA,NA,"CORAL2","LC","Unknown",8449977.75498482,22220445.2688803,30.4353409528702,5.40644664183896,64.1582124052909,84.9158007882479,"AM"
"216",216,216,"URM-Cn-5791",133372,"Polyphyllia novaehiberniae",NA,NA,"CORAL2","NT","Unknown",2913525.40558253,7404924.61996531,17.1379310344828,16,66.8620689655172,51.7169614984391,"AM"
"217",217,217,"URM-Cn-5792",133063,"Polyphyllia talpina",NA,NA,"CORAL2","LC","Unknown",12096328.1373237,19788896.8020076,43.4416202256354,10.9555525350007,45.6028272393639,79.8600699650175,"AM"
"218",218,218,"URM-Cn-5795",133693,"Sandalolitha robusta",NA,NA,"CORAL2","LC","Unknown",7695215.88338548,15352549.6627841,37.6199963774678,8.42238724868683,53.9576163738453,81.7073170731707,"AM"
"219",219,219,"URM-Cn-4816",133248,"Acropora robusta",NA,NA,"CORAL1","LC","Decreasing",12080371.7088148,26402333.8239108,35.1894982002964,7.39995765403345,57.4105441456701,82.6249067859806,"AM"
"220",220,220,"SLB-158750",133124,"Dendrogyra cylindrus",NA,NA,"CORAL2","VU","Stable",2716814.06412117,3231583.94357149,60.395256916996,12.8063241106719,26.798418972332,82.5053995680345,"AM"
"221",221,221,"URM-Cn-5815",133400,"Eusmilia fastigiata",NA,NA,"CORAL2","LC","Stable",1879257.38203138,3376347.10862209,47.8583196046128,5.10708401976936,47.0345963756178,90.3576982892691,"AM"
"222",222,222,"URM-Cn-5816",133412,"Gyrosmilia interrupta",NA,NA,"CORAL2","LC","Decreasing",1636893.53986772,3173481.73645457,28.9012738853503,14.8885350318471,56.2101910828026,66,"AM"
"223",223,223,"URM-Cn-5817",133224,"Meandrina meandrites",NA,NA,"CORAL2","LC","Stable",2135795.28537009,3631116.08198127,47.5018642803878,7.38255033557047,45.1155853840418,86.5489130434783,"AM"
"224",224,224,"URM-Cn-5821",133478,"Hydnophora exesa",NA,NA,"CORAL2","NT","Unknown",9901581.14909137,26987835.1113542,32.8568334416288,2.64240849036171,64.5007580680095,92.5564368517389,"AM"
"225",225,225,"URM-Cn-5905",133662,"Galaxea fascicularis",NA,NA,"CORAL2","NT","Unknown",9608857.29973418,27386549.526859,30.0972927241963,3.74365482233503,66.1590524534687,88.9375,"AM"
"226",226,226,"URM-Cn-4718",133283,"Acropora batunai",NA,NA,"CORAL1","VU","Decreasing",4953696.30082647,8459300.95510407,41.6964575885603,10.6597335066623,47.6438089047774,79.6399751707014,"AM"
"227",227,227,"URM-Cn-4826",132888,"Acropora secale",NA,NA,"CORAL1","NT","Decreasing",11532309.7503279,23724734.1499322,33.5084513476473,10.2900867976245,56.2014618547282,76.5058670143416,"AM"
"228",228,228,"URM-Cn-5915",133212,"Oculina diffusa",NA,NA,"CORAL2","LC","Stable",2070576.84891339,3353538.84988712,38.9843166542196,14.5631067961165,46.4525765496639,72.8033472803347,"AM"
"229",229,229,"URM-Cn-5921",133165,"Oculina varicosa",NA,NA,"CORAL2","VU","Unknown",1668058.66294198,3922819.61061795,37.615988579586,3.49750178443969,58.8865096359743,91.4930555555556,"AM"
"230",230,230,"URM-Cn-4828",133080,"Acropora selago",NA,NA,"CORAL1","NT","Decreasing",11312540.615024,21298877.5124602,36.0333080999243,11.3298006560686,52.6368912440071,76.0788492274907,"AM"
"231",231,231,"URM-Cn-5928",133172,"Echinophyllia aspera",NA,NA,"CORAL2","LC","Unknown",10159911.2785633,27729027.4630284,32.5346784363178,2.91088692728037,64.5544346364019,91.7877260598873,"AM"
"232",232,232,"URM-Cn-5930",133058,"Echinophyllia echinata",NA,NA,"CORAL2","LC","Unknown",7392835.81266169,23397922.5484549,22.9776974080772,6.49789029535865,70.5244122965642,77.9550102249489,"AM"
"233",233,233,"SLB-158735",133484,"Anomastraea irregularis",NA,NA,"CORAL2","VU","Decreasing",2303077.17905399,4492386.51640589,36.5032486709982,9.9822799763733,53.5144713526285,78.5260482846252,"AM"
"234",234,234,"URM-Cn-6122",133428,"Coscinaraea columna",NA,NA,"CORAL2","LC","Unknown",10677376.7935272,27788830.3105943,31.3870108584306,5.06043843474698,63.5525507068224,86.1157953906689,"AM"
"235",235,235,"URM-Cn-4854",132931,"Acropora willisae",NA,NA,"CORAL1","VU","Decreasing",9547685.6877214,15913523.1816721,38.8130856485287,13.2993588689791,47.8875554824922,74.4794952681388,"AM"
